,well_plate,does_vary_cell,does_vary_nuc,does_vary_cyto,does_perc_vary_cell,does_perc_vary_nuc,does_perc_vary_cyto
2020,G10_55395990,True,True,False,True,True,False
2021,G10_6717,False,False,False,False,False,False
2022,G10_6719,False,True,False,False,False,False
2023,G10_6722,False,False,False,False,False,False
2024,G10_6724,False,False,True,False,False,False
2025,G10_6725,False,False,False,False,False,False
2026,G10_6731,False,False,False,False,False,False
2027,G10_6734,True,True,True,False,False,False
2028,G10_6735,False,True,False,False,False,False
2029,G10_6736,False,True,False,False,True,False
2030,G10_6745,False,False,False,False,False,False
2031,G11_55195978,False,False,False,False,False,False
2032,G11_55215982,False,False,False,False,False,False
2033,G11_55225983,False,False,False,False,False,False
2034,G11_55245981,False,False,False,False,False,False
2035,G11_55335984,True,True,True,False,False,False
2036,G11_55345985,False,False,True,False,True,False
2037,G11_55355986,True,True,True,False,False,False
2038,G11_55365987,False,False,False,False,False,False
2039,G11_55395990,False,False,False,False,False,False
2040,G11_55405991,False,True,False,False,False,False
2041,G11_6717,True,True,True,False,False,False
2042,G11_6718,True,True,False,False,True,False
2043,G11_6719,False,False,False,False,False,False
2044,G11_6720,True,True,True,False,False,False
2045,G11_6721,False,False,False,True,True,False
2046,G11_6722,True,True,True,False,False,False
2047,G11_6724,True,False,True,False,False,False
2048,G11_6725,True,True,True,False,False,False
2049,G11_6731,False,False,False,False,False,False
2050,G11_6734,False,True,False,False,False,False
2051,G11_6735,True,False,True,False,False,False
2052,G11_6736,False,False,False,False,False,False
2053,G11_75836284,False,False,False,False,True,False
2054,G12_55195978,False,False,False,False,False,False
2055,G12_55205980,False,False,False,False,False,False
2056,G12_55215982,False,False,False,False,False,False
2057,G12_55225983,False,False,False,False,False,False
2058,G12_55235979,False,False,False,False,False,False
2059,G12_55245981,False,False,False,False,False,False
2060,G12_55335984,False,False,False,False,False,False
2061,G12_55345985,False,True,False,False,False,False
2062,G12_55355986,False,False,False,False,False,False
2063,G12_55365987,True,False,False,False,False,False
2064,G12_55375988,False,False,False,False,False,False
2065,G12_55395990,True,True,False,False,False,False
2066,G12_55405991,False,False,False,False,True,False
2067,G12_6717,True,True,False,True,True,False
2068,G12_6718,False,False,False,False,False,False
2069,G12_6720,True,True,False,False,False,False
2070,G12_6722,False,False,False,False,False,False
2071,G12_6731,True,True,True,False,False,False
2072,G12_6734,False,False,False,False,False,False
2073,G12_6735,False,False,False,False,False,False
2074,G12_6736,False,False,False,True,True,False
2075,G12_6745,False,False,False,False,False,False
2076,G12_75836284,False,False,False,False,False,False
2077,H01_55185977,False,False,True,False,False,False
2078,H01_55195978,False,False,False,False,False,False
2079,H01_55205980,True,False,True,False,False,False
2080,H01_55215982,False,True,True,False,False,False
2081,H01_55225983,False,False,False,False,False,False
2082,H01_55235979,True,True,True,False,False,False
2083,H01_55245981,False,False,False,False,False,False
2084,H01_55335984,False,False,False,False,False,False
2085,H01_55345985,False,True,False,False,True,False
2086,H01_55365987,True,True,False,False,False,False
2087,H01_55375988,False,False,True,False,False,False
2088,H01_55385989,True,False,True,False,False,False
2089,H01_55395990,False,False,False,False,False,False
2090,H01_55405991,True,True,True,False,False,False
2091,H01_6717,False,False,False,False,False,False
2092,H01_6720,False,True,False,False,False,False
2093,H01_6721,False,False,True,False,False,False
2094,H01_6722,False,True,False,False,False,False
2095,H01_6724,False,False,False,False,True,False
2096,H01_6725,True,True,True,False,False,False
2097,H01_6731,False,False,False,False,False,False
2098,H01_6734,True,True,True,False,False,False
2099,H01_6735,True,False,False,False,False,False
2100,H01_6736,False,False,False,False,True,False
2101,H01_6745,False,False,False,False,True,False
2102,H01_75836284,False,False,False,False,False,False
2103,H01_75846286,False,False,False,False,False,False
2104,H02_55195978,True,True,True,False,False,False
2105,H02_55205980,False,False,False,False,False,False
2106,H02_55215982,True,False,True,False,False,False
2107,H02_55225983,False,False,False,False,False,False
2108,H02_55235979,True,True,True,False,True,False
2109,H02_55335984,False,False,False,False,False,False
2110,H02_55345985,False,False,False,False,True,False
2111,H02_55355986,False,True,False,False,True,False
2112,H02_55375988,False,False,False,False,False,False
2113,H02_55385989,False,False,False,False,False,False
2114,H02_55395990,True,False,False,False,False,False
2115,H02_55405991,True,True,True,True,True,True
2116,H02_6720,True,True,False,False,False,False
2117,H02_6721,True,True,False,False,False,False
2118,H02_6722,False,False,False,False,True,False
2119,H02_6724,False,False,False,False,False,False
2120,H02_6725,True,True,True,False,False,False
2121,H02_6731,False,False,False,False,False,False
2122,H02_6734,True,True,True,False,False,False
2123,H02_6735,True,True,True,False,False,False
2124,H02_6736,False,True,False,False,True,False
2125,H02_75836284,True,True,True,False,False,False
2126,H02_75846286,False,False,False,False,False,False
2127,H03_55195978,False,False,False,False,False,False
2128,H03_55205980,True,True,False,True,True,False
2129,H03_55215982,False,False,False,False,False,False
2130,H03_55225983,False,False,False,False,False,False
2131,H03_55235979,False,False,False,False,True,False
2132,H03_55245981,False,False,False,False,False,False
2133,H03_55335984,False,False,False,False,False,False
2134,H03_55345985,False,True,False,False,False,False
2135,H03_55355986,False,True,False,False,False,False
2136,H03_55375988,False,True,False,True,True,False
2137,H03_55395990,False,True,False,False,False,False
2138,H03_55405991,False,False,False,False,False,False
2139,H03_6717,False,False,False,False,False,False
2140,H03_6718,False,False,False,False,True,False
2141,H03_6719,False,False,False,False,False,False
2142,H03_6720,False,False,False,True,True,True
2143,H03_6721,False,True,False,False,False,False
2144,H03_6722,False,False,False,True,False,False
2145,H03_6724,False,False,False,False,False,False
2146,H03_6725,False,True,False,False,False,False
2147,H03_6736,False,True,False,False,False,False
2148,H03_6745,False,False,False,False,False,False
2149,H03_75836284,False,True,False,False,False,False
2150,H03_75846286,False,False,False,False,False,False
2151,H04_55195978,False,False,True,False,False,False
2152,H04_55205980,False,False,False,False,False,False
2153,H04_55215982,False,False,False,False,False,False
2154,H04_55225983,False,False,False,False,False,False
2155,H04_55245981,False,False,False,False,False,False
2156,H04_55335984,False,False,False,False,False,False
2157,H04_55345985,True,True,True,False,False,False
2158,H04_55355986,False,False,False,False,False,False
2159,H04_55365987,False,False,False,False,False,False
2160,H04_55375988,False,False,False,True,True,False
2161,H04_55385989,False,False,False,False,False,False
2162,H04_55395990,False,False,False,False,False,False
2163,H04_6717,False,True,False,False,False,False
2164,H04_6718,True,True,False,False,False,False
2165,H04_6720,False,True,False,False,False,False
2166,H04_6721,True,True,True,True,True,False
2167,H04_6722,False,False,False,False,False,False
2168,H04_6731,False,False,False,False,False,False
2169,H04_6734,True,True,True,True,True,True
2170,H04_6736,False,True,False,False,False,False
2171,H04_6745,True,True,False,False,False,False
2172,H04_75836284,True,True,False,False,False,False
2173,H04_75846286,False,False,False,False,False,False
2174,H05_55185977,True,True,True,False,False,False
2175,H05_55195978,False,False,True,False,False,False
2176,H05_55205980,True,True,True,False,False,False
2177,H05_55215982,False,False,True,False,False,False
2178,H05_55225983,False,False,False,False,False,False
2179,H05_55245981,False,False,False,False,False,False
2180,H05_55335984,False,False,False,False,False,False
2181,H05_55355986,False,False,False,False,False,False
2182,H05_55375988,False,False,False,False,False,False
2183,H05_55385989,False,False,False,False,False,False
2184,H05_55395990,True,True,True,False,False,False
2185,H05_55405991,True,True,True,True,True,True
2186,H05_6717,True,True,True,True,True,True
2187,H05_6718,True,True,False,False,False,False
2188,H05_6719,False,True,False,False,False,False
2189,H05_6720,True,True,True,False,False,False
2190,H05_6721,False,False,True,False,False,False
2191,H05_6722,False,False,False,False,False,False
2192,H05_6724,False,True,False,True,True,True
2193,H05_6725,False,True,False,False,False,False
2194,H05_6731,True,True,True,False,False,False
2195,H05_6735,False,False,False,False,False,False
2196,H05_6736,False,False,False,False,True,False
2197,H05_6745,False,False,False,False,False,False
2198,H05_75836284,False,False,False,False,False,False
2199,H05_75846286,False,False,False,False,False,False
2200,H06_55185977,False,False,True,True,True,False
2201,H06_55195978,True,True,True,False,False,False
2202,H06_55215982,True,False,False,False,False,False
2203,H06_55225983,False,False,False,False,False,False
2204,H06_55235979,False,False,False,False,False,False
2205,H06_55245981,True,True,False,False,True,False
2206,H06_55335984,True,False,True,False,False,False
2207,H06_55355986,False,False,False,False,False,False
2208,H06_55365987,False,False,True,False,False,False
2209,H06_55375988,True,True,False,False,False,False
2210,H06_55385989,True,True,True,False,False,False
2211,H06_55405991,False,False,True,False,False,False
2212,H06_6717,True,True,True,False,False,False
2213,H06_6718,False,False,False,False,False,False
2214,H06_6719,True,False,False,False,True,False
2215,H06_6720,False,True,False,True,True,False
2216,H06_6721,False,False,True,False,False,False
2217,H06_6722,False,True,False,False,False,False
2218,H06_6724,True,True,True,False,False,False
2219,H06_6725,False,True,False,False,False,False
2220,H06_6731,False,False,False,False,False,False
2221,H06_6734,False,False,False,False,False,False
2222,H06_6736,False,False,False,False,False,False
2223,H06_6745,False,False,False,False,False,False
2224,H06_75846286,False,False,False,False,False,False
2225,H07_55195978,False,False,False,False,False,False
2226,H07_55215982,False,False,False,False,False,False
2227,H07_55225983,False,False,False,False,False,False
2228,H07_55235979,False,True,False,False,False,False
2229,H07_55245981,False,False,True,False,False,False
2230,H07_55335984,False,False,False,False,False,False
2231,H07_55355986,False,False,False,False,False,False
2232,H07_55365987,True,True,False,False,False,False
2233,H07_55395990,False,False,False,False,False,False
2234,H07_55405991,False,False,False,False,False,False
2235,H07_6717,False,False,False,False,False,False
2236,H07_6718,True,True,False,True,True,False
2237,H07_6719,True,True,False,False,True,False
2238,H07_6720,True,True,False,True,True,False
2239,H07_6721,False,False,False,True,True,True
2240,H07_6722,False,False,False,False,False,False
2241,H07_6724,True,False,False,False,False,False
2242,H07_6725,False,True,False,False,False,False
2243,H07_6731,False,False,False,False,False,False
2244,H07_6734,False,False,True,False,False,False
2245,H07_6735,False,False,False,False,False,False
2246,H07_6736,False,False,False,False,False,False
2247,H07_6745,False,False,False,False,False,False
2248,H07_75836284,False,False,False,False,False,False
2249,H08_55185977,False,False,False,False,False,False
2250,H08_55195978,True,True,False,False,False,False
2251,H08_55215982,True,False,False,False,False,False
2252,H08_55225983,False,False,False,False,False,False
2253,H08_55235979,True,False,True,False,False,False
2254,H08_55245981,False,False,False,False,False,False
2255,H08_55335984,True,False,True,False,False,False
2256,H08_55345985,False,False,False,False,False,False
2257,H08_55355986,False,False,False,False,False,False
2258,H08_55365987,False,False,False,False,False,False
2259,H08_55375988,True,True,True,True,True,True
2260,H08_55385989,False,True,False,False,False,False
2261,H08_55395990,False,False,False,False,False,False
2262,H08_55405991,False,False,False,False,False,False
2263,H08_6717,True,True,True,False,False,False
2264,H08_6718,False,True,False,False,False,False
2265,H08_6720,False,False,False,False,False,False
2266,H08_6721,False,False,False,False,True,False
2267,H08_6722,False,False,False,False,False,False
2268,H08_6724,True,False,True,False,False,False
2269,H08_6725,True,True,True,False,False,False
2270,H08_6731,False,False,False,False,False,False
2271,H08_6734,False,False,False,False,False,False
2272,H08_6735,True,True,True,False,False,False
2273,H08_6736,False,True,False,False,True,False
2274,H08_6745,False,False,False,False,False,False
2275,H08_75836284,False,False,False,False,False,False
2276,H09_55185977,True,False,True,False,False,False
2277,H09_55195978,False,False,False,False,False,False
2278,H09_55205980,False,False,False,False,False,False
2279,H09_55215982,True,False,False,False,False,False
2280,H09_55225983,False,False,False,False,False,False
2281,H09_55235979,False,True,False,False,False,False
2282,H09_55335984,False,False,False,False,False,False
2283,H09_55345985,False,False,False,False,False,False
2284,H09_55355986,False,False,False,False,False,False
2285,H09_55365987,False,False,False,False,False,False
2286,H09_55375988,False,False,False,False,False,False
2287,H09_55385989,False,False,False,False,False,False
2288,H09_55395990,True,True,False,False,False,False
2289,H09_6718,False,True,False,False,False,False
2290,H09_6719,True,True,False,False,False,False
2291,H09_6720,False,False,False,False,False,False
2292,H09_6722,True,True,True,False,False,False
2293,H09_6724,True,True,True,False,False,False
2294,H09_6725,True,True,False,False,False,False
2295,H09_6731,True,True,True,False,False,False
2296,H09_6734,True,True,True,False,False,False
2297,H09_6736,False,False,False,False,False,False
2298,H09_6745,False,False,False,False,False,False
2299,H09_75836284,False,False,False,False,False,False
2300,H10_55195978,False,False,False,False,False,False
2301,H10_55205980,True,False,True,False,False,False
2302,H10_55215982,False,False,False,False,False,False
2303,H10_55225983,False,False,False,False,False,False
2304,H10_55235979,True,False,True,False,False,False
2305,H10_55245981,False,True,False,False,False,False
2306,H10_55335984,False,False,False,False,False,False
2307,H10_55345985,True,True,True,False,False,False
2308,H10_55355986,True,True,True,False,False,False
2309,H10_55375988,False,False,False,False,False,False
2310,H10_55405991,False,False,False,False,False,False
2311,H10_6717,True,True,True,False,False,False
2312,H10_6718,False,False,False,False,False,False
2313,H10_6719,True,True,False,False,False,False
2314,H10_6720,True,True,True,False,False,False
2315,H10_6721,False,False,True,False,False,False
2316,H10_6722,False,False,False,False,False,False
2317,H10_6724,False,True,False,False,False,False
2318,H10_6725,False,True,False,False,False,False
2319,H10_6734,False,False,True,False,False,False
2320,H10_6735,False,False,False,False,False,False
2321,H10_6736,False,True,False,True,True,False
2322,H10_6745,False,False,False,False,False,False
2323,H11_55185977,True,True,False,False,False,False
2324,H11_55195978,False,False,True,False,False,False
2325,H11_55205980,False,False,False,False,False,False
2326,H11_55215982,False,False,False,False,False,False
2327,H11_55225983,False,False,False,False,False,False
2328,H11_55235979,False,False,False,True,False,False
2329,H11_55245981,True,False,True,False,False,False
2330,H11_55335984,True,False,True,False,True,False
2331,H11_55345985,False,False,False,False,False,False
2332,H11_55375988,False,False,False,True,True,False
2333,H11_55395990,False,True,False,False,False,False
2334,H11_6717,False,False,False,False,False,False
2335,H11_6718,True,False,True,False,False,False
2336,H11_6721,False,False,False,False,False,False
2337,H11_6722,False,False,False,False,False,False
2338,H11_6724,True,True,True,False,False,False
2339,H11_6731,True,True,True,False,False,False
2340,H11_6734,True,False,True,False,False,False
2341,H11_6735,True,True,True,False,False,False
2342,H11_6736,False,False,False,False,True,False
2343,H11_75836284,True,False,True,False,False,False
