,0
9365,PRRC1
9366,SLC25A30
9367,MGAT1
9368,ME1
9369,VGF
9370,INTS4
9371,PTBP1
9372,NACC1
9373,PPIL3
9374,VPS26B
9375,SPATA9
9376,IGSF8
9377,CCNB1
9378,ADAMTSL1
9379,TIFA
9380,THSD1
9381,NCEH1
9382,ATP8B2
9383,FERMT1
9384,UNC45A
9385,MESP1
9386,USP53
9387,C9orf114
9388,VRK3
9389,SMPD3
9390,PHF20
9391,BATF3
9392,PXMP2
9393,HGH1
9394,ZNF395
9395,CYTL1
9396,SLC35E3
9397,GPRC5D
9398,RGL4
9399,LPCAT4
9400,LINC01366
9401,CRYBG3
9402,MUC15
9403,SLC15A4
9404,SNORA45B
9405,LYRM9
9406,SCG5
9407,NTRK1
9408,PPFIA3
9409,MGST3
9410,LIPE
9411,STK11IP
9412,RALGAPA2
9413,COQ9
9414,COL8A1
9415,AGTRAP
9416,PITHD1
9417,RPS18
9418,HCN3-1
9419,HNRNPUL2
9420,CCDC124
9421,ATAT1-6
9422,NDFIP2
9423,KIAA0556
9424,LOC646736
9425,FAM111A
9426,EGLN3
9427,MYO19
9428,NSUN3
9429,C16orf59
9430,ATF7IP2
9431,FIZ1
9432,ALG10
9433,CIRH1A-1
9434,HECTD4
9435,PTAR1
9436,DGAT2
9437,DAB2IP
9438,DPY30
9439,EBPL
9440,CDKN2D
9441,S100A16
9442,CPA5
9443,CDKN2C
9444,SLC36A1
9445,ELK3
9446,GNPTG
9447,BOK
9448,ARHGAP9
9449,TSR2
9450,ZNF354B
9451,DOT1L
9452,EXOSC6
9453,RPUSD1
9454,FAM207A
9455,YBEY
9456,LINC00471
9457,IFT20
9458,JMJD7
9459,ZNF347
9460,NLGN2
9461,WDR11
9462,EGF
9463,ATXN2
9464,PCNP
9465,LRRIQ1
9466,PTPRE
9467,CDC14B
9468,CASP4
9469,ASB14
9470,DCBLD2
9471,MSL3P1
9472,SLC29A3
9473,PPP1R3B
9474,EMC6
9475,RAB33B
9476,DOHH
9477,GLT8D2
9478,NCKAP1
9479,TICAM1
9480,STEAP3
9481,C19orf70
9482,RNF126
9483,DENR
9484,BLZF1
9485,FKTN
9486,CCNF
9487,SNAPC4
9488,CENPA
9489,CDK2
9490,CDH11
9491,FGF2
9492,FBP2
9493,CTGF
9494,CDO1
9495,CDC42
9496,PLAGL2
9497,SEPT7
9498,CDK1
9499,CDA
9500,CD34
9501,PIK3C2A
9502,CPS1
9503,CD1D
9504,MLLT3
9505,COPS2
9506,ZNF235
9507,COPG2
9508,MAT2A
9509,MANF
9510,DTNBP1
9511,RSPO4
9512,ATF5
9513,BMP2K
9514,PINX1
9515,LOC100507547
9516,STK35
9517,LOC388780
9518,SUGT1
9519,TMEM30A
9520,LRRC8D
9521,TRMT12
9522,TIMP3
9523,RCBTB2
9524,CD9
9525,MIR1292
9526,SNORD57
9527,CDC42EP3
9528,SURF2
9529,RXRB-1
9530,WDR19
9531,NINL
9532,SMOC1
9533,FN3K
9534,MCCC2
9535,LHPP
9536,WDR26
9537,SMARCC1
9538,RBBP8
9539,PVT1
9540,ERO1L
9541,LOC100506603
9542,FBXL4
9543,EMC3-AS1
9544,INTS6-AS1
9545,TRIM13
9546,LOC100128494
9547,CXXC1
9548,TBCCD1
9549,ARFGEF2
9550,CD160
9551,FAM27E3
9552,CCNYL2
9553,NPTN-IT1
9554,CCDC144NL-AS1
9555,RPL22L1
9556,ZNF594
9557,WDR76
9558,UHMK1
9559,MEX3A
9560,HRH1
9561,TET3
9562,PDCD6
9563,ARFRP1
9564,FAIM3
9565,KBTBD6
9566,TIPRL
9567,LRWD1
9568,TTC23L
9569,ANKAR
9570,LINC00493
9571,ANXA8L1
9572,MYDGF
9573,ZNF727
9574,NEFL
9575,SERGEF
9576,LINC01204
9577,DENND3
9578,STYK1
9579,LOC100506860
9580,LINC01279
9581,CTB-113P19.1
9582,LOC101929125
9583,LINC01205
9584,PSORS1C2
9585,FAXDC2
9586,COPZ1
9587,SUGP1
9588,EPC1
9589,ALDH1L2
9590,GNAS-AS1
9591,ERICH1
9592,COL22A1
9593,FKBP9
9594,RPL13AP5
9595,JMJD1C
9596,NUP155
9597,ATPAF2
9598,RNVU1-6
9599,FLG-AS1
9600,CCDC84
9601,REEP2
9602,RNF141
9603,ARSG
9604,UFC1
9605,MMP24-AS1
9606,AHCY
9607,PRKD1
9608,PKN1
9609,LAPTM5
9610,UGP2
9611,RPS14
9612,RHEB
9613,REST
9614,RPL10A
9615,NPM3
9616,MMP16
9617,MRC2
9618,KCNMB4
9619,SLC25A15
9620,PDSS1
9621,SRGAP2
9622,CELSR1
9623,ADAMTS2
9624,EIF2B2
9625,DDX58
9626,LOC101927843
9627,PELP1
9628,ATP6V1C1
9629,CIAPIN1
9630,CCDC47
9631,NCDN
9632,DNAJC8
9633,RP2
9634,RNF5-1
9635,C11orf58
9636,HCST
9637,WWP1
9638,RIT1
9639,RASGRF2
9640,GBP1P1
9641,FLRT2
9642,SH3BP5
9643,SPAG7
9644,APBA3
9645,CIR1
9646,TMEM59
9647,GGH
9648,GMPS
9649,TBPL1
9650,SDHAF2
9651,LPAR5
9652,PTGFRN
9653,DOLPP1
9654,OSGEP
9655,PHTF2
9656,UBE2K
9657,NDUFA8
9658,PLEKHA2
9659,C17orf75
9660,HNRNPA0
9661,NELFA
9662,VDAC3
9663,UFD1L
9664,ANKRD23
9665,FAM69A
9666,SLITRK4
9667,PROX1
9668,NDUFA12
9669,WHSC1L1
9670,EPPK1
9671,CMSS1
9672,PI4K2B
9673,SAYSD1
9674,BRIX1
9675,RLIM
9676,NUB1
9677,TRPV2
9678,PAPSS1
9679,SNORD12C
9680,CSTF1
9681,HERPUD2
9682,OCLM
9683,STOX2
9684,FAM20C-1
9685,LSM14A-1
9686,BCKDHB
9687,MIR6892
9688,LOC100147773
9689,OTUD1
9690,LOC100130950
9691,C12orf73
9692,GLTP
9693,GTSE1
9694,CDADC1
9695,GPR89A
9696,LOC442028
9697,HERC2P3
9698,KIF7
9699,BBS9
9700,RPS25
9701,ABCB1
9702,SLC17A5
9703,MYCBP
9704,LGALS8
9705,MMD
9706,DNAJB9
9707,PTMA
9708,PTHLH
9709,PRPF4B
9710,PSMB5
9711,PSMB4
9712,SLC35D2
9713,ST6GALNAC6
9714,MAP2K1
9715,PLAT
9716,CEP19
9717,UPK1A
9718,KCND1
9719,LAGE3
9720,CDC42SE2
9721,MRPL1
9722,ADPRM
9723,TIGD7
9724,RNF157
9725,ESCO1
9726,PLEKHG4B
9727,GPRIN1
9728,MBD6
9729,LOC100132057
9730,POT1
9731,CD3EAP
9732,ZNF221
9733,PSD3
9734,NUDT6
9735,RNF135
9736,AP3M2
9737,COPS8
9738,AP4B1
9739,AKIRIN1
9740,SPCS2
9741,HCFC1R1
9742,NMB
9743,TMLHE
9744,NF1
9745,PTPN9
9746,COX6A1
9747,PTPN4
9748,SRSF3
9749,QSOX1
9750,PABPC4L
9751,RNA28S5
9752,NUDT1
9753,RNA45S5
9754,PRDX2
9755,SP140
9756,COPS7B
9757,SNRNP40
9758,PABPN1
9759,CC2D1A
9760,OGDH
9761,TMCC2
9762,FAM63A
9763,MYBBP1A
9764,RNF139-AS1
9765,LOC101927391
9766,SLC10A7
9767,ETFA
9768,GLI1
9769,TRIP13
9770,COX11
9771,SPEG
9772,RBFA
9773,HSF4
9774,THBS2
9775,TVP23C-1
9776,TMEM265
9777,DPYSL4
9778,SLU7
9779,RABAC1
9780,AKAP3
9781,PRR14L
9782,ZNF445
9783,CFAP126
9784,TRIM65
9785,KLHDC8B
9786,FUT11
9787,MAGEB17
9788,TENM2
9789,NBN
9790,MAST3
9791,PRAF2
9792,EMC2
9793,UBE3C
9794,POLG2
9795,SEC63
9796,FUT4
9797,ETV6
9798,PTPRM
9799,STK38L
9800,PAN2
9801,RAB11FIP3
9802,ABCC3
9803,SLC31A2
9804,GPR137C
9805,ARHGAP5
9806,TKT
9807,LINC00702
9808,LOC101927124
9809,LRFN1
9810,ZNF615
9811,PDZD7
9812,PNPLA4
9813,EMC10
9814,PRDM15
9815,CDC6
9816,CDC5L
9817,CD70
9818,CD68
9819,GRN
9820,ENTPD5
9821,ITPKA
9822,CCNA2
9823,IRF2
9824,CAMK2D
9825,ALDH8A1
9826,ASGR1
9827,DBNDD2
9828,HSD17B4
9829,NECAB1
9830,HKDC1
9831,TMEM134
9832,NR3C2
9833,GUSBP2
9834,DZANK1
9835,MCM8-AS1
9836,LOC100996437
9837,MAML1
9838,TBKBP1
9839,LOC101926940
9840,MIR6826
9841,CYR61
9842,C14orf142
9843,KIAA1804
9844,LINC01429
9845,LOC101926935
9846,LINC01212
9847,LOC731157
9848,TMEM161B-AS1
9849,ADNP-AS1
9850,LINC01087
9851,LINC01152
9852,LOC100505942
9853,TOPBP1
9854,GUSBP5
9855,CECR7
9856,MACROD2
9857,NDNL2
9858,CDCA5
9859,MED30
9860,CRISPLD2
9861,NRIP2
9862,CSMD2
9863,PSMD5-AS1
9864,CTNNB1
9865,DDX39B-6
9866,DGCR11
9867,LINC01311
9868,NCLN
9869,PLCXD2
9870,MEIS3
9871,EAF2
9872,EXOSC5
9873,EMC7
9874,STRIP2
9875,CIT
9876,NDC80
9877,PHF5A
9878,HDGFRP2
9879,KIF1B
9880,TUBG2
9881,EFR3B
9882,HOXC6
9883,MYCBP2
9884,MKRN3
9885,LINC00896
9886,PRKCI
9887,A4GALT
9888,MMP15
9889,ZNF197
9890,ACTG1P20
9891,TMEM223
9892,CYP51A1
9893,PI4KAP2
9894,DARS
9895,B3GALT2
9896,MRPL40
9897,S1PR4
9898,PFDN4
9899,SRSF9
9900,PSAP
9901,PER1
9902,SERPINF1
9903,FABP3
9904,TRIM52-AS1
9905,APOL1
9906,STS
9907,ABCA4
9908,PNP
9909,EEF1A2
9910,PTEN
9911,RNLS
9912,LILRB3-1
9913,PPM1N
9914,ABTB1
9915,MAP2K7
9916,SFI1
9917,PPP1CB
9918,CTXN1
9919,PXMP4
9920,EML5
9921,ADCY5
9922,BTBD8
9923,ROCK1
9924,SMOX
9925,GCN1L1
9926,SLC35A1
9927,DNAJC12
9928,ANKRD28
9929,DCHS2
9930,KIF23
9931,GRHL3
9932,OXSR1
9933,CDK5
9934,NUCB2
9935,PRMT3
9936,TXNDC9
9937,PPP1R3C
9938,LHFPL2
9939,LHFP
9940,PIK3CD-AS2
9941,TOP3A
9942,ZNF256
9943,LPCAT3
9944,USP11
9945,C21orf33-1
9946,NDUFS2
9947,COG4
9948,STRADB
9949,USP20
9950,ZBED3-AS1
9951,NUTM2A-AS1
9952,CASC8
9953,LOC730101
9954,SNAI3-AS1
9955,PLEKHM1P
9956,LOC441666
9957,FAM86B3P
9958,FAM225A
9959,FBLL1
9960,LOC284023
9961,SPACA6P
9962,ZEB1-AS1
9963,FLJ37453
9964,SEPT7P2
9965,FAM86FP
9966,FAM86EP
9967,FAM86JP
9968,MUM1
9969,FAM86DP
9970,KBTBD4
9971,MPC2
9972,APOO
9973,LINC00152
9974,MYBL1
9975,ARF1
9976,AREG
9977,FES
9978,SHROOM2
9979,PPAP2C
9980,NUDT14
9981,TFEC
9982,RRBP1
9983,FCHSD2
9984,GLUD2
9985,MYLIP
9986,HDHD1
9987,CCT5
9988,GPR176
9989,PCDHA12
9990,ETAA1
9991,TTC3
9992,TTC1
9993,LOC102723769
9994,ZNF853
9995,ANKS1A
9996,PPP2R3C
9997,STK32B
9998,MIER2
9999,CNOT11
10000,TYW1B
10001,RPL32
10002,ACACB
10003,CBY1
10004,MOB1B
10005,SFXN5
10006,SNORD83B
10007,SNORD83A
10008,RNU86
10009,EMX2OS
10010,TSKU
10011,CD320
10012,SULT1A2
10013,TMEM8B
10014,RPGRIP1L
10015,ZCCHC11
10016,TRIM44
10017,UBE2Q1
10018,CHRNA9
10019,GRAMD1C
10020,B4GALT1-AS1
10021,LINC01176
10022,TNKS2-AS1
10023,CPSF3L
10024,GBA-1
10025,SGSH
10026,MMP14
10027,SLC27A4
10028,RND3
10029,RALGDS
10030,ANKRD44
10031,TTL
10032,RNU12
10033,ARF6
10034,ARF3
10035,OAZ2
10036,PHIP
10037,KDM4D
10038,RPRD2
10039,PREX1
10040,N4BP2
10041,RIC8B
10042,FNIP2
10043,BBS7
10044,ASF1B
10045,ATP10A
10046,LSM10
10047,SLC41A1
10048,ZFP28
10049,CRAMP1L
10050,LOC101926943
10051,LOC101928731
10052,LOC101927550
10053,LOC101927497
10054,LOC101927021
10055,LOC101927045
10056,LOC101927081
10057,GTSE1-AS1
10058,PLEKHA4
10059,EI24
10060,TMPO
10061,ZNF646
10062,SH3KBP1
10063,GNL3
10064,USP51
10065,OSGIN1
10066,IRF2BP2
10067,ZDHHC3
10068,TRABD2A
10069,PFDN1
10070,CANX
10071,CAMK4
10072,RPL23AP82
10073,PAICS
10074,SDK2
10075,MYL6B
10076,CPNE2
10077,ZFYVE27
10078,GTF2E1
10079,ZNF587B
10080,BLMH
10081,MED19
10082,TCOF1
10083,ITGB3
10084,DYNC1I2
10085,LOC100130357
10086,LSAMP
10087,PSENEN
10088,HERC6
10089,RNASEH2C
10090,MIR1973
10091,LOC100505658
10092,MSH5-SAPCD1
10093,ITGB2-AS1
10094,NPPA-AS1
10095,ZNF625-ZNF20
10096,LOC100505716
10097,RASA3
10098,RALY
10099,STK4
10100,CIDECP
10101,MARK4
10102,IMPDH2
10103,MYOM1
10104,TSHZ3
10105,KIAA1468
10106,MAGEH1
10107,RGCC
10108,SNRPE
10109,GPR115
10110,GPR113
10111,FIBCD1
10112,LHFPL3-AS2
10113,ATP2C2
10114,ARHGAP19
10115,LOC101928036
10116,MYO7B
10117,HS2ST1
10118,C1orf174
10119,HOXC13
10120,MAP10
10121,SIX4
10122,RBM27
10123,ERMAP
10124,GSDMB
10125,TACO1
10126,CPA4
10127,LRRC59
10128,MAD2L2
10129,GRM8
10130,CBX5
10131,BRI3BP
10132,TSNARE1
10133,ZNF662
10134,SLC38A2
10135,SEPSECS
10136,SGTB
10137,GPR27
10138,WDR5B
10139,F11R
10140,NECAB2
10141,KCTD21-AS1
10142,GCC1
10143,KIAA1614
10144,CCDC149
10145,DCAF4
10146,FBXL2
10147,UBAP1L
10148,IFT46
10149,PRPS1
10150,BTBD19
10151,SLC39A1
10152,ZNF165
10153,MN1
10154,ZNF141
10155,ZNF136
10156,MMP10
10157,ZNF37A
10158,ZNF35
10159,PEX13
10160,PEX10
10161,YWHAH
10162,PDGFRB
10163,SMG5
10164,SGK494
10165,SNORA6
10166,SNORA62
10167,LHX4
10168,VPS13A
10169,DPCD
10170,CLDND1
10171,GRAMD1A
10172,CNTLN
10173,ACKR3
10174,SLC17A7
10175,BRWD3
10176,ZNF146
10177,C14orf80
10178,DYNLL1
10179,NUMB
10180,NCOA1
10181,AMH
10182,EIF1AX
10183,EIF3K
10184,HMGA2
10185,CUL5
10186,CTBS
10187,SEC62
10188,TIMP1
10189,SYNE1
10190,VPS25
10191,ZNF397
10192,DDI2
10193,UQCC2
10194,GINS4
10195,UTP23
10196,NTPCR
10197,NICN1
10198,CS
10199,SQLE
10200,SPR
10201,SP4
10202,COX8A
10203,SDC2
10204,PLK3
10205,BTAF1
10206,TRABD2B
10207,TMEM184B
10208,PBX1
10209,FDX1
10210,RPL15
10211,SMARCB1
10212,CDKL5
10213,ROS1
10214,EMX1
10215,EIF4EBP2
10216,SIM2
10217,LARP4B
10218,PHF3
10219,GPD1L
10220,SLC35D1
10221,LOC101927237
10222,TIMM23B
10223,LOC100506476
10224,NRSN2-AS1
10225,ZNF75D
10226,OTUD4
10227,ZNF836
10228,RASSF7
10229,DAGLB
10230,ALKBH1
10231,TXNL1
10232,KATNB1
10233,SNAP29
10234,VAMP3
10235,MED1
10236,MZT2A
10237,PPM1F
10238,STRAP
10239,C14orf1
10240,S100A6
10241,MEA1
10242,CCAR2
10243,GATAD1
10244,CROT
10245,RBM5-AS1
10246,RPS6KA1
10247,RPS2
10248,MRPL12
10249,FAIM
10250,MBNL1
10251,DHX57
10252,LIN7B
10253,C1GALT1
10254,ZNF192P1
10255,TRAM2-AS1
10256,GSN-AS1
10257,TMEM75
10258,MOGS
10259,GSK3B
10260,EFNB3
10261,RRP9
10262,FAM53C
10263,TARBP1
10264,EIF3M
10265,NOP2
10266,TERF2
10267,UBE2D1
10268,KIF3C
10269,CHRM4
10270,NPAS2
10271,NOV
10272,NME3
10273,GPNMB
10274,PVRL2
10275,NDST2
10276,CNTNAP1
10277,NDUFS8
10278,NDUFS4
10279,PKP4
10280,SMIM4
10281,KIAA1549
10282,LRRC69
10283,GTF2H5
10284,RNF216
10285,ASTN1
10286,FIBP
10287,SPAG17
10288,PGM1
10289,MDH2
10290,ZNF318
10291,NCS1
10292,TTC26
10293,MRPL34
10294,MOSPD3
10295,CHID1
10296,DDX50
10297,DBNDD1
10298,METRN
10299,CUEDC2
10300,RASL11B
10301,C19orf43
10302,OSBPL10
10303,TMEM179
10304,TRIM56
10305,LRRN1
10306,RASSF8-AS1
10307,LYPLAL1-AS1
10308,MAGI1-AS1
10309,DNAJB14
10310,ASTN2-AS1
10311,LOC102606465
10312,LOC100506985
10313,LOC100287098
10314,LINC01436
10315,LOC101927780
10316,LINC01186
10317,CDK7
10318,TTK
10319,SCARB2
10320,PSORS1C1
10321,LOC101927592
10322,CENPI
10323,REPIN1
10324,ECHDC3
10325,CA5B
10326,DHX34
10327,DOCK10
10328,KIAA0100
10329,PUM1
10330,ARL14
10331,FAM192A
10332,MTBP
10333,OAS3
10334,C10orf88
10335,FLJ36000
10336,PHLDB3
10337,FAM120AOS
10338,SIRT3
10339,ANP32E
10340,PLA2G7
10341,ZNF530
10342,NONO
10343,RNU6-26P
10344,MCM6
10345,RAB11FIP4
10346,MAP1B
10347,SOS2
10348,PTPN21
10349,ZNF682
10350,CDH15
10351,ZBTB11-AS1
10352,MTAP
10353,AP1G1
10354,RRS1
10355,DNAJC27-AS1
10356,FLJ43315
10357,RGS2
10358,NKX2-2
10359,NID1
10360,DCAKD
10361,DSTNP2
10362,SLC9A7P1
10363,PIAS4
10364,ATP5S
10365,ATP5L
10366,SGSM3
10367,SAMHD1
10368,WWTR1
10369,ATL3
10370,NELFB
10371,FBXO16
10372,ANO3
10373,TRIM47
10374,FCHSD1
10375,SLC36A4
10376,LOC101928445
10377,UGDH-AS1
10378,FAM173B
10379,SPAG16
10380,DIRC3
10381,INE1
10382,CYLD
10383,KIAA1715
10384,SLC25A24
10385,ARL6IP6
10386,SH3BP1
10387,KRBA1
10388,DUSP16
10389,EAF1
10390,N4BP3
10391,KNTC1
10392,SLC4A2
10393,LOC148709
10394,SLC12A9
10395,ZNF606
10396,NUP210
10397,GAN
10398,FKBP10
10399,FBXW4
10400,TIA1
10401,MIIP
10402,KLHL18
10403,FANCE
10404,TIPARP-AS1
10405,CLDN15
10406,LOC100129550
10407,EAPP
10408,MTM1
10409,RNF220
10410,SLC6A16
10411,SNX24
10412,SLC27A6
10413,ENTPD7
10414,ZMIZ1
10415,PXDN
10416,SACM1L
10417,DEXI
10418,ZCCHC6
10419,NCAM2
10420,NAP1L3
10421,NIT1
10422,PRKRIP1
10423,C8orf76
10424,ZNF534
10425,BEND3
10426,BBS2
10427,RASSF4
10428,PLA2G4A
10429,DLGAP3
10430,MDGA1
10431,SAMD12-AS1
10432,UROD
10433,PODXL2
10434,VIPR2
10435,IKBKAP
10436,VEGFB
10437,MRPL28
10438,TM9SF3
10439,HACL1
10440,HBP1
10441,ZNF212
10442,XRN2
10443,SLC27A5
10444,C1orf109
10445,ERN1
10446,AES
10447,ELF4
10448,TIAL1
10449,FAM86HP
10450,PDE9A
10451,BMP6
10452,CFB
10453,JAG1
10454,PCDHGC3
10455,PBX2
10456,MAPK6
10457,PALM
10458,AXL
10459,PAFAH1B3
10460,AUH
10461,TAP2-6
10462,LOC100506083
10463,MIR4458HG
10464,ZNF711
10465,ZNF335
10466,ASCC3
10467,JUP
10468,GUF1
10469,LOC100505715
10470,ARMC1
10471,PEX7
10472,PEX6
10473,ARL6IP5
10474,LANCL1
10475,RTF1
10476,EFR3A
10477,AHCYL2
10478,PIGO
10479,GORASP2
10480,EME1
10481,IL1B
10482,SOD1
10483,DPH1
10484,DOK1
10485,LINC01272
10486,CCDC169
10487,GABRA2
10488,RAD21
10489,PPP2R5B
10490,MFGE8
10491,ORMDL1
10492,LOC100289361
10493,CFAP97
10494,TXNDC16
10495,RARS2
10496,C5orf28
10497,GZF1
10498,ARAP3
10499,WBSCR17
10500,TBC1D13
10501,VPS18
10502,RCBTB1
10503,MAPK13
10504,SPAG5-AS1
10505,SPATS2
10506,FBXO48
10507,SIAH1
10508,LOC286437
10509,LOC100507424
10510,LOC100131289
10511,LOC100506321
10512,ZNF790-AS1
10513,SLC41A3
10514,FNBP1L
10515,TRAM2
10516,CGRRF1
10517,CCT2
10518,AK4
10519,ZNF346
10520,PA2G4P4
10521,PIGB
10522,ONECUT2
10523,FGF18
10524,DPM1
10525,SCFD2
10526,FGD5
10527,EIF5A2
10528,CACYBP
10529,LOC100379224
10530,CTBP1-AS2
10531,TMEM70
10532,PEF1
10533,NSUN5P2
10534,NSUN5P1
10535,LURAP1
10536,TPRG1L
10537,HTT
10538,CENPN
10539,GLA
10540,TRIM38
10541,PEX3
10542,CCDC62
10543,C16orf74
10544,C5orf46
10545,PGAP3
10546,NRAS
10547,CHST11
10548,UACA
10549,AGPAT5
10550,MCTP2
10551,LY6G5B
10552,MDP1
10553,TOPORS
10554,FXR1
10555,THOC3
10556,SLC16A14
10557,KANSL1L
10558,TTC30B
10559,COMMD1
10560,LCA5L
10561,CNIH3
10562,LIF
10563,MYC
10564,LCP1
10565,LAMC1
10566,LAMB2
10567,TPP2
10568,LDHC
10569,LAMB1
10570,TPD52L1
10571,AIP
10572,DIS3L
10573,SNHG8
10574,LOC642236
10575,CHST6
10576,LBHD1
10577,ZNF669
10578,FAM57A
10579,ADCY1
10580,ZDHHC11
10581,ZBTB3
10582,ITPK1-AS1-1
10583,MS4A13
10584,GXYLT1
10585,FBXL5
10586,APITD1
10587,FLJ42393
10588,QRSL1
10589,ADI1
10590,FAM72C
10591,AK1
10592,NQO2
10593,RPLP2
10594,CPE
10595,LINC00862
10596,GTF3C2-AS1
10597,TRAFD1
10598,C12orf65
10599,SDHAP1
10600,GRK5
10601,MTX2
10602,PITPNB
10603,WASF3
10604,KIAA0141
10605,NCBP2-AS2
10606,TOR1B
10607,ZNF770
10608,PTOV1
10609,WBP11P1
10610,MYH8
10611,STX7
10612,EEA1
10613,MYH3
10614,LOC100128531
10615,SH3PXD2A-AS1
10616,MIPEPP3
10617,LOC100287015
10618,S100A3
10619,ANXA7
10620,PTS
10621,BDKRB1
10622,ERCC2
10623,S100A10
10624,SLN
10625,FAM20B
10626,EFCAB14
10627,KIFC2
10628,HLA-C-3
10629,TBC1D23
10630,ZNF876P
10631,ABCA11P
10632,ZNF721
10633,IDH1-AS1
10634,CDK4
10635,FUCA1
10636,POLR3C
10637,PPAP2B
10638,SNORA18
10639,LRP12
10640,OTUD3
10641,KIAA1024
10642,GSAP
10643,PGPEP1
10644,UHRF1BP1
10645,NAT14
10646,AVEN
10647,UTP3
10648,CWC25
10649,ST7L
10650,WDR70
10651,TTC38
10652,COG2
10653,PHLDA1
10654,VPS4A
10655,KIF27
10656,FHOD1
10657,UNC13B
10658,MGEA5
10659,TIMELESS
10660,FEN1
10661,PHGDH
10662,ARHGAP29
10663,ABCG1
10664,KIF3B
10665,HS6ST1
10666,PDPN
10667,TBCD-1
10668,PNMA1
10669,PTCD3
10670,VAC14
10671,ZBTB34
10672,PCMTD2
10673,FBRS
10674,C4orf19
10675,ZNF518B
10676,LINC01096
10677,RAD51AP1
10678,NNMT
10679,GBAS
10680,ACTA2
10681,ACADSB
10682,ACADL
10683,MYL5
10684,MAF1
10685,TRAF7
10686,PALB2
10687,CHTF18
10688,TMSB15A
10689,ALG1
10690,ABHD13
10691,SEPSECS-AS1
10692,CD163L1
10693,MFAP1
10694,NOD1
10695,SNAI1
10696,SIX1
10697,CITED2
10698,LPHN3
10699,RAB39A
10700,TRIM2
10701,PRUNE2
10702,TMED9
10703,DNMBP
10704,TMEM161A
10705,KAZN
10706,FBXO17
10707,NAIF1
10708,PRDM5
10709,CCDC15
10710,NUDT4
10711,DNAJC22
10712,NAT8L
10713,SVIL
10714,SLC35E1
10715,AVPI1
10716,NR1D1
10717,ADM2
10718,MPP4
10719,SNRNP25
10720,ARSJ
10721,HDHD2
10722,POLH
10723,DANCR
10724,SNORA26
10725,JAKMIP3
10726,SGCE
10727,ZBTB4
10728,L3MBTL2
10729,GRWD1
10730,GNPTAB
10731,ATG10
10732,LINC00346
10733,WLS
10734,IGFBP7-AS1
10735,STRN4
10736,LDLRAP1
10737,RAB3IL1
10738,LMTK2
10739,UBA6-AS1
10740,FAM84A
10741,DNAJB7
10742,DIRAS1
10743,WDR63
10744,UBA1
10745,LURAP1L
10746,MTRF1
10747,SSRP1
10748,SSR2
10749,RIN1
10750,FAM131B
10751,CCDC103
10752,RHBDL1
10753,NR2C2
10754,FMNL2
10755,PLEKHH1
10756,ETV1
10757,REEP6
10758,DHRS1
10759,ZSWIM1
10760,CCDC167
10761,COLQ
10762,GAB2
10763,GLI4
10764,FOXP4
10765,PIGU
10766,LINC01088
10767,TMEM147
10768,AKR1C3
10769,PHKB
10770,PRKD3
10771,RPA3
10772,VBP1
10773,ADAM17
10774,SERTAD2
10775,STK17B
10776,TRIP11
10777,TMOD1
10778,SRPX2
10779,FST
10780,PPIP5K2
10781,ZNF224
10782,MOCOS
10783,OPTN
10784,PEX12
10785,SGCB
10786,RPL24
10787,RPL23A
10788,LAMB3
10789,PDE5A
10790,FBXO34
10791,NBPF1
10792,ZNF451
10793,ATG2B
10794,SLC38A7
10795,GNG4
10796,C15orf61
10797,PSMB7
10798,SLC7A5
10799,PSMC6
10800,FYN
10801,PSMC1
10802,CRADD
10803,RIPK1
10804,TCEAL1
10805,KHNYN
10806,B4GALT6
10807,NREP
10808,MBTPS1
10809,TMEM63C
10810,NOC3L
10811,EPB41L4B
10812,SPATA7
10813,SEMA6C
10814,ALG1L
10815,LEF1-AS1
10816,AHCYL1
10817,RAD18
10818,PALLD
10819,TAF9B
10820,RELL1
10821,TCP11
10822,MAPK8IP3
10823,LRFN3
10824,ZBED2
10825,GBA2
10826,WNT2B
10827,GPAM
10828,USP37
10829,PMS2P1
10830,TAF4B
10831,TUBA3FP
10832,RPSAP58
10833,BMS1P5
10834,MYO15B
10835,KAT2B
10836,SNORA24
10837,HECTD1
10838,LOC101928103
10839,SLC1A4
10840,SECISBP2L
10841,LRRC37BP1
10842,GSTO1
10843,TGFBI
10844,CAPN7
10845,LLGL1
10846,FCGRT
10847,CC2D1B
10848,MEGF10
10849,SLX4
10850,KLHL4
10851,C6orf118
10852,NSMCE1
10853,ZNF564
10854,SLFN5
10855,CCDC122
10856,DENND5B
10857,LYSMD3
10858,DNAJC21
10859,REV1
10860,BDP1
10861,GABBR2
10862,INPP5A
10863,TVP23A
10864,TSPAN11
10865,DKFZP434I0714
10866,GAS5
10867,C12orf4
10868,RMDN3
10869,RNF31
10870,MRPS10
10871,CEP72
10872,CENPQ
10873,CEP55
10874,SHQ1
10875,AP1M2
10876,XRCC2
10877,FIG4
10878,VAV1
10879,NLE1
10880,ZDHHC4
10881,TMEM248
10882,WDR74
10883,LOC101928697
10884,DESI1
10885,WWC3
10886,NECAP2
10887,PDPR
10888,SCYL2
10889,CPSF2
10890,ZBTB25
10891,PCGF2-1
10892,WDR36
10893,ORMDL3
10894,CCDC85C
10895,STXBP1
10896,DHCR7
10897,B4GALT3
10898,TUB
10899,CDC123
