protein_name,median_melting_point,transcript_reg,nontranscr_reg
FGG,51.21,False,False
FGGY,56.285,False,False
FGL1,50.975,False,False
FH,51.85,False,False
FHIT,58.97,False,False
FHL2,50.04,False,False
FHL3,50.96,False,False
FHOD1,46.4,False,False
FIBP,49.4,False,False
FIG4,47.730000000000004,False,False
FIGN,56.385000000000005,False,False
FIGNL1,46.905,False,False
FILIP1,61.974999999999994,False,False
FILIP1L,48.94,False,False
FIP1L1,45.47,False,False
FIS1,57.16,False,False
FIT1,50.38,False,False
FIZ1,65.3,False,False
FKBP10,51.485,False,False
FKBP11,50.9,False,False
FKBP14,52.36,False,False
FKBP15,48.37,False,False
FKBP1A,53.575,False,False
FKBP1B,56.3,False,False
FKBP2,54.485,False,False
FKBP3,51.760000000000005,False,False
FKBP4,49.29,False,False
FKBP5,46.44,False,False
FKBP7,51.865,False,False
FKBP8,47.23,False,False
FKBP9,51.23,False,False
FKBPL,55.004999999999995,False,True
FKRP,51.82,False,False
FKSG24,50.57,False,False
FKSG27,50.22,False,False
FKTN,49.73,False,False
FLAD1,49.3,False,False
FLCN,48.47,False,False
FLG,53.43,False,False
FLG2,66.86,False,False
FLI1,51.78,False,False
FLII,48.61,False,False
FLJ10357,46.15,False,False
FLJ11506,48.11,False,False
FLJ12529,49.58,False,False
FLJ20323,48.94,False,False
FLJ21865,51.0,False,False
FLJ43980,50.39,False,False
FLJ45032,52.760000000000005,False,False
FLNA,49.59,False,False
FLNB,50.66,False,False
FLNC,54.315,False,False
FLOT1,53.15,False,False
FLOT2,53.0,False,False
FLRT2,56.0,False,False
FLVCR1,51.400000000000006,False,False
FLYWCH1,69.97,False,False
FMN1,59.3,False,False
FMNL1,45.94,False,False
FMNL2,48.94,False,False
FMNL3,52.92,False,False
FMO5,46.94,False,False
FMR1,50.65,False,False
FMR1NB,56.36,False,False
FN1,50.93,False,False
FN3K,52.7,False,False
FN3KRP,55.345,False,False
FNBP1,48.5,False,False
FNBP1L,50.120000000000005,False,False
FNBP4,52.15,False,False
FNDC3A,46.7,False,False
FNDC3B,45.29,False,False
FNIP1,51.635,False,False
FNTA,51.38,False,False
FNTB,50.375,False,False
FOCAD,53.325,False,False
FOPNL,49.28,False,False
FOS,54.95,False,True
FOSL1,48.11,False,False
FOXA1,44.59,False,False
FOXA2,43.77,False,False
FOXC1,50.19,False,False
FOXD2,47.68,False,False
FOXJ3,47.38,False,False
FOXK1,48.17,False,False
FOXK2,44.72,False,False
FOXN2,51.23,False,False
FOXO1,47.08,False,False
FOXO3,47.335,False,False
FOXP1,43.29,False,False
FOXP4,55.68,False,False
FOXRED1,49.52,False,False
FOXRED2,50.25,False,False
FPGS,46.724999999999994,False,False
FPGT,51.35,False,False
FRA10AC1,52.36,False,False
FRAS1,50.41,False,False
FREM1,50.85,False,False
FREQ,51.125,False,False
FRG1,50.07,False,False
FRK,49.87,False,False
FRMD3,54.49,False,False
FRMD4A,55.07,False,False
FRMD8,54.785,False,False
FRMPD3,48.4,False,False
FRRS1,50.58,False,False
FRS2,62.18,False,False
FRY,47.019999999999996,False,False
FRYL,50.655,False,True
FSCN1,52.15,False,False
FSD1,51.71,False,False
FTCD,47.8,False,False
FTH1,52.64,False,False
FTL,56.905,False,False
FTO,52.045,False,False
FTSJ1,50.17,False,False
FTSJ2,48.765,False,False
FTSJ3,49.43,False,True
FTSJD1,47.29,False,False
FTSJD2,48.19,False,False
FUBP1,49.64,False,False
FUBP3,47.73,False,False
FUCA1,52.12,False,False
FUCA2,52.42,False,False
FUK,52.83,False,False
FUNDC2,50.35,False,False
FUOM,52.68,False,False
FURIN,59.22,False,False
FUS,58.050000000000004,False,False
FUSIP1,47.67,False,False
FUT11,55.32,False,False
FUT8,49.97,False,False
FUZ,54.11,False,False
FXN,50.91,False,False
FXR1,49.05,False,False
FXR2,51.19,False,False
FYCO1,48.84,False,False
FYN,50.98,False,False
FZD10,50.02,False,False
FZD5,50.965,False,False
FZD6,49.93,False,False
FZD8,60.24,False,False
FZR1,50.64,False,False
G3BP1,50.38,False,False
G3BP2,50.08,False,False
G6PC3,59.06,False,False
G6PD,51.82,False,False
GAA,55.925,False,False
GAB1,49.345,False,False
GAB2,55.19,False,False
GABARAP,60.07,False,False
GABARAPL2,52.79,False,False
GABPA,47.49,False,False
GABPB1,48.71,False,False
GADD45GIP1,50.37,False,False
GAGE2D,50.56,False,False
GAGE6,51.22,False,False
GAK,47.08,False,False
GAL,55.255,False,False
GALE,50.38,False,False
GALK1,50.88,False,False
GALK2,54.19,False,False
GALM,51.42,False,False
GALNT1,50.82,False,False
GALNT10,48.2,False,False
GALNT12,47.61,False,False
GALNT13,52.42,False,False
GALNT2,49.57,False,False
GALNT4,49.08,False,False
GALNT5,50.1,False,False
GALNT6,48.77,False,False
GALNT7,52.745000000000005,False,False
GALNTL1,49.025,False,False
GALT,52.35,False,False
GAMT,50.01,False,False
GAN,50.45,False,False
GANAB,50.66,False,False
GAPDH,58.575,False,False
GAPVD1,47.96,False,False
GAR1,62.4,False,False
GAREM,51.48,False,False
GARNL1,48.25,False,False
GARS,56.25,False,False
GART,49.510000000000005,False,False
GAS2,51.44,False,False
GAS2L1,69.02,False,False
GAS2L3,66.44,False,False
GATA1,46.46,False,False
GATAD2A,46.239999999999995,False,False
GATAD2B,46.0,False,False
GATC,47.78,False,False
GATM,52.5,False,False
GATSL2,52.92,False,False
GBA,51.83,False,False
GBA2,50.9,False,False
GBAS,51.34,False,False
GBE1,48.53,False,False
GBF1,49.42,False,False
GBP1,49.74,False,False
GBP2,48.92,False,False
GCA,50.755,False,False
GCAT,49.88,False,True
GCC1,47.21,False,False
GCC2,46.06,False,False
GCDH,52.4,False,False
GCFC2,51.31,False,False
GCHFR,51.845,False,False
GCKR,45.27,False,False
GCLC,50.19,False,False
GCLM,48.35,False,False
GCN1L1,44.95,False,False
GCOM1,50.295,False,False
GCOM2,47.35,False,False
GCS1,50.36,False,False
GCSH,53.84,False,False
GDA,65.69,False,False
GDAP1,51.8,False,False
GDAP2,46.13,False,True
GDE1,52.76,False,False
GDF1,52.07,False,False
GDF15,48.62,False,False
GDI1,52.91,False,False
GDI2,54.25,False,False
GDPD1,49.95,False,False
GDPD3,52.80500000000001,False,False
GDPGP1,50.120000000000005,False,False
GEMIN2,52.905,False,False
GEMIN4,48.92,False,False
GEMIN5,49.05,False,False
GEMIN6,52.755,False,False
GEMIN7,50.67,False,False
GEMIN8,47.504999999999995,False,False
GET4,50.48,False,True
GFER,55.3,False,False
GFI1B,48.39,False,False
GFM1,48.68,False,False
GFM2,46.28,False,False
GFOD2,49.015,False,False
GFPT1,51.84,False,False
GFPT2,47.945,False,False
GGA1,50.02,False,False
GGA2,46.75,False,False
GGA3,48.85,False,False
GGACT,54.41,False,False
GGCT,54.23,False,False
GGCX,50.010000000000005,False,False
GGH,64.24,False,False
GGNBP2,58.644999999999996,False,False
GGPS1,52.01,False,False
GGT1,56.42,False,False
GGT3P,57.72,False,False
GGT5,51.64,False,False
GGT7,52.7,False,False
GHDC,51.76,False,False
GHITM,50.79,False,False
GID8,57.67,False,False
GIGYF1,48.285,False,False
GIGYF2,48.69,False,False
GIMAP7,57.64,False,False
GINM1,49.91,False,False
GINS1,49.89,False,False
GINS2,50.09,False,False
GINS3,50.2,False,False
GINS4,50.16,False,False
GIPC1,48.47,False,False
GIPC2,49.78,False,False
GIPC3,47.1,False,False
GIT1,47.91,False,False
GIT2,46.879999999999995,False,False
GJA1,58.685,False,False
GJB1,51.47,False,False
GK,49.86,False,False
GK3P,65.43,False,False
GK5,53.33,False,False
GKAP1,59.22,False,False
GLA,52.19,False,False
GLB1,52.09,False,False
GLB1L2,48.84,False,False
GLCCI1,62.45,False,False
GLCE,51.125,False,False
GLDC,54.28,False,False
GLG1,52.485,False,False
GLI1,53.2,False,False
GLI2,60.205,False,False
GLIPR2,52.03,False,False
GLMN,50.33,False,False
GLO1,57.24,False,False
GLOD4,50.08,False,False
GLRX2,47.35,False,False
GLRX3,49.29,False,False
GLRX5,54.435,False,False
GLS,47.77,False,False
GLS2,46.68,False,False
GLT25D1,51.02,False,False
GLT25D2,50.65,False,False
GLT8D1,50.04,False,False
GLT8D3,52.42,False,False
GLTP,53.95,False,False
GLTPD1,48.61,False,False
GLTPD2,51.23,False,False
GLTSCR1,48.93,False,False
GLTSCR2,53.29,False,False
GLUD1,52.96,False,False
GLUD2,53.78,False,False
GLUL,52.7,False,False
GLYCTK,46.205,False,False
GM2A,69.93,False,False
GMDS,52.79,False,False
GMEB1,46.89,False,False
GMEB2,47.42,False,False
GMFB,54.01,False,False
GMFG,50.435,False,False
GMIP,49.63,False,False
GMNN,53.004999999999995,False,True
GMPPA,50.88,False,False
GMPPB,52.46,False,False
GMPR,54.2,False,False
GMPR2,53.11,False,False
GMPS,49.695,False,False
GNA11,49.91,False,False
GNA12,48.01,False,False
GNA13,51.29,False,False
GNAI1,52.575,False,False
GNAI2,52.19,False,False
GNAI3,51.36,False,False
GNAQ,52.57,False,False
GNAS,50.86,False,False
GNAZ,50.18,False,False
GNB1,52.76,False,False
GNB1L,55.4,False,False
GNB2,51.4,False,False
GNB2L1,51.93,False,False
GNB4,55.010000000000005,False,False
GNE,50.83,False,False
GNG12,56.44,False,False
GNG4,50.67,False,False
GNG5,51.33,False,False
GNG7,60.33,False,False
GNL1,49.34,False,False
GNL2,49.275,False,False
GNL3,45.6,False,True
GNL3L,48.28,False,False
GNPAT,49.86,False,False
GNPDA1,66.75,False,False
GNPDA2,63.83,False,False
GNPNAT1,56.01,False,False
GNPTAB,50.76,False,False
GNPTG,51.49,False,False
GNS,57.69,False,False
GOLGA1,48.29,False,False
GOLGA2,47.665000000000006,False,False
GOLGA3,50.515,False,False
GOLGA4,46.7,False,False
GOLGA5,50.58,False,False
GOLGA7,51.93,False,False
GOLGA7B,55.93,False,False
GOLGB1,46.32,False,False
GOLIM4,50.585,False,False
GOLPH3,51.42,False,False
GOLPH3L,46.53,False,False
GOLT1B,55.75,False,False
GOPC,47.58,False,False
GORAB,50.48,False,False
GORASP1,48.57,False,False
GORASP2,47.75,False,False
GOSR1,51.54,False,False
GOSR2,51.36,False,False
GOT1,69.7,False,False
GOT2,67.29,False,False
GP1BB,49.64,False,False
GPAA1,50.99,False,False
GPAM,49.265,False,False
GPATCH1,46.31,False,False
GPATCH11,56.9,False,False
GPATCH4,57.18,False,False
GPATCH8,47.38,False,False
GPBP1,50.46,False,False
GPBP1L1,50.81,False,False
GPC1,62.72,False,False
GPC3,51.38,False,False
GPC6,51.47,False,False
GPCPD1,47.870000000000005,False,False
GPD1,51.605,False,False
GPD1L,51.15,False,False
GPD2,55.22,False,False
GPHN,52.02,False,False
GPI,53.75,False,False
GPKOW,47.97,False,False
GPN1,54.9,False,False
GPN3,55.515,False,True
GPR107,52.725,False,False
GPR108,51.26,False,False
GPR126,50.45,False,False
GPR180,49.535,False,False
GPR56,48.239999999999995,False,False
GPR68,55.14,False,False
GPR89A,49.97,False,False
GPR89C,47.89,False,False
GPRIN1,59.75,False,False
GPS1,51.57,False,False
GPS2,50.79,False,False
GPSM1,48.76,False,False
GPSM2,49.13,False,False
GPSN2,50.21,False,False
GPT,51.38,False,False
GPT2,49.24,False,False
GPX1,61.205,False,False
GPX2,55.995000000000005,False,False
GPX4,52.42,False,False
GPX7,50.69,False,False
GPX8,51.82,False,False
GRAMD1A,54.36,False,False
GRAMD1C,56.79,False,False
GRAMD4,45.29,False,False
GRAP2,47.21,False,False
GRB10,51.29,False,False
GRB14,56.16,False,False
GRB2,50.65,False,False
GRB7,45.97,False,False
GREB1,45.92,False,False
GRHPR,52.72,False,False
GRIP1,47.76,False,False
GRIPAP1,46.77,False,False
GRK5,49.88,False,False
GRK6,47.305,False,False
GRLF1,45.16,False,False
GRM5,61.83,False,False
GRN,46.75,False,False
GRPEL1,50.89,False,False
GRPEL2,46.15,False,False
GRSF1,47.6,False,False
GRWD1,50.04,False,False
GSDMD,47.78,False,False
GSE1,47.06,False,False
GSK3A,50.36,False,False
GSK3B,49.85,False,False
GSKIP,53.21,False,False
GSN,50.94,False,False
GSPT1,52.93,False,False
GSPT2,51.18,False,False
GSR,56.0,False,False
GSS,54.65,False,False
GSTA1,49.35,False,False
GSTA4,47.7,False,False
GSTCD,48.82,False,False
GSTK1,49.9,False,False
GSTM2,50.334999999999994,False,False
GSTM3,48.125,False,False
GSTM4,47.92,False,False
GSTO1,55.975,False,False
GSTP1,53.555,False,False
GSTZ1,52.16,False,False
GTDC2,50.01,False,False
GTF2A1,69.76,False,False
GTF2A2,66.155,False,False
GTF2B,47.26,False,False
GTF2E1,48.71,False,False
GTF2E2,48.5,False,False
GTF2F1,50.78,False,False
GTF2F2,51.49,False,False
GTF2H1,46.565,False,False
GTF2H2,48.3,False,False
GTF2H2C,46.82,False,False
GTF2H3,46.75,False,False
GTF2H4,45.769999999999996,False,False
GTF2H5,45.55,False,False
GTF2I,44.15,False,False
GTF3A,58.18,False,False
GTF3C1,44.67,False,False
GTF3C2,43.99,False,False
GTF3C3,44.06,False,False
GTF3C4,49.08,False,False
GTF3C5,45.77,False,False
GTPBP1,50.44,False,False
GTPBP10,46.97,False,False
GTPBP2,48.51,False,False
GTPBP3,49.85,False,False
GTPBP4,46.945,False,False
GTPBP5,46.545,False,False
GTPBP6,48.23,False,False
GTPBP8,47.620000000000005,False,False
GTSE1,46.17,True,False
GTSF1,56.77,False,False
GUCY1B3,55.56,False,False
GUF1,47.5,False,False
GUK1,48.46,False,False
GULP1,48.66,False,False
GVINP1,60.4,False,False
GXYLT1,54.465,False,False
GXYLT2,46.93,False,True
GYG1,53.14,False,False
GYG2,48.364999999999995,False,False
GYS1,52.22,False,False
H1F0,53.2,False,True
H1FX,53.3,False,False
H2AFV,48.015,False,False
H2AFX,53.14,False,True
H2AFY,53.48,False,False
H2AFY2,52.769999999999996,False,False
H2AFZ,52.92,False,False
H3F3A,53.11,False,False
H3F3B,49.68,False,False
H6PD,50.68,False,False
HAAO,51.01,False,False
HABP2,56.9,False,False
HACE1,52.72,False,False
HACL1,50.87,False,False
HADH,52.43,False,False
HADHA,49.96,False,False
HADHB,50.02,False,False
HAGH,52.21,False,False
HAGHL,52.0,False,False
HARBI1,50.05,False,False
HARS,49.85,False,False
HARS2,49.655,False,False
HAT1,49.65,False,False
HAUS1,52.25,False,False
HAUS2,47.63,False,False
HAUS3,47.54,False,True
HAUS4,52.375,False,False
HAUS5,49.31,False,False
HAUS6,54.99,False,False
HAUS7,48.36,False,False
HAUS8,49.51,False,False
HAX1,49.35,False,False
HBA2,59.75,False,False
HBB,50.58,False,False
HBD,56.91,False,False
HBE1,61.53,False,False
HBG1,57.07,False,False
HBG2,62.25,False,False
HBQ1,55.64,False,False
HBS1L,50.519999999999996,False,False
HBXIP,50.64,False,False
HBZ,60.67,False,False
HCCA2,47.27,False,False
HCCS,53.06,False,False
HCFC1,53.88,False,False
HCFC2,51.769999999999996,False,False
HCG_18290,53.05,False,False
HCG_2004593,53.18,False,False
HCG_21078,53.14,False,False
HCLS1,52.59,False,False
HDAC1,46.39,False,False
HDAC10,50.955,False,False
HDAC2,47.45,False,False
HDAC3,47.349999999999994,False,False
HDAC4,51.86,False,False
HDAC6,49.75,False,False
HDAC7,57.55,False,False
HDAC8,44.769999999999996,False,False
HDDC2,57.83,False,False
HDDC3,52.08,False,False
HDGF,51.17,False,False
HDGF2,50.33,False,False
HDGFRP2,53.004999999999995,False,False
HDGFRP3,51.855000000000004,False,False
HDHD1,56.260000000000005,False,False
HDHD1A,52.21,False,False
HDHD2,66.31,False,False
HDHD3,51.59,False,False
HDLBP,45.46,False,False
HEATR1,46.39,False,False
HEATR2,44.8,False,False
HEATR3,46.63,False,True
HEATR5A,49.135000000000005,False,False
HEATR5B,49.23,False,False
HEATR6,49.08,False,False
HEATR7A,49.59,False,False
HEBP1,51.53,False,False
HEBP2,51.05,False,False
HECTD1,47.55,False,False
HECTD3,52.875,False,False
HECTD4,53.54,False,False
HECW1,66.48,False,False
HELB,51.98,False,False
HELLS,45.47,False,False
HELZ,48.4,False,False
HEPH,50.71,False,False
HERC1,49.46,False,False
HERC2,48.03,False,False
HERC4,50.32,False,False
HERPUD1,49.89,False,False
HERPUD2,50.53,False,False
HES1,47.1,False,False
HEXA,52.78,False,False
HEXB,53.49,False,False
HEXDC,58.4,False,False
HEXIM2,51.21,False,False
HEY1,47.29,False,False
HGD,64.75,False,False
HGFAC,66.605,False,False
HGS,50.1,False,False
HHEX,49.865,False,False
HIATL1,52.55,False,False
HIBADH,59.91,False,False
HIBCH,49.42,False,False
HIC2,46.15,False,False
HID1,51.675,False,False
HIF1AN,51.56,False,False
HIGD1A,52.4,False,False
HINT1,64.85,False,False
HINT2,54.32,False,False
HINT3,52.67,False,False
HIP1,49.08,False,False
HIP1R,49.09,False,False
HIRA,43.09,False,False
HIRIP3,50.44,False,False
HISPPD1,50.32,False,False
HISPPD2A,49.38,False,False
HIST1H1B,53.205,False,False
HIST1H1C,53.125,False,False
HIST1H1E,49.95,False,False
HIST1H2AC,50.269999999999996,False,False
HIST1H2AD,53.66,False,False
HIST1H2AJ,48.29,False,False
HIST1H2BC,57.2,False,False
HIST1H2BH,51.07,False,False
HIST1H2BM,50.0,False,False
HIST1H2BO,50.57,False,False
HIST1H4A,51.32,False,False
HIST2H2BA,53.01,False,False
HIST2H2BE,51.26,False,False
HIST2H2BF,45.42,False,False
HIVEP1,56.01,False,False
HK1,50.655,False,False
HK2,46.55,False,False
HKDC1,46.79,False,False
HLA-A,56.57,False,False
HLA-C,54.84,False,False
HLA-DQB1,55.915,False,False
HLCS,49.15,False,False
HLTF,48.54,False,False
HM13,53.89,False,False
HMBOX1,55.03,False,True
HMCN1,69.37,False,False
HMG20A,49.84,False,False
HMG20B,46.504999999999995,False,False
HMGA1,56.599999999999994,False,False
HMGA2,51.86,False,False
HMGB1,52.345,False,False
HMGB2,53.085,False,False
HMGB3,53.5,False,False
HMGCL,52.18,False,False
HMGCR,50.54,False,False
HMGCS1,52.73,False,False
HMGN1,50.94,False,False
HMGN4,51.69,False,False
HMGXB4,51.93,False,False
HMHA1,48.19,False,False
HMMR,48.24,True,False
HMOX1,52.8,False,False
HMOX2,49.55,False,False
HN1L,51.78,False,False
HNF1A,49.82,False,False
HNF4A,45.63,False,False
HNF4G,48.365,False,False
HNMT,51.209999999999994,False,False
HNRNPA0,45.98,False,False
HNRNPA1,57.205,False,False
HNRNPA2B1,49.45,False,False
HNRNPA3,48.8,False,False
HNRNPAB,51.28,False,False
HNRNPC,48.365,False,False
HNRNPD,51.625,False,False
HNRNPF,47.5,False,False
HNRNPH1,47.57,False,False
HNRNPH2,52.78,False,False
HNRNPH3,46.21,False,False
HNRNPK,50.375,False,False
HNRNPL,46.17,False,False
HNRNPM,49.83,False,False
HNRNPR,47.72,False,False
HNRNPU,47.04,False,False
HNRNPUL1,47.92,False,False
HNRNPUL2,47.705,False,False
HNRPA1L-2,48.22,False,False
HNRPDL,49.66,False,False
HNRPLL,47.05,False,False
HOMER1,49.875,False,False
HOMER2,55.72,False,False
HOMER3,48.68,False,False
HOMEZ,44.99,False,False
HOOK1,46.885,False,False
HOOK2,45.99,False,False
HOOK3,49.26,False,False
HOXB6,48.9,False,False
HOXB9,44.81,False,False
HP1BP3,51.495000000000005,False,False
HPCA,57.25,False,False
HPCAL1,52.29,False,False
HPD,51.49,False,False
HPDL,54.345,False,False
HPGD,48.44,False,False
HPN,51.02,False,False
HPR,51.59,False,False
HPS1,53.27,False,False
HPS3,46.36,False,False
HPS4,48.94,False,False
HPS5,46.59,False,False
HPS6,47.5,False,False
HPX,64.94,False,False
HRAS,59.33,False,False
HRC,51.77,False,False
HRNR,66.95,False,False
HRSP12,67.27,False,False
HS1BP3,50.57,False,False
HS2ST1,50.515,False,False
HS6ST1,52.57,False,False
HS6ST2,52.87,False,False
HSCB,51.72,False,False
HSD11B2,47.0,False,False
HSD17B10,53.49,False,False
HSD17B11,51.055,False,False
HSD17B12,51.64,False,False
HSD17B2,49.53,False,False
HSD17B4,51.63,False,False
HSD17B7,50.12,False,False
HSD17B8,63.34,False,False
HSD3B7,48.54,False,False
HSDL1,51.78,False,False
HSDL2,50.63,False,False
HSF1,45.4,False,False
HSF2,67.67,False,False
HSP90AA1,50.02,False,False
HSP90AA4P,51.93,False,False
HSP90AB1,50.894999999999996,False,False
HSP90AB2P,52.61,False,False
HSP90AB3P,50.73,False,False
HSP90B1,52.71,False,False
HSPA12A,50.165,False,False
HSPA13,51.28,False,False
HSPA14,45.91,False,False
HSPA1A,52.87,False,False
HSPA1L,58.459999999999994,False,False
HSPA2,51.055,False,False
HSPA4,50.49,False,False
HSPA4L,48.39,False,False
HSPA5,53.83,False,False
HSPA6,54.85,False,False
HSPA8,53.735,False,False
HSPA9,53.52,False,False
HSPB1,46.43,False,False
HSPB11,54.35,False,False
HSPB8,53.76,False,False
HSPBAP1,50.755,False,False
HSPBP1,51.84,False,False
HSPC152,49.26,False,False
HSPC159,51.03,False,False
HSPD1,52.34,False,False
HSPG2,50.77,False,False
HSPH1,48.76,False,False
HTATIP2,48.0,False,False
HTATSF1,46.05,False,False
HTRA2,51.28,False,False
HTT,49.85,False,False
HUS1,53.94,False,False
HUWE1,50.46,False,False
HYI,53.43,False,False
HYOU1,50.67,False,False
HYPK,54.31,False,False
IAH1,58.08,False,False
IARS,47.625,False,False
IARS2,54.36,False,False
IBA57,52.67,False,False
IBTK,52.06,False,False
ICA1,48.94,False,False
ICAM1,58.03,False,False
ICAM2,49.47,False,False
ICAM5,50.35,False,False
ICMT,55.05,False,False
ICT1,50.59,False,False
ID1,47.535,False,True
ID3,50.8,False,False
ID4,55.75,False,False
IDE,49.43,False,False
IDH1,53.2,False,False
IDH2,51.71,False,False
IDH3A,52.22,False,False
IDH3B,49.35,False,False
IDH3G,51.18,False,True
IDI1,55.99,False,False
IDNK,48.43,False,False
IDO1,61.82,False,False
IER3IP1,53.92,False,False
IFI16,51.76,False,False
IFI30,50.705,False,False
IFI35,54.49,False,False
IFIT5,47.510000000000005,False,False
IFITM2,50.84,False,False
IFNAR1,49.07,False,False
IFNGR1,54.125,False,False
IFRD1,50.79,False,False
IFRD2,51.18,False,False
IFRG15,49.144999999999996,False,False
IFT122,46.510000000000005,False,False
IFT140,47.38,False,False
IFT172,46.565,False,False
IFT27,51.44,False,False
IFT74,51.545,False,False
IFT80,49.3,False,False
IFT81,49.715,False,False
IGBP1,49.85,False,False
IGDCC3,44.52,False,False
IGF1R,50.129999999999995,False,False
