,well_plate,ENSG,in_firstbatch,in_secondbatch,is_variable,is_variable_comp,is_dianaccd,is_newccd
2117,G05_6736,ENSG00000141279,False,True,True,False,False,False
2118,G05_6745,ENSG00000166855,False,True,True,True,False,False
2119,G05_75836284,ENSG00000011451,True,False,True,False,True,False
2120,G05_75846286,ENSG00000253251,True,False,True,True,False,False
2121,G06_55195978,ENSG00000130176,True,False,True,True,False,False
2122,G06_55215982,ENSG00000143578,True,False,True,True,False,False
2123,G06_55225983,ENSG00000005194,True,False,True,True,False,False
2124,G06_55235979,ENSG00000125445,True,False,True,True,False,False
2125,G06_55245981,ENSG00000090674,True,False,True,True,False,False
2126,G06_55335984,ENSG00000164338,True,False,True,True,False,False
2127,G06_55345985,ENSG00000117222,True,False,True,True,False,False
2128,G06_55355986,ENSG00000111885,True,True,True,True,False,False
2129,G06_55365987,ENSG00000136936,True,False,True,False,True,False
2130,G06_55375988,ENSG00000146416,True,True,True,False,False,False
2131,G06_55385989,ENSG00000096433,True,False,True,True,False,False
2132,G06_55395990,ENSG00000198081,True,False,True,True,False,False
2133,G06_55405991,ENSG00000169220,True,False,True,True,False,False
2134,G06_6717,ENSG00000111885,True,True,True,True,False,False
2135,G06_6718,ENSG00000123977,False,True,True,True,False,False
2136,G06_6719,ENSG00000186132,False,True,True,True,False,False
2137,G06_6720,ENSG00000120800,True,True,True,True,False,False
2138,G06_6721,ENSG00000123989,False,True,True,True,False,False
2139,G06_6722,ENSG00000164294,False,True,True,True,False,False
2140,G06_6724,ENSG00000186010,False,True,True,True,False,False
2141,G06_6725,ENSG00000163481,False,True,True,True,False,False
2142,G06_6731,ENSG00000162526,True,True,True,True,False,False
2143,G06_6734,ENSG00000100504,False,True,True,True,False,False
2144,G06_6735,ENSG00000110090,False,True,True,True,False,False
2145,G06_6736,ENSG00000198453,False,True,True,True,False,False
2146,G06_6745,ENSG00000143387,False,True,True,False,False,False
2147,G06_75836284,ENSG00000131236,True,False,True,True,False,False
2148,G06_75846286,ENSG00000151694,True,False,True,True,False,True
2149,G07_55185977,ENSG00000204103,True,False,True,True,False,False
2150,G07_55195978,ENSG00000185442,True,False,True,True,False,False
2151,G07_55205980,ENSG00000171824,True,False,True,True,False,False
2152,G07_55215982,ENSG00000155629,True,False,True,False,False,False
2153,G07_55225983,ENSG00000119630,True,False,True,True,False,False
2154,G07_55235979,ENSG00000104679,True,False,True,True,True,False
2155,G07_55245981,ENSG00000169972,True,False,True,False,False,False
2156,G07_55335984,ENSG00000108384,True,False,True,False,False,False
2157,G07_55345985,ENSG00000213380,True,False,True,True,False,False
2158,G07_55355986,ENSG00000161896,True,False,True,True,True,True
2159,G07_55365987,ENSG00000074590,True,False,True,True,True,True
2160,G07_55375988,ENSG00000198730,True,False,True,True,False,False
2161,G07_55385989,ENSG00000159184,True,False,True,False,False,False
2162,G07_55395990,ENSG00000198682,True,False,True,False,False,False
2163,G07_55405991,ENSG00000165660,True,False,True,True,False,True
2164,G07_6717,ENSG00000082126,False,True,True,True,False,False
2165,G07_6718,ENSG00000161888,False,True,True,True,False,False
2166,G07_6719,ENSG00000173930,False,True,True,True,False,False
2167,G07_6720,ENSG00000178685,True,True,True,True,False,False
2168,G07_6721,ENSG00000174243,False,True,True,True,False,True
2169,G07_6722,ENSG00000198825,False,True,True,True,False,False
2170,G07_6724,ENSG00000109390,False,True,True,True,False,False
2171,G07_6725,ENSG00000165526,False,True,True,True,False,False
2172,G07_6731,ENSG00000135740,False,True,True,True,False,False
2173,G07_6734,ENSG00000105397,False,True,True,False,False,False
2174,G07_6735,ENSG00000158201,True,True,True,True,False,False
2175,G07_6745,ENSG00000157045,True,True,True,True,False,False
2176,G07_75836284,ENSG00000169972,True,False,True,True,False,False
2177,G08_55185977,ENSG00000013810,True,False,True,True,True,True
2178,G08_55195978,ENSG00000143507,True,True,True,True,False,False
2179,G08_55205980,ENSG00000124688,True,False,True,False,True,False
2180,G08_55215982,ENSG00000136045,True,False,True,True,True,True
2181,G08_55225983,ENSG00000167014,True,False,True,False,False,False
2182,G08_55235979,ENSG00000277161,True,False,True,True,False,False
2183,G08_55335984,ENSG00000196712,True,False,True,False,False,False
2184,G08_55345985,ENSG00000068654,True,False,True,True,False,False
2185,G08_55355986,ENSG00000184277,True,False,True,True,True,False
2186,G08_55365987,ENSG00000108961,True,False,True,False,True,False
2187,G08_55375988,ENSG00000111640,True,True,True,True,False,False
2188,G08_55385989,ENSG00000165462,True,False,True,True,False,False
2189,G08_55395990,ENSG00000165061,True,False,True,False,False,False
2190,G08_55405991,ENSG00000167393,True,False,True,True,False,False
2191,G08_6717,ENSG00000023902,True,True,True,False,False,False
2192,G08_6718,ENSG00000214274,False,True,True,True,False,True
2193,G08_6719,ENSG00000166228,True,True,True,True,False,False
2194,G08_6720,ENSG00000173083,True,True,True,True,False,False
2195,G08_6721,ENSG00000103356,False,True,False,False,False,False
2196,G08_6722,ENSG00000085382,False,True,True,True,False,False
2197,G08_6724,ENSG00000106733,False,True,True,True,False,False
2198,G08_6725,ENSG00000105258,False,True,True,True,False,False
2199,G08_6731,ENSG00000172340,False,True,True,True,False,False
2200,G08_6734,ENSG00000164045,False,True,True,True,False,True
2201,G08_6735,ENSG00000157881,False,True,True,True,False,False
2202,G08_6736,ENSG00000135829,False,True,True,True,False,False
2203,G08_6745,ENSG00000108651,False,True,True,True,False,False
2204,G08_75836284,ENSG00000172361,True,False,True,True,True,False
2205,G09_55185977,ENSG00000169710,True,False,True,True,False,False
2206,G09_55195978,ENSG00000142731,True,True,True,False,False,False
2207,G09_55205980,ENSG00000177853,True,False,True,False,True,False
2208,G09_55215982,ENSG00000185347,True,False,True,False,False,False
2209,G09_55225983,ENSG00000179954,True,False,True,False,True,False
2210,G09_55235979,ENSG00000143373,True,False,True,False,False,False
2211,G09_55245981,ENSG00000206562,True,False,True,True,False,False
2212,G09_55345985,ENSG00000119401,True,False,True,True,False,False
2213,G09_55355986,ENSG00000004779,True,False,True,True,False,False
2214,G09_55365987,ENSG00000178691,True,False,True,True,True,False
2215,G09_55375988,ENSG00000173093,True,False,True,False,False,False
2216,G09_55385989,ENSG00000138029,True,False,True,True,False,False
2217,G09_55395990,ENSG00000065328,True,False,True,True,True,True
2218,G09_55405991,ENSG00000179300,True,False,True,True,False,False
2219,G09_6717,ENSG00000099617,False,True,True,True,False,False
2220,G09_6718,ENSG00000159214,False,True,True,True,False,False
2221,G09_6719,ENSG00000233608,False,True,True,True,False,False
2222,G09_6720,ENSG00000111602,True,True,True,True,False,True
2223,G09_6721,ENSG00000067596,False,True,True,True,False,False
2224,G09_6722,ENSG00000132793,False,True,True,True,False,False
2225,G09_6724,ENSG00000141934,False,True,True,True,False,False
2226,G09_6725,ENSG00000124784,False,True,True,True,False,False
2227,G09_6731,ENSG00000108106,False,True,True,True,False,False
2228,G09_6734,ENSG00000162851,False,True,True,True,False,False
2229,G09_6735,ENSG00000141219,True,True,True,True,False,False
2230,G09_6736,ENSG00000075856,False,True,True,True,False,False
2231,G09_6745,ENSG00000142507,False,True,True,False,False,False
2232,G09_75836284,ENSG00000168734,True,False,True,True,False,False
2233,G10_55185977,ENSG00000170322,True,False,True,True,True,True
2234,G10_55205980,ENSG00000156802,True,False,True,True,True,True
2235,G10_55215982,ENSG00000136010,True,False,True,True,False,False
2236,G10_55225983,ENSG00000159871,True,False,True,True,False,False
2237,G10_55235979,ENSG00000164989,True,False,True,True,True,True
2238,G10_55245981,ENSG00000138376,True,True,True,True,False,False
2239,G10_55335984,ENSG00000196505,True,False,True,False,False,False
2240,G10_55345985,ENSG00000108424,True,True,True,True,False,True
2241,G10_55355986,ENSG00000167207,True,False,True,True,False,False
2242,G10_55365987,ENSG00000183513,True,False,True,False,False,False
2243,G10_55375988,ENSG00000125450,True,True,True,True,False,False
2244,G10_55385989,ENSG00000205078,True,True,True,True,False,False
2245,G10_55395990,ENSG00000091651,True,False,True,True,True,True
2246,G10_6717,ENSG00000115274,False,True,True,True,False,False
2247,G10_6718,ENSG00000126010,False,True,True,True,False,False
2248,G10_6719,ENSG00000174327,False,True,True,True,False,False
2249,G10_6720,ENSG00000102760,True,True,True,True,False,False
2250,G10_6722,ENSG00000107798,False,True,True,True,False,False
2251,G10_6724,ENSG00000101306,False,True,True,False,False,False
2252,G10_6725,ENSG00000153574,False,True,True,True,False,False
2253,G10_6731,ENSG00000136143,False,True,True,True,False,False
2254,G10_6734,ENSG00000168137,False,True,True,True,False,False
2255,G10_6735,ENSG00000111817,False,True,False,False,False,False
2256,G10_6736,ENSG00000073111,False,True,True,True,False,True
2257,G10_6745,ENSG00000162733,True,True,True,True,False,True
2258,G11_55195978,ENSG00000198900,True,True,True,True,False,False
2259,G11_55205980,ENSG00000115112,True,False,True,True,True,False
2260,G11_55215982,ENSG00000136155,True,False,True,True,False,False
2261,G11_55225983,ENSG00000105447,True,False,True,True,False,False
2262,G11_55235979,ENSG00000105339,True,False,True,True,False,False
2263,G11_55245981,ENSG00000129116,True,False,True,True,False,False
2264,G11_55335984,ENSG00000152443,True,False,True,True,False,False
2265,G11_55345985,ENSG00000181355,True,False,True,True,True,True
2266,G11_55355986,ENSG00000152061,True,False,True,True,False,False
2267,G11_55365987,ENSG00000172059,True,False,True,True,True,False
2268,G11_55375988,ENSG00000240344,True,True,True,False,False,False
2269,G11_55385989,ENSG00000162601,True,False,True,True,False,False
2270,G11_55395990,ENSG00000138650,True,False,True,True,False,False
2271,G11_55405991,ENSG00000221923,True,False,True,True,False,False
2272,G11_6717,ENSG00000052749,False,True,True,True,False,False
2273,G11_6718,ENSG00000161405,False,True,True,True,False,False
2274,G11_6719,ENSG00000171557,False,True,True,False,False,False
2275,G11_6720,ENSG00000158402,True,True,True,True,False,False
2276,G11_6721,ENSG00000014919,False,True,True,True,False,True
2277,G11_6722,ENSG00000183955,False,True,True,True,False,False
2278,G11_6724,ENSG00000198727,False,True,True,True,False,False
2279,G11_6725,ENSG00000104524,False,True,True,True,False,False
2280,G11_6731,ENSG00000114999,False,True,True,True,False,False
2281,G11_6734,ENSG00000161513,False,True,True,True,False,False
2282,G11_6735,ENSG00000065613,False,True,True,True,False,False
2283,G11_6736,ENSG00000146414,False,True,True,False,False,False
2284,G11_75836284,ENSG00000077063,True,False,True,True,True,True
2285,G12_55185977,ENSG00000186198,True,False,True,True,False,True
2286,G12_55195978,ENSG00000114354,True,False,True,True,False,False
2287,G12_55205980,ENSG00000135540,True,False,True,True,False,False
2288,G12_55215982,ENSG00000172932,True,False,True,True,False,False
2289,G12_55225983,ENSG00000187051,True,False,True,True,False,False
2290,G12_55235979,ENSG00000116157,True,False,True,True,False,False
2291,G12_55245981,ENSG00000144895,True,False,False,False,False,False
2292,G12_55335984,ENSG00000137628,True,False,True,False,False,False
2293,G12_55345985,ENSG00000137343,True,False,True,True,False,False
2294,G12_55355986,ENSG00000197757,True,False,True,True,True,False
2295,G12_55365987,ENSG00000183762,True,False,True,True,False,True
2296,G12_55375988,ENSG00000177666,True,True,True,False,False,False
2297,G12_55385989,ENSG00000221869,True,False,True,True,False,False
2298,G12_55395990,ENSG00000111802,True,False,True,True,False,False
2299,G12_55405991,ENSG00000105996,True,False,True,True,True,False
2300,G12_6717,ENSG00000009780,False,True,True,False,False,False
2301,G12_6718,ENSG00000145287,False,True,True,True,False,False
2302,G12_6720,ENSG00000170004,True,True,True,True,False,False
2303,G12_6722,ENSG00000006007,False,True,True,True,False,False
2304,G12_6724,ENSG00000170502,False,True,True,False,False,False
2305,G12_6725,ENSG00000258366,False,True,True,True,False,False
2306,G12_6731,ENSG00000100483,False,True,True,True,False,False
2307,G12_6734,ENSG00000073969,False,True,True,True,False,False
2308,G12_6735,ENSG00000186716,False,True,True,True,False,False
2309,G12_6736,ENSG00000139187,True,True,True,True,False,True
2310,G12_75836284,ENSG00000115468,True,False,True,True,False,False
2311,H01_55185977,ENSG00000117707,True,False,True,False,False,False
2312,H01_55195978,ENSG00000123191,True,False,True,False,False,False
2313,H01_55205980,ENSG00000102572,True,True,True,True,False,False
2314,H01_55215982,ENSG00000177733,True,False,True,True,False,False
2315,H01_55225983,ENSG00000171772,True,False,True,True,False,False
2316,H01_55235979,ENSG00000108654,True,False,True,True,False,False
2317,H01_55245981,ENSG00000099250,True,False,True,False,False,False
2318,H01_55335984,ENSG00000165863,True,False,True,False,False,False
2319,H01_55345985,ENSG00000249915,True,False,True,True,False,True
2320,H01_55355986,ENSG00000101265,True,False,True,True,False,False
2321,H01_55365987,ENSG00000173083,True,True,True,True,False,False
2322,H01_55375988,ENSG00000092020,True,False,True,False,False,False
2323,H01_55385989,ENSG00000149929,True,False,True,True,False,False
2324,H01_55395990,ENSG00000164929,True,False,True,True,False,False
2325,H01_55405991,ENSG00000165280,True,False,True,True,False,False
2326,H01_6717,ENSG00000101489,False,True,True,True,False,False
2327,H01_6719,ENSG00000185033,False,True,True,False,False,False
2328,H01_6720,ENSG00000084207,True,True,True,True,False,False
2329,H01_6721,ENSG00000102967,False,True,True,True,False,False
2330,H01_6722,ENSG00000138030,False,True,True,True,False,False
2331,H01_6724,ENSG00000173193,False,True,True,True,False,False
2332,H01_6725,ENSG00000141378,False,True,True,True,False,False
2333,H01_6731,ENSG00000167720,False,True,True,True,False,False
2334,H01_6734,ENSG00000100412,False,True,True,True,False,False
2335,H01_6735,ENSG00000109854,False,True,True,True,False,False
2336,H01_6736,ENSG00000181852,False,True,True,True,False,False
2337,H01_6745,ENSG00000131653,False,True,True,True,False,True
2338,H01_75836284,ENSG00000116586,True,True,True,True,False,False
2339,H01_75846286,ENSG00000064787,True,False,True,True,False,False
2340,H02_55185977,ENSG00000166165,True,False,True,True,False,False
2341,H02_55195978,ENSG00000158201,True,True,True,True,False,False
2342,H02_55205980,ENSG00000135698,True,False,False,False,False,False
2343,H02_55215982,ENSG00000168291,True,False,True,True,False,False
2344,H02_55225983,ENSG00000163053,True,False,True,True,False,False
2345,H02_55235979,ENSG00000100116,True,False,True,True,True,True
2346,H02_55335984,ENSG00000106013,True,False,True,True,True,False
2347,H02_55345985,ENSG00000133026,True,False,True,False,False,False
2348,H02_55355986,ENSG00000111247,True,False,True,True,True,True
2349,H02_55375988,ENSG00000070495,True,False,True,False,False,False
2350,H02_55385989,ENSG00000270806,True,False,True,True,True,True
2351,H02_55395990,ENSG00000132471,True,False,True,True,False,False
2352,H02_55405991,ENSG00000134057,True,False,True,True,True,True
2353,H02_6718,ENSG00000148399,False,True,True,True,False,False
2354,H02_6720,ENSG00000102572,True,True,True,True,False,False
2355,H02_6721,ENSG00000167130,False,True,True,True,False,True
2356,H02_6722,ENSG00000214013,False,True,True,True,False,False
2357,H02_6724,ENSG00000160194,False,True,True,True,False,False
2358,H02_6725,ENSG00000171497,False,True,True,True,False,False
2359,H02_6731,ENSG00000162695,False,True,True,True,False,False
2360,H02_6734,ENSG00000119638,False,True,True,True,False,False
2361,H02_6735,ENSG00000136807,False,True,True,True,False,False
2362,H02_6736,ENSG00000173175,False,True,True,True,False,False
2363,H02_6745,ENSG00000213339,False,True,True,False,False,False
2364,H02_75836284,ENSG00000108591,True,False,True,True,False,False
2365,H02_75846286,ENSG00000131370,True,False,True,True,False,False
2366,H03_55195978,ENSG00000167642,True,False,True,True,False,False
2367,H03_55205980,ENSG00000175946,True,False,True,True,True,True
2368,H03_55215982,ENSG00000168152,True,False,True,True,False,False
2369,H03_55225983,ENSG00000011478,True,False,True,True,False,False
2370,H03_55235979,ENSG00000130707,True,False,True,False,False,False
2371,H03_55245981,ENSG00000154654,True,False,True,False,False,False
2372,H03_55335984,ENSG00000236104,True,False,True,True,False,False
2373,H03_55345985,ENSG00000100105,True,False,True,False,False,False
2374,H03_55355986,ENSG00000182944,True,False,True,False,False,False
2375,H03_55365987,ENSG00000171161,True,False,True,False,True,False
2376,H03_55375988,ENSG00000168671,True,False,True,False,True,False
2377,H03_55385989,ENSG00000102760,True,True,True,True,False,False
2378,H03_55395990,ENSG00000158555,True,False,True,True,False,False
2379,H03_55405991,ENSG00000166797,True,True,True,True,False,False
2380,H03_6717,ENSG00000070010,False,True,True,True,False,False
2381,H03_6718,ENSG00000158089,False,True,True,True,False,True
2382,H03_6719,ENSG00000204909,False,True,True,True,False,False
2383,H03_6720,ENSG00000119640,False,True,True,True,False,True
2384,H03_6721,ENSG00000175711,False,True,True,True,False,False
2385,H03_6722,ENSG00000148356,True,True,True,True,False,True
2386,H03_6724,ENSG00000136448,False,True,True,True,False,False
2387,H03_6725,ENSG00000170836,False,True,True,True,False,False
2388,H03_6734,ENSG00000179115,False,True,True,True,False,False
2389,H03_6736,ENSG00000021355,False,True,True,True,False,False
2390,H03_6745,ENSG00000072310,False,True,True,False,False,False
2391,H03_75836284,ENSG00000188257,True,False,True,True,False,False
2392,H03_75846286,ENSG00000172006,True,False,True,True,False,False
2393,H04_55185977,ENSG00000165792,True,False,True,True,False,False
2394,H04_55195978,ENSG00000003137,True,False,True,True,False,False
2395,H04_55205980,ENSG00000006611,True,False,True,False,False,False
2396,H04_55215982,ENSG00000185002,True,False,True,True,True,False
2397,H04_55225983,ENSG00000184508,True,False,True,False,False,False
2398,H04_55235979,ENSG00000141579,True,False,True,False,False,False
2399,H04_55245981,ENSG00000092421,True,False,True,True,False,False
2400,H04_55335984,ENSG00000132600,True,False,True,False,True,False
2401,H04_55345985,ENSG00000125843,True,False,True,True,False,False
2402,H04_55355986,ENSG00000167112,True,False,True,True,False,False
2403,H04_55365987,ENSG00000198914,True,False,True,False,False,False
2404,H04_55375988,ENSG00000262919,True,False,True,True,False,True
2405,H04_55385989,ENSG00000115232,True,False,True,True,False,False
2406,H04_55395990,ENSG00000187416,True,False,True,True,False,False
2407,H04_6717,ENSG00000107949,False,True,True,True,False,False
2408,H04_6718,ENSG00000151575,True,True,True,True,False,False
2409,H04_6719,ENSG00000184254,False,True,True,True,False,True
2410,H04_6720,ENSG00000166197,True,True,True,True,False,False
2411,H04_6721,ENSG00000077044,False,True,True,True,False,True
2412,H04_6722,ENSG00000134240,False,True,True,True,False,False
2413,H04_6724,ENSG00000144362,False,True,True,True,False,False
2414,H04_6725,ENSG00000173281,False,True,True,True,False,False
2415,H04_6731,ENSG00000162623,False,True,True,True,False,False
2416,H04_6734,ENSG00000087586,False,True,True,True,False,True
2417,H04_6735,ENSG00000120327,True,True,True,True,False,False
2418,H04_6736,ENSG00000084072,True,True,True,True,False,False
2419,H04_6745,ENSG00000119285,False,True,True,True,False,False
2420,H04_75836284,ENSG00000111716,True,True,True,True,False,False
2421,H04_75846286,ENSG00000196420,True,False,True,True,False,False
2422,H05_55185977,ENSG00000197747,True,False,True,True,False,False
2423,H05_55195978,ENSG00000152580,True,False,True,True,False,False
2424,H05_55205980,ENSG00000004660,True,False,True,True,False,False
2425,H05_55215982,ENSG00000181789,True,False,True,True,False,False
2426,H05_55225983,ENSG00000183496,True,False,True,True,False,False
2427,H05_55245981,ENSG00000164944,True,False,True,False,False,False
2428,H05_55335984,ENSG00000198740,True,False,True,True,False,False
2429,H05_55355986,ENSG00000234616,True,False,True,False,False,False
2430,H05_55375988,ENSG00000137462,True,False,True,True,True,False
2431,H05_55385989,ENSG00000084734,True,False,True,True,False,False
2432,H05_55395990,ENSG00000109929,True,False,True,True,False,False
2433,H05_55405991,ENSG00000112312,True,False,True,True,True,True
2434,H05_6717,ENSG00000167065,True,True,True,True,True,True
2435,H05_6718,ENSG00000130813,False,True,True,True,False,False
2436,H05_6719,ENSG00000174807,False,True,True,True,False,False
2437,H05_6720,ENSG00000101639,True,True,True,True,False,False
2438,H05_6721,ENSG00000116675,False,True,True,True,False,False
2439,H05_6722,ENSG00000185133,False,True,True,True,False,False
2440,H05_6724,ENSG00000145388,False,True,True,True,False,True
2441,H05_6725,ENSG00000131013,False,True,True,True,False,False
2442,H05_6731,ENSG00000102100,False,True,True,True,False,False
2443,H05_6734,ENSG00000156587,False,True,True,True,False,False
2444,H05_6735,ENSG00000107819,False,True,True,True,False,False
2445,H05_6736,ENSG00000086696,False,True,True,True,False,True
2446,H05_6745,ENSG00000068024,False,True,True,True,False,False
2447,H05_75836284,ENSG00000180035,True,False,True,False,False,False
2448,H05_75846286,ENSG00000128849,True,False,True,True,False,False
2449,H06_55185977,ENSG00000068796,True,False,True,True,True,True
2450,H06_55195978,ENSG00000117143,True,False,True,True,False,False
2451,H06_55215982,ENSG00000179133,True,False,True,False,True,False
2452,H06_55225983,ENSG00000111331,True,False,True,True,False,False
2453,H06_55235979,ENSG00000096070,True,False,True,True,False,False
2454,H06_55245981,ENSG00000111653,True,False,True,True,True,True
2455,H06_55335984,ENSG00000181666,True,False,True,False,False,False
2456,H06_55345985,ENSG00000070778,True,False,True,False,False,False
2457,H06_55355986,ENSG00000145041,True,False,True,True,False,False
2458,H06_55365987,ENSG00000221843,True,False,True,True,False,False
2459,H06_55375988,ENSG00000172201,True,False,True,True,False,False
2460,H06_55385989,ENSG00000070669,True,False,True,True,True,False
2461,H06_55395990,ENSG00000135926,True,False,True,True,False,False
2462,H06_55405991,ENSG00000100401,True,True,True,True,False,False
2463,H06_6717,ENSG00000072135,False,True,True,True,False,False
2464,H06_6718,ENSG00000163170,False,True,True,False,False,False
2465,H06_6719,ENSG00000214274,False,True,True,True,False,True
2466,H06_6720,ENSG00000276043,True,True,True,True,False,True
2467,H06_6721,ENSG00000174953,False,True,True,True,False,False
2468,H06_6722,ENSG00000165458,False,True,True,True,False,False
2469,H06_6724,ENSG00000128050,False,True,True,True,False,False
2470,H06_6725,ENSG00000013503,False,True,True,True,False,False
2471,H06_6731,ENSG00000185875,False,True,True,True,False,False
2472,H06_6734,ENSG00000116586,True,True,True,True,False,False
2473,H06_6736,ENSG00000067704,False,True,True,True,False,False
2474,H06_6745,ENSG00000013374,True,True,True,True,False,False
2475,H06_75836284,ENSG00000179965,True,False,True,True,False,False
2476,H06_75846286,ENSG00000088543,True,False,True,True,False,False
2477,H07_55185977,ENSG00000185155,True,False,True,True,False,False
2478,H07_55195978,ENSG00000183943,True,True,True,False,False,False
2479,H07_55205980,ENSG00000162757,True,True,True,False,False,False
2480,H07_55215982,ENSG00000066084,True,False,True,True,False,False
2481,H07_55225983,ENSG00000005513,True,False,True,False,True,False
2482,H07_55235979,ENSG00000104325,True,False,True,True,False,False
2483,H07_55245981,ENSG00000187144,True,False,True,True,False,False
2484,H07_55335984,ENSG00000100197,True,False,True,True,False,False
2485,H07_55345985,ENSG00000167470,True,False,True,True,True,True
2486,H07_55355986,ENSG00000036549,True,False,True,False,False,False
2487,H07_55365987,ENSG00000127419,True,False,True,True,False,False
2488,H07_55385989,ENSG00000182916,True,False,True,False,False,False
2489,H07_55395990,ENSG00000099949,True,False,True,False,False,False
2490,H07_55405991,ENSG00000138161,True,False,True,True,False,False
2491,H07_6717,ENSG00000111276,False,True,True,True,False,False
2492,H07_6718,ENSG00000141510,True,True,True,True,False,True
2493,H07_6719,ENSG00000165071,False,True,True,True,False,False
2494,H07_6720,ENSG00000158467,False,True,True,True,False,False
2495,H07_6721,ENSG00000125246,False,True,True,True,False,True
2496,H07_6722,ENSG00000105679,False,True,True,True,False,False
2497,H07_6724,ENSG00000008394,False,True,True,True,False,False
2498,H07_6725,ENSG00000110536,False,True,True,True,False,False
2499,H07_6731,ENSG00000104907,False,True,True,True,False,False
2500,H07_6734,ENSG00000132382,False,True,True,True,False,False
2501,H07_6735,ENSG00000086062,False,True,True,True,False,False
2502,H07_6736,ENSG00000161653,False,True,True,True,False,False
2503,H07_6745,ENSG00000166507,False,True,False,False,False,False
2504,H07_75836284,ENSG00000119685,True,False,True,True,False,False
2505,H08_55185977,ENSG00000166912,True,False,True,False,False,False
2506,H08_55195978,ENSG00000162391,True,False,True,True,False,False
2507,H08_55215982,ENSG00000110057,True,False,True,True,False,False
2508,H08_55225983,ENSG00000141971,True,False,True,True,False,False
2509,H08_55235979,ENSG00000163697,True,False,True,True,False,False
2510,H08_55245981,ENSG00000144821,True,False,True,True,False,False
2511,H08_55335984,ENSG00000130045,True,False,True,True,False,False
2512,H08_55345985,ENSG00000157601,True,False,True,True,False,False
2513,H08_55355986,ENSG00000156853,True,False,True,True,True,False
2514,H08_55365987,ENSG00000131153,True,False,True,True,False,False
2515,H08_55375988,ENSG00000169217,True,False,True,True,True,True
2516,H08_55385989,ENSG00000169016,True,True,True,True,False,False
2517,H08_55395990,ENSG00000136169,True,True,True,True,False,False
2518,H08_55405991,ENSG00000168958,True,False,True,True,False,False
2519,H08_6717,ENSG00000111640,True,True,True,True,False,False
2520,H08_6718,ENSG00000143995,False,True,True,True,False,False
2521,H08_6719,ENSG00000169432,False,True,True,False,False,False
2522,H08_6720,ENSG00000041357,True,True,True,True,False,False
2523,H08_6721,ENSG00000133059,False,True,True,True,False,True
2524,H08_6722,ENSG00000012660,False,True,True,True,False,False
2525,H08_6724,ENSG00000164134,False,True,True,True,False,False
2526,H08_6725,ENSG00000148229,False,True,True,True,False,True
2527,H08_6731,ENSG00000213689,False,True,True,True,False,False
2528,H08_6734,ENSG00000164733,False,True,True,True,False,False
2529,H08_6735,ENSG00000102755,False,True,True,True,False,False
2530,H08_6736,ENSG00000110422,False,True,True,True,False,True
2531,H08_6745,ENSG00000125505,False,True,True,True,False,False
2532,H08_75836284,ENSG00000182481,True,False,True,True,True,False
2533,H09_55185977,ENSG00000168496,True,False,True,True,False,False
2534,H09_55195978,ENSG00000121871,True,False,True,True,False,False
2535,H09_55205980,ENSG00000119711,True,False,True,True,False,False
2536,H09_55215982,ENSG00000177613,True,False,True,True,False,False
2537,H09_55225983,ENSG00000167216,True,False,True,True,False,False
2538,H09_55235979,ENSG00000171408,True,False,True,False,False,False
2539,H09_55245981,ENSG00000124370,True,False,True,True,True,False
2540,H09_55335984,ENSG00000107021,True,False,True,False,False,False
2541,H09_55345985,ENSG00000083799,True,False,True,True,True,False
2542,H09_55355986,ENSG00000124882,True,False,True,True,False,False
2543,H09_55365987,ENSG00000138346,True,True,True,True,False,False
2544,H09_55375988,ENSG00000183780,True,False,True,False,False,False
2545,H09_55385989,ENSG00000168904,True,False,True,True,False,False
2546,H09_55395990,ENSG00000143147,True,False,True,True,False,False
2547,H09_55405991,ENSG00000170989,True,True,True,True,False,False
2548,H09_6717,ENSG00000101849,True,True,True,False,False,False
2549,H09_6718,ENSG00000125450,True,True,True,True,False,False
2550,H09_6719,ENSG00000197385,False,True,True,True,False,False
2551,H09_6720,ENSG00000135414,True,True,True,True,False,False
2552,H09_6722,ENSG00000133247,False,True,True,True,False,False
2553,H09_6724,ENSG00000067057,False,True,True,True,False,False
2554,H09_6725,ENSG00000096717,False,True,True,True,False,False
2555,H09_6731,ENSG00000198246,False,True,True,True,False,False
2556,H09_6734,ENSG00000163931,False,True,True,True,False,False
2557,H09_6735,ENSG00000110328,False,True,True,False,False,False
2558,H09_6736,ENSG00000115484,True,True,True,True,False,False
2559,H09_6745,ENSG00000131697,False,True,True,False,False,False
2560,H09_75836284,ENSG00000037757,True,False,True,True,False,False
2561,H10_55195978,ENSG00000100360,True,False,True,True,False,False
2562,H10_55205980,ENSG00000156261,True,False,True,True,False,False
2563,H10_55215982,ENSG00000149972,True,False,True,True,False,False
2564,H10_55225983,ENSG00000184524,True,False,True,False,False,False
2565,H10_55235979,ENSG00000146856,True,False,True,True,False,False
2566,H10_55245981,ENSG00000160180,True,False,True,True,False,False
2567,H10_55335984,ENSG00000102781,True,False,True,True,False,False
2568,H10_55345985,ENSG00000204264,True,False,True,True,True,True
2569,H10_55355986,ENSG00000137185,True,False,True,True,False,False
2570,H10_55365987,ENSG00000132329,True,False,True,True,False,False
2571,H10_55375988,ENSG00000166261,True,False,True,False,False,False
2572,H10_55405991,ENSG00000154118,True,False,True,True,True,False
