gene,ptm_count
ATP6V1G2,0
ZNF350,0
TBC1D28,0
SKIL,0
RSBN1L,0
KLHDC10,0
USP10,0
TRAJ2,0
KCNMB3,0
PLEKHS1,0
AGO1,0
SPAG9,0
PNP,0
C3orf85,0
SMAD1,0
RNF182,0
CPT1C,0
PSG11,0
ZPR1,0
RUBCN,0
DDX25,0
AGTRAP,0
GPATCH1,0
ABCG4,0
CYP26B1,0
FOXA3,0
EPB42,0
STARD8,0
EYA3,0
DHRS9,0
ARRB1,0
NEDD1,0
ADGRL4,0
TGIF2,0
SYT17,0
GCFC2,0
ADGB,0
CD3E,0
CCDC155,0
CASC4,0
HMGN3,0
CAPS,0
NAT14,0
CNTNAP3B,0
PAXIP1,0
EHF,0
PUS3,0
HEATR5A,0
SSUH2,0
KIF21A,0
BSCL2,0
ARRB2,0
RAPGEF4,0
ZNF470,0
LGALS3,0
PDP1,0
SREBF1,0
SEC16B,0
C19orf25,0
ZNF565,0
LRRC42,0
PRUNE2,0
IAPP,0
APLF,0
METAP1,0
UBN1,0
SBF2,0
PLK1,0
CBWD6,0
EIPR1,0
ZNF317,0
ZNF345,0
CDCA5,0
TEKT5,0
BABAM2,0
STK25,0
PCNX2,0
SSBP4,0
ARIH1,0
CMIP,0
CFAP157,0
FOXN2,0
VCP,0
LTBP4,0
ZNF793,0
ABCA9,0
PMFBP1,0
FANCL,0
PPP1R3E,0
A0A286YF13,0
RPS6KC1,0
A0A1W2PQ13,0
PRKACA,0
ACIN1,0
PAM,0
ANXA13,0
MKRN2,0
TMED2,0
CD74,0
ZNF330,0
SPRY4,0
ZNF506,0
FBXW5,0
RNF123,0
C2,0
CRACR2B,0
E2F8,0
PITPNM1,0
GGCX,0
ELL,0
PCDHB12,0
RPP38,0
LPL,0
TMCO4,0
PCLO,0
PRIM2,0
LOC102724200,0
RBMS1,0
TUBGCP4,0
SNX17,0
GPATCH4,0
FAAP100,0
ZNF584,0
SHC1,0
TSPAN12,0
ZNF850,0
ACRBP,0
SIRT5,0
HIF1AN,0
STC2,0
SPATA6L,0
RAB41,0
FES,0
TMEM33,0
LYVE1,0
CDYL,0
SUV39H2,0
EIF4E2,0
DNAJC18,0
THADA,0
HMCN1,0
TBC1D25,0
APCDD1L,0
SERP1,0
SUSD4,0
NLGN3,0
BATF2,0
PLEKHG1,0
STRA6,0
NQO2,0
MIB2,0
ALDH2,0
LGR6,0
FAM81A,0
NEIL3,0
TMEM119,0
MLKL,0
CALCOCO1,0
GNA12,0
DKK3,0
PI4KB,0
GABRP,0
TMC8,0
SPRED3,0
SENP8,0
AASS,0
PDS5B,0
TAPT1,0
EMX1,0
PSMB7,0
GULP1,0
MAPK3,0
AADAC,0
OCEL1,0
GPR137,0
TLE1,0
NR0B1,0
SLC6A4,0
PLEKHA8,0
LAT,0
NOBOX,0
CLCN3,0
TRIT1,0
KRTAP4-8,0
PASK,0
MADCAM1,0
C12orf75,0
WNT5B,0
PIK3C2A,0
SLC8A1,0
CRYBG1,0
KIRREL1,0
AOAH,0
RABL3,0
CPB1,0
IL2RB,0
ZNF207,0
GRTP1,0
TMEM150A,0
ARHGAP42,0
TSHZ3,0
ARHGEF3,0
BOC,0
RABEP2,0
COPS6,0
TBX2,0
MFSD11,0
RNF157,0
SLC25A30,0
SGMS2,0
LPO,0
PFDN1,0
CCDC9B,0
MUC13,0
BLOC1S6,0
MAP2K1,0
SPIRE2,0
TALDO1,0
C17orf64,0
A0A0G2JMP0,0
PEX11B,0
CRNKL1,0
DIP2C,0
GLB1L3,0
ENPP7,0
TRAJ24,0
NTHL1,0
DUS2,0
SLC12A4,0
KLHL14,0
H7BZZ5,0
PLIN3,0
RP9,0
RPF2,0
MYOM1,0
NPIPB9,0
PLCG1,0
PLEKHB2,0
H0YL77,0
PATL2,0
NDUFA9,0
PLA2G16,0
CHST11,0
NPRL3,0
CEMP1,0
PLA2G2C,0
MAP7D1,0
NCK1,0
ABCB8,0
TMEM56,0
SP100,0
BOD1,0
J3QT63,0
KLRG1,0
NIPSNAP3B,0
GOLGA6L4,0
MSR1,0
ARMC5,0
SGF29,0
A0A0D9SG24,0
CYP4F3,0
THOC7,0
TRPV6,0
SLAIN2,0
CALB1,0
MGLL,0
IL15RA,0
PAX8,0
CDK8,0
ENOSF1,0
NDRG3,0
U3KQC7,0
NXPH1,0
PHYHD1,0
INSIG2,0
ANTXR2,0
TRAFD1,0
CAP2,0
IFT22,0
ALCAM,0
STAT6,0
NFE4,0
PLEKHG5,0
ZNF132,0
SHQ1,0
HERPUD2,0
MYOCD,0
FBXO46,0
SCRN2,0
NSD3,0
CTAGE4,0
DOCK9,0
UBE4B,0
HEXIM2,0
ZNF598,0
MDH1,0
VPS35,0
DYRK4,0
ERCC2,0
MAF1,0
FBXO17,0
SELENOW,0
MTPN,0
MRPL46,0
TRIOBP,0
BCL2L1,0
DAP3,0
CCNT2,0
PEPD,0
UBE2W,0
S4R3F8,0
TMEM150C,0
PNRC2,0
SFMBT2,0
ZNF83,0
CPNE8,0
SPNS2,0
GMPPA,0
CYCS,0
GZMB,0
USP38,0
CETP,0
MYCL,0
DHDDS,0
TRPM8,0
NASP,0
SIN3B,0
TRAPPC5,0
ST6GAL2,0
PRKRA,0
PROM2,0
GTF2A1L,0
RIMS1,0
GLRA1,0
GRIK1,0
MYO5A,0
ACADVL,0
CEP63,0
RBMS2,0
PDE11A,0
METTL21A,0
CHST10,0
HOOK3,0
PRPF8,0
CGRRF1,0
STXBP5L,0
CBX3,0
BTBD9,0
VSIG10,0
MSLNL,0
GANAB,0
LTBP3,0
H3BV83,0
ACSL4,0
ATP2B1,0
ACADS,0
AQP8,0
RAB40B,0
UBAP2L,0
DHTKD1,0
APOD,0
KRI1,0
SLC36A4,0
ZMYM5,0
CNTN1,0
SERTAD3,0
CUEDC1,0
ZFAND4,0
ARHGAP44,0
GABRB3,0
ILKAP,0
CPLANE1,0
C16orf58,0
ENAH,0
GAL3ST2,0
OTX1,0
KIAA0232,0
POM121L2,0
RNASE1,0
TCF3,0
MGAT5B,0
GNB4,0
PECAM1,0
CXXC1,0
STX1A,0
FSIP2,0
WDR38,0
KLHL33,0
WDR63,0
RIIAD1,0
ZNF683,0
USP13,0
A0A087WX66,0
NCK2,0
TMEM117,0
TMCO5A,0
EXOSC1,0
GGT7,0
CORO1B,0
BAHCC1,0
PCDHA4,0
ZNF451,0
KXD1,0
IFT20,0
SLC9A5,0
TMIGD3,0
HSPA4,0
PXT1,0
EDC3,0
RAB27A,0
XXYLT1,0
C11orf1,0
SLC25A36,0
CTSC,0
CAMK2A,0
SSBP2,0
TRAPPC11,0
A0A3B3IT10,0
ALDH1B1,0
SLC12A9,0
HSD17B6,0
SHD,0
ATG101,0
CCDC115,0
ASH2L,0
MYBBP1A,0
CAPN12,0
ZIK1,0
KARS,0
PRMT7,0
SERPINI2,0
NAXE,0
PRKDC,0
GABRA6,0
MSRB1,0
NUDT16L1,0
A0A0A6YYH2,0
SARDH,0
CERS1,0
ACAD8,0
SWAP70,0
ZNF720,0
FOXM1,0
SOX6,0
MRFAP1,0
ARIH2,0
DLX3,0
FKBP10,0
ARMC2,0
L3MBTL2,0
PCYOX1L,0
H0YAE9,0
TEX48,0
LYZ,0
MZF1,0
ERCC1,0
PRKAG3,0
AREG,0
RREB1,0
TUBB6,0
PBRM1,0
DHX29,0
ALPL,0
FPR1,0
ABHD4,0
EMSY,0
LMAN2,0
RIMS2,0
MDM4,0
LSM7,0
FAM13C,0
RAB36,0
SYNJ2,0
H0YGX0,0
MRPL36,0
TENM4,0
LZIC,0
TP53TG3,0
CHCHD5,0
PTPN21,0
PUF60,0
CBLIF,0
G3V2T6,0
ADCY4,0
ALDH6A1,0
SSPN,0
RHOH,0
ZKSCAN5,0
KANK2,0
NEK7,0
RBMS3,0
TREH,0
UPK1B,0
TMEM143,0
DLL3,0
PPP1R2,0
ADGRL1,0
ECT2L,0
LRRC41,0
GCNT7,0
GSTCD,0
SPAG11B,0
RECQL5,0
IRF3,0
ABCF2,0
ANKRD28,0
NFKBIE,0
MAP1S,0
M0QZ58,0
WNK2,0
MYO1H,0
RGSL1,0
ACOT9,0
ZNF704,0
CIT,0
SCNN1A,0
APEH,0
CYTIP,0
TRMO,0
GSTT4,0
AZIN1,0
SRPK2,0
SNTG2,0
FDXACB1,0
SELENOO,0
PCYT2,0
STAP2,0
PAX5,0
C16orf87,0
MAN2B1,0
CPNE7,0
NT5C1B-RDH14,0
CLTA,0
PXMP2,0
CPA5,0
SELENOS,0
FAM98B,0
TMPRSS13,0
MSL1,0
RPL6,0
ARFGAP3,0
TOR1AIP1,0
GPR89B,0
SOAT2,0
EXOG,0
CCDC97,0
PTPRA,0
RAB27B,0
FBF1,0
CALCRL,0
ARNT2,0
LCN9,0
ZNF528,0
GPA33,0
RBL1,0
APAF1,0
EIF2AK4,0
HYAL4,0
NGLY1,0
POLK,0
NDUFAF2,0
UNC50,0
COMT,0
NDEL1,0
SOCS6,0
TRAIP,0
TRMT13,0
NOL7,0
SLC5A6,0
ARF3,0
TMPRSS5,0
APOL3,0
GCDH,0
CEP85,0
AMN,0
EIF2B3,0
CD163,0
IVD,0
SLC23A3,0
NDUFA13,0
MEGF11,0
OTUD4,0
RFX8,0
FAM135A,0
ADAMTS4,0
PRR14L,0
CEP104,0
CSRP2,0
TRAPPC2,0
PSMD8,0
ANKHD1-EIF4EBP3,0
TSPAN3,0
FECH,0
CYBA,0
RPS4Y1,0
A0A087X002,0
CDKL2,0
CRTAC1,0
SH2D4A,0
SMPDL3B,0
MAGEA9B,0
TTC38,0
UBE2A,0
DDAH2,0
H3BRR5,0
PRR29,0
POTEF,0
RAD54B,0
EPC2,0
TPGS2,0
PUS7,0
CPVL,0
ACKR2,0
MED11,0
NRAP,0
AQP2,0
TMEM52,0
APPL2,0
RAD51AP1,0
CPQ,0
HMCES,0
BRSK1,0
TMEM232,0
RRP12,0
NEURL1,0
UTP15,0
PAMR1,0
CCDC154,0
PLD4,0
SPOCK1,0
CEL,0
RNF128,0
TIMM17B,0
PPAN,0
ARSG,0
KRBA1,0
PLEKHB1,0
A0A1B0GVF1,0
SMIM19,0
PTPN20,0
CSN1S1,0
CREBBP,0
TP53INP2,0
NTRK3,0
LCE1C,0
LGALSL,0
SERF2,0
BPI,0
SLC7A7,0
FBXO15,0
GNAL,0
DEAF1,0
GNLY,0
CEP89,0
SHARPIN,0
MYO1D,0
NUBP2,0
NRCAM,0
MISP3,0
PSMB10,0
CYP2E1,0
ZBTB47,0
LNX1,0
MAP4K5,0
C17orf49,0
MICU3,0
ASIC3,0
CACNA1F,0
VPS72,0
MRPL49,0
RHBDL1,0
FAM72B,0
TFAM,0
ALS2CL,0
PPP1R13B,0
CSAD,0
RAD9A,0
LRCH4,0
DMPK,0
PDSS1,0
SECISBP2L,0
GATM,0
INO80E,0
KLHDC4,0
NMRK2,0
ZSCAN18,0
SLC25A45,0
G3V2L1,0
RUNX1,0
FAM206A,0
ATP8B4,0
SORCS2,0
ECSIT,0
FAF1,0
MAP2K6,0
C5orf67,0
ZNF225,0
AMOT,0
PHACTR3,0
HOXD8,0
ENO2,0
CMTR1,0
EIF1AX,0
LCLAT1,0
IQCN,0
PEX3,0
KRT19,0
PSMD13,0
PCDH7,0
ZSCAN29,0
KATNAL1,0
ABCA7,0
CA4,0
ACE,0
LTB4R,0
CELF1,0
ADCY5,0
FAM210B,0
QSER1,0
SEC14L2,0
SEMA3C,0
C12orf57,0
SH3D19,0
SECISBP2,0
RANBP6,0
LCMT2,0
RBM22,0
PHLPP2,0
NBPF12,0
ATP8A2,0
RAB8B,0
AMFR,0
PHB,0
DSC3,0
SLC9A3R1,0
A0A075B6T3,0
OSGIN2,0
HECTD2,0
DDX18,0
FAM71D,0
NKIRAS2,0
TBC1D17,0
SLIT1,0
BYSL,0
TVP23C,0
GRK6,0
LRRC37A3,0
GRSF1,0
MAST1,0
ZNF562,0
EEF1AKMT3,0
IGF2R,0
PCDHB6,0
ZNF582,0
AHNAK,0
RPN2,0
KCTD20,0
EMCN,0
CA5B,0
ZNF536,0
TRPM1,0
RNF40,0
LRRC43,0
SMIM21,0
DCP2,0
FBXO24,0
C17orf99,0
K7EN84,0
BUB1B,0
SERPINF1,0
MBD2,0
ZNF397,0
CTSS,0
AIF1L,0
SPTBN4,0
ZNF208,0
PLCG2,0
ZNF20,0
ESYT3,0
HAP1,0
GINS2,0
ARHGAP33,0
PCSK4,0
CRTC1,0
CGREF1,0
PIK3C2B,0
C2orf70,0
BDKRB1,0
COL20A1,0
PSMD4,0
EPS8L1,0
DUS1L,0
TRAPPC9,0
SYN1,0
PKP4,0
NFU1,0
CD7,0
PHYKPL,0
SENP3,0
PAWR,0
CR1,0
KDELR1,0
PARVG,0
SFXN2,0
GDPD1,0
USP44,0
TRIM2,0
KIFC3,0
ARL5A,0
PCK2,0
CIPC,0
CHRAC1,0
DDX23,0
ZNF420,0
MCF2L2,0
BCAN,0
ZNF142,0
HMGXB3,0
NOS1AP,0
AQP4,0
ARHGEF40,0
DNAJC3,0
PA2G4,0
TMEM14B,0
TMEM44,0
RHOT1,0
MAPKAPK3,0
LRRD1,0
NBEA,0
KAZN,0
TXNDC15,0
PSMA3,0
IL1R2,0
RPL14,0
MRPS17,0
P2RX5,0
ZNF550,0
DEK,0
ADI1,0
CSPP1,0
POLI,0
HPR,0
COG2,0
KLKB1,0
DCDC2,0
MARCH1,0
PEX2,0
NLRX1,0
ANO3,0
MLPH,0
AFG1L,0
TSN,0
MFSD1,0
APPL1,0
STAB2,0
TTC13,0
DMXL2,0
ZNF519,0
FBXO10,0
RAVER1,0
DMAP1,0
FOXRED2,0
GPR162,0
ISG15,0
FUOM,0
ISLR,0
ANGPTL8,0
TRIM77,0
ETV4,0
N4BP2,0
ZNF213,0
TTC33,0
TRABD,0
PTRH2,0
TFR2,0
SP7,0
ZNF212,0
ACSM3,0
SGIP1,0
SCNN1D,0
CD24,0
ZNF497,0
ZNF174,0
TRIB3,0
SLC8A2,0
NUP214,0
ANAPC7,0
ATMIN,0
CDC7,0
CRYBG3,0
WDR82,0
IFRD1,0
PEX7,0
DLGAP2,0
DIRAS1,0
GPR39,0
SI,0
CTSF,0
TBC1D8B,0
THG1L,0
KDM5D,0
STRBP,0
BCL2L2,0
TRAJ38,0
PALM3,0
MRAS,0
RND1,0
GPR139,0
FRS3,0
RAB17,0
EPN1,0
PLA2G4C,0
RPUSD1,0
CREBZF,0
PKDCC,0
TMEM256,0
RUSC1,0
WDFY3,0
TIMM21,0
CBFB,0
NUSAP1,0
POLR2E,0
ZNF264,0
TLR6,0
CNTN5,0
SFMBT1,0
ZIC4,0
KDM3A,0
RTEL1-TNFRSF6B,0
RPAP1,0
ANKUB1,0
FGD2,0
MRC2,0
UBE2L6,0
DNAJA4,0
SEZ6L2,0
DNAJB12,0
ZNF254,0
AURKB,0
TMEM39A,0
CDH3,0
SCML1,0
SUB1,0
TMED1,0
GUK1,0
SUPT3H,0
ARHGAP31,0
NISCH,0
DENND1A,0
UNC5D,0
ELOF1,0
GUCY1B1,0
ZNF2,0
MUC16,0
F8WFD3,0
FGFR1OP2,0
LIN9,0
MRPS16,0
CBWD2,0
AKAP8,0
PPP2R3B,0
RAB3GAP2,0
ZHX1-C8orf76,0
GALNT7,0
MFGE8,0
TSKU,0
FEZF1,0
PDPN,0
AK1,0
ZNF395,0
RAB3IP,0
EDARADD,0
METTL14,0
SLC13A5,0
SNX5,0
USP54,0
MS4A6E,0
CD300LF,0
PRELID2,0
GC,0
NRG2,0
EIF4E1B,0
C12orf50,0
ZC3H10,0
NIPSNAP2,0
PPP4R3A,0
SLC35F4,0
NR2E1,0
IMPAD1,0
AMACR,0
J3QL48,0
GALNS,0
KCNT1,0
HYKK,0
RNFT2,0
CFAP73,0
SMC1A,0
ANKRD55,0
RELN,0
FAM180B,0
EVI5,0
SLC27A1,0
KIAA0895,0
PRSS33,0
MINK1,0
ZNF529,0
GLYATL1,0
SCAF1,0
AKT1,0
TRIM6,0
KCNJ16,0
RPL13,0
PHACTR4,0
LRRCC1,0
CEP97,0
SND1,0
PTPN18,0
VPS18,0
MAP4K1,0
HOXC11,0
AVL9,0
NOMO2,0
CYB5A,0
TIMM44,0
RIC8B,0
CNTNAP4,0
SIGLEC12,0
CHCHD3,0
M0QY47,0
MEF2B,0
GNL2,0
COA1,0
CCDC121,0
SVIL,0
LY6G5B,0
DOCK6,0
DCP1A,0
KCNJ1,0
MAIP1,0
ATP11A,0
HGSNAT,0
NPDC1,0
HSPH1,0
ZMIZ1,0
TMEM64,0
PIK3CB,0
HERC3,0
DCUN1D4,0
ITFG1,0
TEN1,0
CACTIN,0
F2,0
RINT1,0
IGHG4,0
V9GYN2,0
CUX2,0
GSX2,0
GALNTL6,0
RFC5,0
CD68,0
ZNF429,0
C19orf44,0
FAM19A4,0
ZNF644,0
PANK4,0
DCUN1D5,0
BTBD2,0
GFOD2,0
EARS2,0
MON1B,0
FOXP4,0
ZNF841,0
XIRP2,0
SPACA3,0
LYRM4,0
VPS28,0
IL36RN,0
ZBTB17,0
PLCL2,0
EPS15,0
ADAMTS20,0
DSCAM,0
NIPA1,0
DNTTIP1,0
ANKH,0
SPEF2,0
COL6A6,0
C11orf88,0
SLC13A3,0
RGS8,0
CAPN3,0
GALM,0
RFWD3,0
TMEM37,0
ZFX,0
PRSS36,0
DNASE1L2,0
CENPP,0
SH3GL3,0
ATIC,0
NLRP5,0
OSBPL3,0
ZC3H4,0
LGALS4,0
CALN1,0
EXOC7,0
DCAF7,0
H7C0I5,0
CADPS2,0
ZFAND3,0
ADAM23,0
H0YD56,0
LAMC1,0
SYT8,0
GH2,0
OR56A4,0
IDH3B,0
PEG10,0
DCP1B,0
PITX1,0
KRBOX4,0
KCTD17,0
C8orf82,0
CFAP99,0
ACAP1,0
CNTROB,0
SUGCT,0
RAB7B,0
GABRA1,0
CEACAM5,0
RAPGEF1,0
CLUH,0
N4BP1,0
GATB,0
VDAC2,0
PTPN6,0
USP16,0
NOP10,0
NABP1,0
KMT5A,0
ZNF641,0
QPCTL,0
USP7,0
COL8A1,0
PIK3R2,0
SUN5,0
CLUAP1,0
SEC61B,0
BNC2,0
SH2D3A,0
IL1RAP,0
PIGG,0
ZNF624,0
BCR,0
TTC39A,0
TBCCD1,0
CCDC66,0
MZB1,0
XRCC1,0
ELF4,0
C4orf19,0
PRAME,0
BTNL8,0
GATD1,0
GPER1,0
PRAC2,0
ORAI3,0
SENP6,0
SCIMP,0
TIGD7,0
CCDC151,0
U2AF1L4,0
CCDC159,0
NUPL2,0
OTUD5,0
SNX15,0
YKT6,0
HCK,0
TMEM234,0
OSTM1,0
NR1H2,0
TRIM68,0
PRKAR1B,0
GNG7,0
H3BRB8,0
CARD14,0
ZNF586,0
CHMP2A,0
SENP2,0
HCFC2,0
PIK3R5,0
SMAP2,0
LOC100996750,0
PSMD2,0
ACSBG1,0
GPSM1,0
PPM1A,0
PRR18,0
FDFT1,0
SUSD1,0
ABHD17C,0
FDPS,0
SYT14,0
METTL4,0
POMZP3,0
PHKG1,0
MZT2B,0
ZNF609,0
TRIB1,0
SLC47A1,0
ANKRD17,0
THAP5,0
SLC30A5,0
FGD6,0
CEP290,0
FRMPD4,0
CPT1A,0
PNPLA7,0
ATP8A1,0
RHOF,0
SELENBP1,0
PLCH2,0
MPHOSPH8,0
EVPL,0
MAP3K14,0
NFE2L3,0
ATR,0
CSRNP3,0
NRXN3,0
DNAAF4,0
SYP,0
PITHD1,0
AGFG1,0
TMPRSS11A,0
MAK16,0
CDC6,0
SGCD,0
CCP110,0
GRASP,0
EIF2S1,0
TMEM9,0
MAG,0
LBH,0
SFTPC,0
CPNE2,0
ALDH3B2,0
CTTNBP2,0
ABCA13,0
CHADL,0
GRB14,0
SPPL3,0
FIZ1,0
CCDC93,0
MBNL2,0
SETSIP,0
SMURF2,0
RAD23A,0
SPINDOC,0
ZFAND5,0
NPPA,0
CSF1R,0
TTC19,0
CDRT4,0
ABCC6,0
ABHD3,0
IGSF11,0
FGB,0
CRABP2,0
NDUFB2,0
LSG1,0
EIF2A,0
SEC14L3,0
ARHGEF19,0
PCDH17,0
GOLGA6L22,0
MAGEB16,0
COL10A1,0
IFFO2,0
INTS12,0
EFCAB2,0
EFEMP1,0
ERP27,0
RNASEH1,0
MYO1A,0
BNIP3L,0
IQCB1,0
CHRM3,0
SLC2A2,0
CCDC58,0
TMPRSS2,0
OXNAD1,0
STIP1,0
TUT7,0
GIT1,0
ALS2CR12,0
TAB2,0
VPS39,0
CRACR2A,0
ENKUR,0
CANT1,0
USP6NL,0
ZBTB45,0
CCDC12,0
SMAD4,0
PCDH19,0
ADAMTS17,0
DGCR8,0
SLC38A10,0
ZDHHC8,0
UTP14A,0
DUT,0
JADE3,0
COLQ,0
ABHD1,0
VNN3,0
MADD,0
SFRP4,0
DGKZ,0
TMEM135,0
SLC52A2,0
ITGAL,0
RPS6KL1,0
C8G,0
RHNO1,0
CYP39A1,0
E5RI56,0
CLN5,0
YIF1B,0
USF2,0
CMC2,0
SETX,0
CKAP5,0
PRUNE1,0
IRX4,0
TIAL1,0
SIK3,0
ZNF500,0
TBX18,0
MAP3K9,0
MYBPC3,0
XRCC5,0
MON2,0
NAAA,0
MAGIX,0
IRF4,0
CIP2A,0
ATF1,0
SMARCD1,0
YWHAH,0
TP53BP2,0
ADCK1,0
WWC1,0
VEPH1,0
OGT,0
PRKAB1,0
MCTP1,0
PLOD1,0
CYP3A43,0
HOMEZ,0
TEX30,0
DNAI1,0
KCNC1,0
PPIF,0
MAGEA10,0
FAM114A1,0
CCM2,0
NME9,0
PPM1N,0
SLC39A10,0
VPS37B,0
OAZ3,0
ZNF573,0
PRPH,0
CYP4F8,0
HGS,0
SUOX,0
FAM216A,0
GPR75-ASB3,0
HJURP,0
TRIM65,0
ATP6V1D,0
MTUS1,0
CHTF18,0
CREB5,0
SP3,0
GLI4,0
ABCA10,0
KRT8,0
TSGA13,0
CRYBA1,0
MRPL30,0
SMO,0
VPS41,0
NBAS,0
MPC1,0
ENPP3,0
CD79A,0
L3MBTL4,0
HMGCL,0
CD1C,0
BLOC1S5-TXNDC5,0
CEP112,0
RBM17,0
TNPO1,0
STXBP4,0
A0A1W2PRK1,0
APH1B,0
CASP5,0
ZNF446,0
PRKAA2,0
DUOXA1,0
PRKCB,0
FBXO2,0
ODF3B,0
CMC1,0
POMT1,0
FETUB,0
CFAP58,0
WASF1,0
ZNFX1,0
LOC107984156,0
CRIP2,0
PRKRIP1,0
A0A0A6YYK5,0
TTC22,0
NUP37,0
V9GY91,0
TSSC4,0
MS4A13,0
TRIO,0
SLF1,0
ACACB,0
RAB5A,0
SRCAP,0
FBXL5,0
MRPL15,0
ZNF568,0
TEX10,0
USP42,0
UBR1,0
ADGRE2,0
EIF2B2,0
TBXT,0
TJAP1,0
TMEM237,0
HINFP,0
FBRS,0
KLHL28,0
CLEC4M,0
HLA-DRB1,0
ERBB4,0
C10orf67,0
PTCD2,0
DYDC2,0
KCNAB2,0
NAV1,0
C3orf67,0
GHDC,0
ZNF195,0
ZNF710,0
TBCA,0
IPCEF1,0
WDR31,0
M0R2P5,0
NLRP4,0
H7C417,0
ASGR2,0
GOLM1,0
SEMA3D,0
NCAPH,0
IQGAP1,0
RNF213,0
DMWD,0
SNX19,0
C8orf44,0
LAMB4,0
ATXN7L3,0
H3BUV5,0
TNNC1,0
NPIPB4,0
CA9,0
ARMC12,0
MTMR2,0
CD3D,0
ZNF721,0
ARHGEF16,0
PRRG2,0
ADPRH,0
LRRC4,0
TNNI3K,0
UPK3B,0
CDHR1,0
MCU,0
OTOP3,0
KEAP1,0
ZNF79,0
ZFYVE16,0
STK11,0
CCDC32,0
MEMO1,0
PPP1R21,0
CYP11A1,0
TSGA10IP,0
SNW1,0
HSP90AA1,0
SH3BGR,0
A0A096LNX7,0
RGPD8,0
TMIGD2,0
SNX7,0
MXI1,0
FEZ1,0
LILRA4,0
U3KQG8,0
ZNF621,0
RMDN3,0
SCAMP1,0
AURKC,0
KANK1,0
ITGA6,0
DOCK8,0
CAVIN3,0
IFNAR2,0
SLC25A16,0
MKS1,0
PDE1B,0
TMEM101,0
PKD1P1,0
ESPNL,0
GNPAT,0
SFTPB,0
ARHGAP11A,0
RNF130,0
IL2RA,0
HAUS4,0
UNC119,0
IGLJ4,0
PIGZ,0
NUGGC,0
AMD1,0
SEL1L3,0
AKAP10,0
CTDSP2,0
RDH10,0
CEP57,0
GPR171,0
CCDC91,0
MREG,0
A0A0A6YYJ9,0
RERG,0
TANGO2,0
R3HDM4,0
NBPF11,0
ZNF181,0
SYCE2,0
APPBP2,0
K7EQG2,0
DNAJC16,0
PLEKHF1,0
CD86,0
TEX2,0
EFCAB8,0
UQCRC2,0
CA14,0
PYHIN1,0
FAM104A,0
TMCO6,0
GM2A,0
RNF41,0
LRRC75B,0
FANCI,0
ATP10A,0
RPL26L1,0
LRP10,0
PLD2,0
WDR60,0
NT5C3B,0
GPR18,0
TUBA1A,0
ZBTB34,0
PPP4R1,0
CYP3A4,0
ZNF76,0
VGLL3,0
AMPD1,0
ZNF37A,0
VTN,0
ZNF292,0
RALGPS2,0
TWIST1,0
RNFT1,0
MAP4K3,0
MAT1A,0
STYK1,0
ANKRD12,0
LIN7A,0
NRN1,0
USP17L13,0
PRR5-ARHGAP8,0
BCAM,0
SRI,0
SMIM4,0
PLCL1,0
TLE6,0
NOP58,0
MRPL33,0
SLC36A2,0
SARM1,0
AVPR2,0
WDR13,0
CCDC40,0
SPATA46,0
SLCO6A1,0
CCDC57,0
GTPBP10,0
LRRC28,0
USF3,0
PNPLA5,0
NEBL,0
NPHP3-ACAD11,0
ANKRD20A4,0
DNAH9,0
FAR1,0
CFAP69,0
IL10RB,0
RNASET2,0
ARVCF,0
TTLL11,0
CRX,0
SYT15,0
RBM43,0
MUC5B,0
TRAJ32,0
ANKRD13D,0
GTF2E1,0
TRPM2,0
CCDC127,0
YY1,0
GTF2A2,0
SCG3,0
TERB2,0
MTM1,0
TMEM199,0
NUDT7,0
RPS6KA5,0
TMC3,0
ZNF227,0
RSPRY1,0
POLQ,0
VCX3B,0
DAB2,0
ZNF473,0
SEC62,0
TCTN2,0
NSD1,0
PABPC5,0
SNX13,0
ASNA1,0
FAM172A,0
C4orf46,0
SARAF,0
RPS6,0
V9GYV3,0
FBXO44,0
ATP2A2,0
STK36,0
NUB1,0
UVRAG,0
LRTM2,0
MRGPRF,0
MESP2,0
SP1,0
THRA,0
A0A087WYN8,0
PPP2R2A,0
H0Y2U5,0
TLCD1,0
MBTD1,0
IPO9,0
C19orf81,0
OAZ2,0
ARPC2,0
MOB2,0
CEACAM1,0
TRAJ11,0
POLA2,0
SCN3B,0
METTL6,0
GCSAML,0
PDE4D,0
TTC17,0
DCAF10,0
R3HCC1,0
TMEM254,0
AP1M2,0
ZNF549,0
AGGF1,0
SPAG4,0
HK3,0
ZNF175,0
IGSF9B,0
FAM90A1,0
ADIG,0
BAD,0
ZNF789,0
PIEZO1,0
PLPP4,0
APOBEC3B,0
CLEC11A,0
CAB39L,0
NDUFB6,0
C1QTNF6,0
ATG16L2,0
SYS1,0
NPR2,0
RPL35A,0
AICDA,0
ALKBH7,0
EEF2,0
C1QTNF8,0
SYCE1,0
QTRT2,0
S1PR5,0
JAG1,0
SNX2,0
GNL3,0
NFAM1,0
LPCAT1,0
NLGN1,0
TRBV5-5,0
SCAMP5,0
TJP1,0
ECE2,0
LGALS1,0
STAU1,0
ZRANB3,0
SPDYE5,0
LINC00672,0
GPR68,0
ZFP62,0
CTDP1,0
RIMKLA,0
GZF1,0
CDK9,0
CTTN,0
RSPH10B2,0
CLDN10,0
