,well_plate,variability_compartment_p,variability_compartment_adj_p
1016,H03_6722,2.7711375224649314e-33,7.235440071155936e-30
1017,A10_55205980,1.3389675271230423e-26,3.4960442133182635e-23
1018,B04_6736,1.1900484503358825e-17,3.107216503826989e-14
1019,G09_6734,1.4245217014638912e-26,3.71942616252222e-23
1020,A11_55205980,1.5845840982941907e-26,4.1373490806461317e-23
1021,A10_6725,2.0077696837057192e-17,5.242286644155633e-14
1022,F06_55335984,1.6822996002459887e-26,4.3924842562422764e-23
1023,F03_55375988,3.6857347063298663e-26,9.623453318227281e-23
1024,F03_6724,1.8615336984364683e-26,4.8604644866176183e-23
1025,D06_55345985,1.8721522771746672e-26,4.888189595703056e-23
1026,F09_55245981,1.952036890079175e-26,5.0967683199967265e-23
1027,H09_75836284,2.030707434292505e-26,5.302177110937731e-23
1028,F07_6735,2.0418986466062417e-26,5.331397366288898e-23
1029,C05_75836284,2.0434845838981474e-26,5.335538248558063e-23
1030,C01_6736,4.736970812559043e-15,1.236823079159166e-11
1031,E06_55375988,2.1201696617755867e-26,5.535762986896057e-23
1032,B02_6724,1.3295348661825437e-12,3.471415535602622e-09
1033,E04_6722,2.1692599220750132e-26,5.66393765653786e-23
1034,H10_55215982,2.7161621632276827e-35,7.091899408187479e-32
1035,C02_6734,6.225160945717919e-29,1.6253895229269486e-25
1036,F07_55365987,3.289368067429591e-10,8.588540024058662e-07
1037,G07_55385989,4.163750091643009e-19,1.0871551489279897e-15
1038,A08_55215982,2.5189959004313537e-26,6.577098296026264e-23
1039,B02_75836284,2.5293289360997395e-26,6.60407785215642e-23
1040,E12_55395990,2.601169943158054e-26,6.79165472158568e-23
1041,G01_55365987,2.604703808063915e-26,6.800881642854882e-23
1042,A10_55385989,6.872964134474557e-29,1.7945309355113067e-25
1043,F07_6722,2.644002246309312e-26,6.903489865113613e-23
1044,B07_55225983,2.6589815369411474e-26,6.942600792953335e-23
1045,F07_55355986,2.7390177179797227e-26,7.151575261645056e-23
1046,B11_55345985,2.750863133944419e-26,7.182503642728878e-23
1047,D06_55195978,2.950665195543788e-26,7.70418682556483e-23
1048,H08_55225983,3.028453798373527e-26,7.90729286755328e-23
1049,G03_6724,3.111544467975816e-26,8.124242605884855e-23
1050,B01_6722,3.208904367309769e-26,8.378449303045807e-23
1051,H01_55205980,3.346885965016362e-26,8.738719254657721e-23
1052,A09_55405991,3.3656449348755694e-26,8.787698924960112e-23
1053,H02_6734,3.5198794153323103e-26,9.190405153432662e-23
1054,G04_55345985,0.00031640044319233943,0.8261215571751982
1055,G05_6725,3.9535897295883877e-26,1.032282278395528e-22
1056,H08_6724,2.1268518629260014e-29,5.55321021409979e-26
1057,H10_55195978,4.352203162045325e-26,1.1363602456100345e-22
1058,A01_6720,4.4497741985849544e-26,1.1618360432505316e-22
1059,H09_55345985,4.888841666728091e-07,0.0012764765591827046
1060,D05_6720,5.116331744187556e-26,1.335874218407371e-22
1061,G08_55345985,5.722445319847001e-26,1.4941304730120522e-22
1062,E07_6720,5.995376319702499e-26,1.5653927570743224e-22
1063,H08_6717,6.274063187613235e-26,1.6381578982858158e-22
1064,A10_6721,6.383807639449519e-26,1.6668121746602693e-22
1065,E10_6725,6.780134747631656e-26,1.7702931826066253e-22
1066,H05_6731,6.788171377363063e-26,1.7723915466294957e-22
1067,A05_55225983,7.401310495968008e-26,1.932482170497247e-22
1068,A12_55335984,7.498601146450983e-26,1.9578847593383515e-22
1069,E11_6722,1.0047690221220796e-27,2.6234519167607497e-24
1070,F09_55385989,7.692047160632748e-26,2.0083935136412104e-22
1071,F06_6735,1.9009068405929325e-27,4.963267760788147e-24
1072,H04_55215982,5.749605333552545e-12,1.5012219525905697e-08
1073,D07_6720,8.319244821292494e-26,2.1721548228394703e-22
1074,D09_55405991,8.605541915112767e-26,2.2469069940359433e-22
1075,C07_55225983,1.6898381939048146e-22,4.412167524285471e-19
1076,E07_6721,9.392086530120436e-26,2.452273793014446e-22
1077,H09_55225983,9.472563007025183e-26,2.4732862011342754e-22
1078,H10_6717,9.821015359344437e-26,2.5642671103248326e-22
1079,F04_55405991,1.0081137631910154e-25,2.6321850356917414e-22
1080,A05_6736,1.0272128912567775e-25,2.682052859071446e-22
1081,E08_6720,1.063790146442426e-25,2.777556072361174e-22
1082,F03_6720,2.6369648079364646e-18,6.885115113522109e-15
1083,D10_6736,1.1254759514466894e-25,2.938617709227306e-22
1084,C11_55185977,1.2344508103942192e-25,3.2231510659393063e-22
1085,C03_6717,1.257161107157985e-25,3.282447650789499e-22
1086,D04_55205980,1.306634960431963e-25,3.4116238816878555e-22
1087,C07_6720,1.662186893724712e-13,4.339969979515223e-10
1088,D02_6736,1.570745153001842e-25,4.1012155944878094e-22
1089,C05_6721,1.586868861422782e-25,4.143314597174884e-22
1090,E04_6734,1.698942952786424e-25,4.435940049725353e-22
1091,F02_55215982,1.7255837093367556e-25,4.505499065078269e-22
1092,H06_6721,1.84615655317718e-25,4.820314760345617e-22
1093,F01_6745,1.8470272491031617e-25,4.822588147408355e-22
1094,A05_55375988,1.871356200557849e-25,4.886111039656544e-22
1095,E07_55225983,1.9197271367563226e-25,5.012407554070758e-22
1096,G07_55355986,1.0493005233155865e-11,2.7397236663769964e-08
1097,C11_55205980,2.0749361203971813e-25,5.41765821035704e-22
1098,B02_55335984,7.388919060558792e-28,1.9292467667119006e-24
1099,E03_55195978,2.183536027173883e-25,5.701212566951009e-22
1100,B04_55395990,2.490417040671475e-25,6.502478893193221e-22
1101,A10_55335984,2.0791624870166797e-26,5.42869325360055e-23
1102,C10_55395990,2.5553155263920685e-25,6.671928839409691e-22
1103,H09_6736,3.669767554959857e-07,0.0009581763086000186
1104,B05_6717,2.7308872208054137e-25,7.130346533522935e-22
1105,D02_6718,2.8520640524335034e-25,7.446739240903878e-22
1106,F04_6735,1.3516204691167594e-30,3.529081044863859e-27
1107,A10_55355986,1.9055519664015626e-11,4.97539618427448e-08
1108,G05_6731,3.1153268984044044e-25,8.134118531733899e-22
1109,G06_55395990,2.9089698955737427e-05,0.07595320397343042
1110,G09_55215982,3.385032530891654e-25,8.83831993815811e-22
1111,F06_6719,4.963900678689166e-21,1.2960744672057413e-17
1112,A07_55335984,3.7935896420598167e-25,9.905062555418182e-22
1113,C11_6721,4.038299313509394e-25,1.0543999507573027e-21
1114,G03_55345985,1.5791598605754582,4123.186395962522
1115,E12_55225983,4.517104107136351e-25,1.1794158823733014e-21
1116,D04_55345985,4.57187030740292e-25,1.1937153372629023e-21
1117,B06_55195978,4.765560182685019e-07,0.0012442877636990586
1118,C03_6736,4.707456061519293e-25,1.2291167776626876e-21
1119,C11_6731,5.014024779445476e-25,1.3091618699132138e-21
1120,C07_55375988,5.278459289818508e-25,1.3782057205716125e-21
1121,A08_6718,5.367282539486998e-25,1.4013974710600551e-21
1122,E08_55195978,5.397857688910067e-25,1.4093806425744186e-21
1123,C03_6734,5.510226340970385e-25,1.4387200976273675e-21
1124,C10_6719,5.688596774524605e-25,1.4852926178283745e-21
1125,F03_55395990,5.700012469937511e-25,1.4882732559006843e-21
1126,B06_6718,5.92229872798584e-25,1.5463121978771027e-21
1127,A06_6719,6.348699985462657e-25,1.6576455662042998e-21
1128,E08_55225983,6.392529974534471e-25,1.6690895763509503e-21
1129,D06_6745,4.866738149663893e-16,1.2707053308772423e-12
1130,B04_6717,9.909815837064597e-29,2.5874529150575664e-25
1131,E07_55375988,0.03909514550524663,102.07742491419894
1132,B06_55395990,2.1093535453571002e-06,0.005507522106927389
1133,D05_55395990,7.964223783434743e-25,2.0794588298548115e-21
1134,B07_6717,8.317208367839596e-25,2.1716231048429187e-21
1135,E07_55355986,1.6434355413165036e-05,0.04291010198377391
1136,B06_6719,0.0007690059260108165,2.007874472814242
1137,F12_55335984,9.311783476543569e-25,2.4313066657255257e-21
1138,E10_6731,1.0667724433882512e-24,2.7853428496867237e-21
1139,D05_55245981,2.1011995768808508e-06,0.005486232095235901
1140,G09_75836284,1.1602394640463566e-24,3.029385240625037e-21
1141,E05_55395990,5.366393569880502e-28,1.401165361095799e-24
1142,G05_55225983,1.337731913907302e-24,3.492818027211966e-21
1143,A04_55245981,4.620336409189999e-09,1.2063698364395087e-05
1144,F12_55205980,1.6965810837267474e-14,4.429773209610537e-11
1145,C11_55225983,5.70482663084841e-13,1.4895302333145197e-09
1146,B01_55195978,1.44914992809527e-23,3.7837304622567504e-20
1147,B10_55195978,1.9217784010155254e-17,5.017763405051537e-14
1148,G03_55205980,2.0057326181200738e-24,5.236967865911513e-21
1149,G05_55235979,0.00029688079171308877,0.7751557471628747
1150,B02_6745,1.0379654887100896e-22,2.710127891022044e-19
1151,D10_6720,1.197629652628499e-18,3.127011023013011e-15
1152,A01_75846286,3.9452400420473053e-25,1.0301021749785513e-21
1153,A02_6721,1.1794444508569283e-27,3.07952946118744e-24
1154,C01_6725,2.7515942749605873e-18,7.184412651922094e-15
1155,D02_55195978,5.861108183976673e-23,1.5303353468363094e-19
1156,D02_55215982,4.013385508033705e-20,1.0478949561476003e-16
1157,A03_6736,2.5420883497828615e-24,6.637392681283051e-21
1158,G03_55195978,0.0004917685041960847,1.2840075644559772
1159,A04_55215982,2.9568002870696057e-24,7.720205549538741e-21
1160,H09_6719,1.5891597412633786e-09,4.149296084438682e-06
1161,C12_55215982,7.10328599481852e-11,1.8546679732471154e-07
1162,E07_55195978,3.0478410066930624e-24,7.957912868475586e-21
1163,A02_55405991,2.0132016909039888e-08,5.256469614950315e-05
1164,C05_55235979,2.5949151259335247e-10,6.775323393812433e-07
1165,F06_6720,3.09664886963946e-24,8.08535019862863e-21
1166,B09_55375988,3.2513086373182627e-24,8.489166852037983e-21
1167,E10_6724,3.458935893105411e-24,9.031281616898228e-21
1168,C11_6734,3.494730602093475e-24,9.124741602066064e-21
1169,G04_6735,3.566574381431282e-24,9.312325709917078e-21
1170,D01_55245981,3.616440245344083e-24,9.442525480593401e-21
1171,G07_6720,3.729595727865661e-24,9.737974445457241e-21
1172,E01_55345985,4.024406234374342e-24,1.0507724677951406e-20
1173,G08_55205980,1.0677772041653262e-08,2.7879662800756667e-05
1174,B05_6734,4.2055155016595196e-24,1.0980600974833006e-20
1175,A08_55195978,3.661804353492939e-10,9.560971166970064e-07
1176,C05_55335984,9.373385476651356e-20,2.447390947953669e-16
1177,C02_55375988,4.8952438434742866e-24,1.2781481675311362e-20
1178,B06_55375988,5.407127949620217e-24,1.4118011076458387e-20
1179,F11_55365987,5.779976358704448e-24,1.5091518272577312e-20
1180,A11_55225983,6.088098349124198e-24,1.5896024789563282e-20
1181,D08_6720,6.437143223401047e-24,1.6807380956300136e-20
1182,B10_55335984,1.0953016528336119e-32,2.8598326155485607e-29
1183,E05_6717,6.926723184561682e-24,1.8085674234890552e-20
1184,F08_55385989,7.205772822865727e-24,1.8814272840502414e-20
1185,F03_55355986,2.1216081657735504e-20,5.5395189208347403e-17
1186,A10_6735,5.422550678157301e-09,1.4158279820668712e-05
1187,G06_6736,9.478396524499234e-17,2.47480933254675e-13
1188,H11_55235979,8.181921949828954e-24,2.13629982110034e-20
1189,A08_6720,8.243389923986369e-24,2.1523491091528407e-20
1190,D05_55375988,0.026108577011467644,68.16949457694201
1191,F11_55245981,3.45995758426356e-14,9.033949252512156e-11
1192,G12_6731,3.880480511167168e-25,1.0131934614657475e-21
1193,F12_55365987,1.003498031584269e-23,2.6201333604665262e-20
1194,A02_55245981,1.0174557272710079e-23,2.6565769039046017e-20
1195,D05_6717,2.2996261217138742e-20,6.004323803794925e-17
1196,F09_55335984,1.058424596323264e-23,2.763546621000042e-20
1197,B05_55245981,1.0663985742510982e-23,2.7843666773696177e-20
1198,B12_55355986,1.1127624235064289e-23,2.9054226877752857e-20
1199,A05_55335984,1.163075764712782e-23,3.036790821665074e-20
1200,F07_55205980,2.1229075325426018e-17,5.542911567468733e-14
1201,B10_55355986,1.216499959277802e-23,3.1762813936743407e-20
1202,B07_6722,1.2382225496170431e-23,3.2329990770500994e-20
1203,E10_6718,1.3202482416281913e-23,3.447168158891207e-20
1204,B03_55245981,1.451023517965126e-23,3.7886224054069434e-20
1205,C03_6724,5.661162140594115e-13,1.4781294349091235e-09
1206,H03_6718,1.498868932954779e-23,3.9135467839449275e-20
1207,E06_55245981,1.5116640002543223e-23,3.946954704664035e-20
1208,H01_6731,1.5606780387434827e-23,4.0749303591592334e-20
1209,B03_6734,4.894614013829192e-16,1.2779837190108021e-12
1210,F04_6717,2.4056502449368368e-21,6.281152789530081e-18
1211,G11_6718,4.817845085318908e-14,1.257939351776767e-10
1212,G06_55215982,1.7174069175635105e-23,4.484149461758326e-20
1213,D12_55375988,1.2758215428151451,3331.170048290344
1214,B06_6734,1.751436404902918e-11,4.573000453201519e-08
1215,E04_6735,5.591246290300018e-26,1.4598744063973346e-22
1216,B04_55385989,7.674508362296269e-27,2.0038141333955557e-23
1217,E04_55355986,0.04243758978484557,110.80454692823177
1218,C01_55365987,2.520716938707829e-23,6.581591926966142e-20
1219,D12_55185977,2.678939924579606e-23,6.994712143077351e-20
1220,B09_6724,2.90283158919081e-23,7.579293279377205e-20
1221,B02_55395990,2.9099642935430205e-23,7.597916770440827e-20
1222,H09_6731,2.924158782323644e-23,7.634978580647034e-20
1223,C12_55335984,1.083666848127473e-14,2.8294541404608318e-11
1224,G02_6736,0.0009182716102399044,2.3976071743363905
1225,H02_55345985,3.4072948353019084e-23,8.896446814973283e-20
1226,B06_55185977,1.8858820925493857e-08,4.924038143646446e-05
1227,D01_55195978,3.463185332122269e-23,9.042376902171244e-20
1228,A06_55355986,5.266819284088049e-05,0.13751665150753895
1229,C01_55355986,3.984628919473692e-23,1.040386610874581e-19
1230,D09_55395990,6.635894577552495e-24,1.7326320741989564e-20
1231,G08_55225983,7.949911250038221e-17,2.0757218273849795e-13
1232,A03_55355986,4.6983907809657313e-23,1.2267498329101524e-19
1233,E12_55215982,5.381961364274622e-23,1.4052301122121038e-19
1234,C11_55365987,2.5121255824207e-12,6.559159895700447e-09
1235,A01_6717,6.820173826037361e-08,0.0001780747385978355
1236,E06_55335984,2.458022356161424e-08,6.417896371937478e-05
1237,B06_55245981,5.774259501764744e-23,1.5076591559107746e-19
1238,G10_6717,3.560792252551049e-18,9.297228571410789e-15
1239,F06_55395990,6.172603730138408e-23,1.6116668339391384e-19
1240,D07_55205980,6.792559195014902e-23,1.7735372058183907e-19
1241,D09_55365987,3.1941789979022263e-15,8.340001363522713e-12
1242,F11_55355986,7.167738291054814e-23,1.8714964677944122e-19
1243,B07_6721,7.775713235765232e-23,2.030238725858302e-19
1244,F10_6719,7.812507801417846e-23,2.0398457869501994e-19
1245,B07_6718,7.592683159415566e-11,1.9824495729234041e-07
1246,E05_55345985,1.0170960680584581e-13,2.655637833700634e-10
1247,G06_6735,8.944649246513087e-23,2.335447918264567e-19
1248,E12_6721,9.823003099241108e-23,2.5647861092118535e-19
1249,E11_6725,4.691940034304714e-18,1.2250655429569607e-14
1250,C08_6720,1.1711639889447562e-22,3.0579091751347585e-19
1251,A01_55235979,1.1815426873144557e-22,3.085007956578044e-19
1252,F02_6731,1.234443541052366e-22,3.2231320856877276e-19
1253,A05_55355986,9.732289690544743e-08,0.00025411008382012325
1254,A01_6724,1.2503889848955172e-22,3.2647656395621955e-19
1255,D09_55385989,1.328540397616179e-22,3.4688189781758434e-19
1256,B07_6731,1.348374348759042e-22,3.5206054246098587e-19
1257,A06_55345985,0.013389923884203988,34.96109126165661
1258,F06_6731,1.3945812963719046e-22,3.641251764827043e-19
1259,E06_75836284,1.4134464684074281e-22,3.690508729011795e-19
1260,E08_6745,3.3016969657268865e-09,8.6207307775129e-06
1261,A07_6745,1.510595152539803e-22,3.9441639432814258e-19
1262,D08_55405991,6.708633845693418e-16,1.7516242971105515e-12
1263,H11_6736,1.5334049448952573e-22,4.003720311121517e-19
1264,H03_6725,1.565446557168624e-22,4.0873809607672774e-19
1265,E10_6736,1.6055208356045354e-22,4.1920149017634417e-19
1266,E10_6734,1.737492880766955e-22,4.536593911682519e-19
1267,H04_55225983,1.7479207012132733e-22,4.563820950867856e-19
1268,B01_55365987,9.457457044546257e-08,0.00024693420343310275
1269,C06_55345985,1.537545022630593e-23,4.0145300540884787e-20
1270,E06_6734,2.1814392317892495e-22,5.695737834201731e-19
1271,G05_6721,2.3490510162035643e-22,6.133372203307506e-19
1272,F11_55195978,2.3516192337600155e-22,6.140077819347401e-19
1273,F01_55395990,2.463248779702343e-22,6.431542563802817e-19
1274,F08_6735,2.4700479307689523e-22,6.449295147237734e-19
1275,H11_55205980,2.514710850365494e-22,6.565910030304304e-19
1276,B09_55195978,1.4813747231370862e-09,3.867869402110932e-06
1277,G02_6724,2.5506172500977255e-22,6.659661640005161e-19
1278,F09_55375988,0.005297262034545591,13.831151172198538
1279,E09_55375988,0.008331945064655358,21.75470856381514
1280,F10_6731,3.5974652575113515e-22,9.392981787362138e-19
1281,E11_55195978,3.6108358251119977e-22,9.427892339367425e-19
1282,G04_6718,3.837166947320864e-22,1.0018842899454775e-18
1283,A12_55215982,3.923553271581903e-22,1.0244397592100348e-18
1284,E07_55395990,4.270257230090797e-22,1.114964162776707e-18
1285,E06_6718,4.477143889518884e-22,1.1689822695533806e-18
1286,E05_75836284,4.554919723603337e-22,1.1892895398328312e-18
1287,A08_6719,4.677543044241111e-22,1.221306488851354e-18
1288,D04_55335984,3.079271706620892e-23,8.039978425987149e-20
1289,H09_55365987,4.981126953556687e-22,1.300572247573651e-18
1290,F08_55375988,5.6569635227094465e-22,1.4770331757794365e-18
1291,A01_6719,5.896905078787912e-22,1.5396819160715238e-18
1292,H08_55385989,1.0182476537906624e-18,2.6586446240474194e-15
1293,E06_55355986,6.409163063229375e-22,1.6734324758091898e-18
1294,D02_55395990,2.494485056828835e-12,6.513100483380088e-09
1295,H06_6734,6.523923095161994e-22,1.7033963201467967e-18
1296,G06_6731,0.00012867331671719004,0.3359660299485832
1297,F01_6720,6.592358311671477e-22,1.7212647551774225e-18
1298,H04_55355986,4.633439625144776e-22,1.2097910861253011e-18
1299,G11_6734,6.928186909274569e-22,1.80894960201159e-18
1300,F05_6719,5.2788254686979264e-12,1.3783013298770286e-08
1301,C09_55395990,3.647244105377026e-06,0.009522954359139415
1302,F07_6720,1.5522108196915054e-24,4.0528224502145204e-21
1303,B09_6720,7.728549024889264e-22,2.017924150398587e-18
1304,C08_55405991,1.4444589825574635e-19,3.7714824034575374e-16
1305,H04_6717,8.13439846223419e-22,2.123891438489347e-18
1306,F01_6718,1.516911400312931e-22,3.960655666217063e-19
1307,C08_6736,8.71076179564856e-22,2.274379904843839e-18
1308,B10_55375988,9.21910755953706e-22,2.4071089837951264e-18
1309,A08_55375988,9.334792252472585e-22,2.4373142571205922e-18
1310,H04_6745,1.0055757020736374e-21,2.6255581581142672e-18
1311,D03_55345985,0.0004271703815148622,1.1153418661353052
1312,B11_55215982,1.0778367502558378e-21,2.8142317549179926e-18
1313,H02_55215982,1.1286763638886935e-21,2.946973986113379e-18
1314,E11_6734,1.1495083060691025e-21,3.0013661871464265e-18
1315,E06_6720,1.3053323211327818e-21,3.4082226904776935e-18
1316,E03_55215982,1.3761340086482948e-21,3.593085896580698e-18
1317,B08_6745,9.16456931303274e-13,2.392869047632848e-09
1318,F10_6717,6.146234435589519e-26,1.6047818111324233e-22
1319,A03_55205980,1.5916595422468272e-21,4.155823064806466e-18
1320,C01_6719,1.0008428043570931e-15,2.61320056217637e-12
1321,D08_6731,8.517443876435947e-19,2.2239045961374255e-15
1322,C12_55245981,2.1745245108457148e-21,5.6776834978181615e-18
1323,D12_55245981,2.208585786443076e-21,5.766617488402871e-18
1324,D10_6717,2.2849677597253397e-21,5.966050820642862e-18
1325,B10_55405991,2.502270580687081e-21,6.533428486173969e-18
1326,F01_6736,2.7525863082042636e-21,7.187002850721332e-18
1327,H02_6718,0.012887669330085208,33.64970462085248
1328,C09_55185977,2.9196969649579555e-21,7.623328775505222e-18
1329,F02_6724,2.946890827555657e-21,7.69433195074782e-18
1330,E08_6731,3.1898379887698574e-21,8.328666988678097e-18
1331,H07_6719,3.3683924367819072e-21,8.79487265243756e-18
1332,G07_6722,3.373610227726128e-21,8.80849630459292e-18
1333,B07_6735,3.403383426561879e-21,8.886234126753066e-18
1334,H10_55205980,3.8491358468683344e-21,1.005009369617322e-17
1335,B08_6724,3.9130956271030766e-21,1.0217092682366133e-17
1336,C03_6745,0.00021044377540874122,0.5494686975922233
1337,F02_55205980,0.00045062051479502285,1.1765701641298048
1338,B10_55395990,0.03365639631934652,87.87685078981376
1339,G08_6725,1.890889366554124e-30,4.9371121360728174e-27
1340,F11_55335984,3.4558587568968353e-22,9.023247214257636e-19
1341,G12_55215982,5.0108280095469954e-21,1.3083271932927205e-17
1342,A09_55335984,5.0207007238336e-21,1.310904958992953e-17
1343,E12_75836284,5.141443686684577e-21,1.342430946593343e-17
1344,C05_6731,5.28044406117811e-21,1.3787239443736046e-17
1345,H01_55235979,1.4891188416995067e-19,3.888089295677412e-16
1346,C05_55205980,0.0002455772255682792,0.641202135958777
1347,C07_55215982,1.5293565042554928e-19,3.993149832611092e-16
1348,H08_6725,2.3647819160536814e-26,6.174445582816163e-23
1349,B12_55335984,7.47842650285004e-21,1.9526171598941453e-17
1350,C06_55245981,7.781045517470041e-21,2.0316309846114276e-17
1351,A07_55245981,7.848144526256035e-21,2.049150535805451e-17
1352,A06_6736,8.086479609052494e-21,2.111379825923606e-17
1353,D04_6724,8.876645546488918e-21,2.3176921521882567e-17
1354,A11_6731,8.940737637769166e-21,2.3344265972215294e-17
1355,F10_55235979,9.147130793729273e-21,2.3883158502427133e-17
1356,A12_6718,9.276503936179762e-21,2.4220951777365358e-17
1357,E01_55185977,1.073712375312732e-08,2.803463011941543e-05
1358,H08_6734,9.449599172817504e-21,2.4672903440226504e-17
1359,D11_55205980,4.194409188282178e-07,0.0010951602390604767
1360,C06_6731,9.946721228505625e-21,2.5970889127628187e-17
1361,G12_6734,5.609703704467272e-26,1.4646936372364048e-22
1362,D02_55235979,3.705945471382495e-05,0.09676223625779694
1363,A08_55225983,1.0832789583688894e-20,2.82844136030117e-17
1364,D02_55205980,1.0911733744088949e-20,2.849053680581625e-17
1365,A12_6736,0.04970936778100234,129.7911592761971
1366,F04_6720,1.6205329429981878e-17,4.2312115141682684e-14
1367,F01_55405991,1.469609303580283e-20,3.837149891648119e-17
1368,C05_75846286,1.517644337541437e-20,3.962569365320692e-17
1369,C04_6717,1.7652294447517797e-20,4.6090140802468965e-17
1370,H07_55405991,1.7959452223272394e-20,4.6892129754964224e-17
1371,A02_6736,3.1789416652723447e-20,8.300216688026092e-17
1372,E11_6731,1.8277137188246317e-20,4.772160519851113e-17
1373,G10_6724,1.8939757746259426e-20,4.9451707475483364e-17
1374,H08_55245981,1.9013787039559985e-20,4.964499796029112e-17
1375,G09_6745,1.013584497669579,2646.4691234152706
1376,B09_55335984,2.0981962974487747e-20,5.478390532638751e-17
1377,A09_55355986,2.7727708941032364e-06,0.00723970480450355
1378,E03_55395990,2.4162915921680196e-20,6.308937347150699e-17
1379,G03_55215982,1.9646772888672848e-24,5.12977240123248e-21
1380,A08_6735,2.7972535302758724e-20,7.303628967550303e-17
1381,F02_55375988,3.0435660221792906e-20,7.946750883910128e-17
1382,F08_55235979,3.3517718129536647e-20,8.751476203622019e-17
1383,G01_55355986,2.0857940653503192e-16,5.446008304629683e-13
1384,B07_55335984,3.8730050107405655e-20,1.0112416083043616e-16
1385,B07_6734,3.909342580374985e-20,1.0207293477359086e-16
1386,D10_55335984,4.0152593481501587e-20,1.0483842158020064e-16
1387,F06_55205980,4.149120976922949e-20,1.083335487074582e-16
1388,D07_55365987,1.2387079645302653e-21,3.234266495388523e-18
1389,F09_6720,4.450368673865855e-20,1.1619912607463746e-16
1390,A11_6724,1.7112858645335703e-17,4.468167392297152e-14
1391,D04_6719,4.8661199852030396e-20,1.2705439281365135e-16
1392,E01_75846286,5.10748280293042e-20,1.3335637598451327e-16
1393,D03_55215982,5.1398088572534665e-20,1.3420040926288802e-16
1394,A01_55365987,7.570651632257983e-19,1.9766971411825594e-15
1395,H03_55345985,1.2591075813975146,3287.5298950289107
1396,C01_75836284,5.626538159371748e-20,1.4690891134119632e-16
1397,C04_55245981,5.419644203495663e-09,1.4150691015327175e-05
1398,E02_55345985,6.448311206864504e-20,1.683654056112322e-16
1399,B07_6724,6.764948611412294e-20,1.76632808243975e-16
1400,E08_6718,6.781103650022344e-20,1.770546163020834e-16
1401,G08_55235979,6.96949027345234e-20,1.8197339103984058e-16
1402,D06_6731,7.041984576284383e-20,1.8386621728678525e-16
1403,F09_55215982,8.001545805893714e-07,0.002089203609918849
1404,D04_55215982,3.774862316316381e-12,9.85616550790207e-09
1405,H04_6731,8.357908666043046e-20,2.1822499527038394e-16
1406,E06_55215982,1.6950200715814466e-25,4.425697406899157e-22
1407,D02_6745,8.929560281312279e-20,2.331508189450636e-16
1408,F02_75836284,9.773799167525386e-20,2.551938962640878e-16
1409,D02_55375988,1.062203385743857e-19,2.7734130401772105e-16
1410,F05_55345985,1.092394756555058e-19,2.852242709365256e-16
1411,G11_6731,1.1119955191155555e-19,2.9034203004107153e-16
1412,H09_55245981,3.9108727676382795e-13,1.0211288796303548e-09
1413,E02_6736,4.990677298043824e-15,1.3030658425192425e-11
1414,H03_55385989,3.629746087176776e-05,0.09477267033618562
1415,D03_6734,0.00019178778608228093,0.5007579094608355
1416,B07_55395990,1.1845700189367677e-19,3.0929123194439005e-16
1417,G06_55225983,1.2180535113857699e-19,3.180337718228245e-16
1418,E12_55245981,5.052745089658487e-20,1.3192717429098308e-16
1419,C05_55225983,1.3579956245363302e-19,3.545726575664358e-16
1420,H04_6718,1.3842342235795204e-19,3.6142355577661277e-16
1421,G11_6721,1.4489639100752955e-19,3.7832447692065965e-16
1422,A08_55335984,4.0664752043157544e-24,1.0617566758468435e-20
1423,A08_55355986,1.4977178557065326e-19,3.910541321249757e-16
1424,E01_55385989,1.5630062910758356e-19,4.081009425999007e-16
1425,D08_55355986,1.6448880594267627e-19,4.294802723163277e-16
1426,F11_6718,9.995458435143627e-22,2.609814197416001e-18
1427,H03_55245981,1.9062730024263412e-19,4.977278809335177e-16
1428,H05_6720,8.0609431141721e-21,2.1047122471103352e-17
1429,C02_55385989,1.4943356211701763e-14,3.90171030687533e-11
1430,G03_6720,2.1220860532201818e-19,5.540766684957895e-16
1431,C08_55335984,2.1467079950583825e-19,5.605054575097437e-16
1432,E03_55355986,1.6076893206401923e-16,4.197676816191542e-13
1433,E08_55335984,3.517919575231314e-11,9.18528801092896e-08
1434,F07_55185977,2.2632720607937344e-19,5.909403350732441e-16
1435,E11_6719,2.4994385307882817e-19,6.526034003888203e-16
1436,B04_6735,2.525256879755116e-19,6.593445713040608e-16
1437,C12_6725,2.6156400948601446e-19,6.829436287679838e-16
1438,G01_6717,0.0010503803319799384,2.7425430467996192
1439,D01_55365987,2.752294869754477e-19,7.186241904928939e-16
1440,E12_6720,1.7240610081199353e-18,4.501523292201151e-15
1441,G01_6724,6.645118254602042e-06,0.01735040376276593
1442,G06_75846286,2.9807102169310963e-23,7.782634376407093e-20
1443,E05_6718,3.2547433622331664e-19,8.498134918790798e-16
1444,H04_55245981,1.7227901328074162e-17,4.498205036760164e-14
1445,D03_6720,3.3764334892910374e-19,8.815867840538899e-16
1446,H10_6719,0.0014729123568998199,3.8457741638654297
1447,A03_55375988,0.031218015976119652,81.51023971364842
1448,E08_55405991,3.906620557923328e-19,1.020018627673781e-15
1449,F10_55395990,3.972672024921035e-19,1.0372646657068822e-15
1450,G01_55185977,4.521068582753599e-19,1.1804510069569646e-15
