Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
NDUFS7	50.97	medium	50.8	0.49	TRUE	1
NDUFS8	50.38	medium	50.13	0.47	TRUE	1
NDUFV1	51.67	medium	51.72	0.5	TRUE	1
NDUFV2	52.46	medium	52.76	0.56	TRUE	1
NDUFV3		non-melter		0.75	TRUE	0.52
NECAP1	51.12	medium	50.99	0.52	TRUE	1
NECAP2	50.28	medium	50.02	0.47	TRUE	1
NEDD1	49.59	medium	49.25	0.48	TRUE	1
NEDD4	47.27	medium	46.78	0.39	TRUE	0.94
NEDD4L	47.54	medium	47.1	0.38	TRUE	1
NEDD8	51.37	medium	51.32	0.59	TRUE	0.98
NEK3	50.88	medium	50.69	0.49	TRUE	1
NEK9	49.26	medium	48.93	0.43	TRUE	1
NENF		non-melter		0.73	TRUE	0.61
NES	45.99	non-stable	45.24	0.34	TRUE	0.99
NEU1	52.6	medium	52.96	0.6	TRUE	0.97
NF1	48.91	medium	48.56	0.43	TRUE	1
NF2	49.52	medium	49.18	0.43	TRUE	0.99
NFAT5	48.1	medium	47.69	0.4	TRUE	1
NFATC2	46.4	non-stable	45.73	0.35	TRUE	0.99
NFATC2IP	48	medium	47.56	0.41	TRUE	0.99
NFATC3	46.03	non-stable	45.3	0.32	TRUE	1
NFIA		non-melter		0.84	TRUE	0.16
NFIC		non-melter		0.83	TRUE	0.32
NFKB1	46.94	medium	46.36	0.35	TRUE	1
NFKB2	46.87	medium	46.29	0.36	TRUE	1
NFS1	51.27	medium	51.19	0.52	TRUE	0.99
NFU1	51.11	medium	50.98	0.56	TRUE	0.99
NFXL1	50.1	medium	49.83	0.45	TRUE	0.99
NFYC	52.25	medium	52.4	0.54	TRUE	0.99
NGDN	50.17	medium	49.91	0.48	TRUE	0.93
NGEF	45.74	non-stable	44.91	0.32	TRUE	1
NGLY1	48.16	medium	47.75	0.42	TRUE	0.99
NGRN	50.01	medium	49.71	0.54	TRUE	0.97
NHEDC2		non-melter		0.87	TRUE	0.16
NHEJ1	52.56	medium	52.89	0.56	TRUE	1
NHLRC2	50.21	medium	49.96	0.46	TRUE	1
NHLRC3	50.6	stable	50.35	0.69	TRUE	0.82
NHP2L1	49.54	medium	49.2	0.61	TRUE	0.92
NHSL1	48.42	medium	48.04	0.43	TRUE	0.98
NIBP	49.65	medium	49.32	0.44	TRUE	0.99
NID1	51.23	medium	51.13	0.61	TRUE	0.98
NIF3L1		non-melter		0.81	TRUE	0.32
NINJ1		non-melter		1.06	TRUE	0.39
NIP30		non-melter		0.8	TRUE	0.16
NIPA1	52.88	medium	53.41	0.64	TRUE	0.95
NIPA2	51.27	medium	51.18	0.6	TRUE	0.96
NIPBL	44.98	non-stable	44.07	0.31	TRUE	1
NIPSNAP1	52.14	medium	52.27	0.53	TRUE	1
NIPSNAP3A		non-melter		1.01	TRUE	-0.11
NISCH	48.99	medium	48.65	0.43	TRUE	1
NIT1		non-melter		0.74	TRUE	0.56
NIT2	52.36	medium	52.59	0.54	TRUE	1
NKIRAS1	46.27	non-stable	45.59	0.34	TRUE	0.99
NLE1	49.2	medium	48.88	0.48	TRUE	0.99
NLN	51.89	medium	51.99	0.54	TRUE	1
NLRX1	49.89	medium	49.57	0.47	TRUE	1
NMD3	49.99	medium	49.69	0.46	TRUE	1
NME1-NME2		non-melter		0.82	TRUE	0.22
NME4		non-melter		0.68	TRUE	0.52
NME6	51.99	stable	52.11	0.66	TRUE	0.96
NME7	47.16	medium	46.65	0.37	TRUE	1
NMI	52.3	medium	52.47	0.54	TRUE	1
NMNAT1		non-melter		1.41	TRUE	0.04
NMNAT3	49.82	medium	49.51	0.47	TRUE	0.95
NMRAL1	48.97	medium	48.63	0.51	TRUE	0.96
NMT1	51.81	medium	51.89	0.5	TRUE	1
NMT2	49.78	medium	49.45	0.45	TRUE	0.99
NNT	51.66	medium	51.72	0.5	TRUE	1
NOB1	48.23	medium	47.83	0.39	TRUE	1
NOC4L	45.64	non-stable	44.79	0.31	TRUE	1
NOL11	54.32	medium	57.19	0.6	TRUE	0.99
NOL5A	52.54	medium	52.86	0.57	TRUE	0.92
NOL7	52.53	stable	52.84	0.72	TRUE	0.85
NOL9	44.6	non-stable	43.75	0.26	TRUE	1
NOLC1		non-melter		1.16	TRUE	0.2
NOMO2	51.14	medium	51.01	0.51	TRUE	1
NONO	46.44	medium	45.79	0.36	TRUE	0.98
NOP10	51.29	medium	51.21	0.58	TRUE	0.98
NOP14	45.41	non-stable	44.59	0.31	TRUE	0.99
NOP16	53.12	medium	54.21	0.63	TRUE	0.82
NOP2	53.93	medium	56.32	0.62	TRUE	0.3
NOP5/NOP58	47.91	medium	47.47	0.39	TRUE	0.99
NOS1AP	50.35	medium	50.1	0.48	TRUE	1
NOSIP	44.47	non-stable	43.59	0.26	TRUE	1
NOTCH2	45.3	non-stable	44.45	0.33	TRUE	0.99
NOTUM	51.16	medium	51.03	0.57	TRUE	1
NP		non-melter		1.06	TRUE	0.42
NPC1	53.49	stable	55.35	0.7	TRUE	0.72
NPC1L1	51.72	stable	51.79	0.66	TRUE	0.89
NPC2		non-melter		0.81	TRUE	0.3
NPEPL1	49.44	medium	49.11	0.44	TRUE	1
NPEPPS	52.34	stable	52.55	0.67	TRUE	0.87
NPLOC4	50.5	medium	50.25	0.46	TRUE	1
NPM1	52.64	medium	53.02	0.56	TRUE	0.95
NPM3	52.12	medium	52.26	0.57	TRUE	0.99
NPTN		non-melter		0.74	TRUE	0.53
NQO1	50.45	medium	50.2	0.47	TRUE	1
NQO2		non-melter		0.8	TRUE	0.25
NR2C1	47.11	medium	46.6	0.35	TRUE	1
NR2C2	48.6	medium	48.23	0.43	TRUE	0.99
NR2C2AP	50.39	medium	50.14	0.65	TRUE	0.82
NR2F2	48.84	medium	48.49	0.43	TRUE	1
NR2F6	47.23	medium	46.73	0.36	TRUE	1
NR3C1	46.02	non-stable	45.27	0.33	TRUE	1
NR6A1	47.93	medium	47.48	0.41	TRUE	1
NRAS	51.38	medium	51.35	0.62	TRUE	0.88
NRBF2	50.52	medium	50.27	0.49	TRUE	1
NRBP1	49.73	medium	49.4	0.45	TRUE	0.99
NRD1	49.9	medium	49.59	0.44	TRUE	1
NRF1	48.55	medium	48.17	0.41	TRUE	0.99
NRM	51.74	medium	51.81	0.59	TRUE	0.98
NSDHL	50.92	medium	50.73	0.48	TRUE	1
NSF	48.06	medium	47.66	0.38	TRUE	1
NSFL1C	50.28	medium	50.02	0.47	TRUE	1
NSL1	47.9	medium	47.44	0.38	TRUE	0.99
NSMAF	50.93	medium	50.77	0.51	TRUE	0.99
NSMCE1	48.99	medium	48.66	0.45	TRUE	1
NSMCE2	49.34	medium	49.01	0.43	TRUE	1
NSMCE4A	48.54	medium	48.17	0.42	TRUE	1
NSUN2	47.25	medium	46.76	0.36	TRUE	1
NSUN4	49.32	medium	49	0.44	TRUE	0.99
NSUN5	46.63	medium	46	0.35	TRUE	1
NSUN6	50.47	medium	50.22	0.55	TRUE	0.97
NT5C	51.07	stable	50.92	0.68	TRUE	0.94
NT5C1B	50.03	medium	49.74	0.45	TRUE	1
NT5C2	54.3	medium	56.94	0.59	TRUE	0.96
NT5C3	48.89	medium	48.54	0.41	TRUE	1
NT5C3L	48.49	medium	48.11	0.4	TRUE	1
NT5DC1	53.03	medium	53.96	0.58	TRUE	0.98
NT5DC2	50.2	medium	49.95	0.47	TRUE	1
NT5DC3	51.04	medium	50.87	0.5	TRUE	1
NT5E		non-melter		1.06	TRUE	0.29
NUB1	47.65	medium	47.2	0.38	TRUE	1
NUBP1	50.42	medium	50.17	0.46	TRUE	1
NUBPL	48.7	medium	48.33	0.4	TRUE	1
NUCB1		non-melter		0.77	TRUE	0.37
NUCB2		non-melter		1.06	TRUE	0.43
NUCKS1		non-melter		0.75	TRUE	0.37
NUDC	50.34	medium	50.1	0.45	TRUE	1
NUDCD1	49.92	medium	49.6	0.46	TRUE	1
NUDCD2	47.02	non-stable	46.48	0.34	TRUE	1
NUDCD3	48.32	medium	47.92	0.4	TRUE	0.99
NUDT1	48.97	medium	48.63	0.41	TRUE	0.98
NUDT13	52.65	stable	53.04	0.7	TRUE	0.87
NUDT15	50.04	medium	49.76	0.45	TRUE	0.99
NUDT16		non-melter		0.68	TRUE	0.62
NUDT16L1	50.59	medium	50.34	0.5	TRUE	0.99
NUDT19	51.71	medium	51.78	0.62	TRUE	0.94
NUDT2	48.93	medium	48.58	0.42	TRUE	1
NUDT21	51.7	medium	51.76	0.51	TRUE	1
NUDT3	51.79	medium	51.86	0.53	TRUE	1
NUDT4	47.16	medium	46.64	0.35	TRUE	1
NUDT5		non-melter		0.8	TRUE	0.2
NUDT8	50.03	medium	49.74	0.45	TRUE	0.99
NUDT9	48.13	medium	47.73	0.39	TRUE	1
NUF2	45.75	non-stable	44.92	0.31	TRUE	1
NUFIP2	51.06	medium	50.91	0.53	TRUE	0.97
NUMA1	49.59	medium	49.25	0.45	TRUE	0.99
NUMB	50.5	medium	50.25	0.5	TRUE	1
NUP107	47.24	medium	46.75	0.37	TRUE	1
NUP133	47.88	medium	47.42	0.41	TRUE	0.99
NUP153	52.73	stable	53.15	0.68	TRUE	0.9
NUP155	49.93	medium	49.63	0.44	TRUE	0.99
NUP160	47.99	medium	47.55	0.39	TRUE	1
NUP188	47.34	medium	46.86	0.37	TRUE	1
NUP205	49.03	medium	48.7	0.42	TRUE	1
NUP210	52.93	medium	53.56	0.57	TRUE	0.99
NUP214	48.22	medium	47.82	0.41	TRUE	0.99
NUP35	48.72	medium	48.35	0.45	TRUE	0.98
NUP37	49.56	medium	49.23	0.47	TRUE	1
NUP43	50.33	medium	50.08	0.54	TRUE	0.98
NUP50	52.37	medium	52.6	0.57	TRUE	0.99
NUP54	50.11	medium	49.84	0.48	TRUE	0.99
NUP62	50.19	medium	49.94	0.56	TRUE	0.93
NUP85	50.32	medium	50.06	0.48	TRUE	1
NUP88	48.11	medium	47.71	0.41	TRUE	0.99
NUP93	46.46	non-stable	45.82	0.34	TRUE	1
NUP98	48.02	medium	47.58	0.4	TRUE	0.99
NUPL1	53.32	stable	54.76	0.74	TRUE	0.84
NUSAP1	51.43	medium	51.43	0.54	TRUE	1
NUTF2		non-melter		0.73	TRUE	0.75
NXF1	47.62	medium	47.18	0.36	TRUE	0.98
NXN	48.71	medium	48.34	0.4	TRUE	1
OAS3	48.24	medium	47.84	0.4	TRUE	1
OAT	53.24	medium	54.61	0.6	TRUE	0.98
OBSL1	46.31	non-stable	45.64	0.33	TRUE	1
OCIAD1		non-melter		0.78	TRUE	0.17
OCRL	49.59	medium	49.25	0.44	TRUE	1
OGDH	50.06	medium	49.78	0.45	TRUE	1
OGDHL	48.98	medium	48.64	0.42	TRUE	1
OGFOD1	51.62	medium	51.64	0.54	TRUE	0.99
OGFOD2	47.77	medium	47.32	0.42	TRUE	0.97
OGFR	46.23	non-stable	45.56	0.33	TRUE	1
OGT	47.26	medium	46.76	0.36	TRUE	0.99
OIP5	50.77	medium	50.55	0.49	TRUE	1
OLA1	50.05	medium	49.77	0.44	TRUE	0.99
OMA1	51.26	medium	51.16	0.63	TRUE	0.98
OPA1	50.56	medium	50.31	0.49	TRUE	1
OPA3	51.67	stable	51.72	0.65	TRUE	0.77
OPLAH	50.07	medium	49.8	0.45	TRUE	1
ORAI1	52.18	stable	52.32	0.67	TRUE	0.73
ORC2L	45.81	non-stable	44.98	0.32	TRUE	1
ORC3L	45.85	non-stable	45.03	0.31	TRUE	1
ORC4L	46.52	non-stable	45.88	0.35	TRUE	1
ORC5L	45.67	non-stable	44.8	0.31	TRUE	0.99
ORC6L	44.5	non-stable	43.65	0.27	TRUE	1
ORM1		non-melter		0.74	TRUE	0.82
ORM2	51.86	stable	51.95	0.67	TRUE	0.95
ORMDL1	49.76	medium	49.42	0.51	TRUE	0.98
OS9	51.32	medium	51.27	0.57	TRUE	0.99
OSBP	51.12	medium	50.99	0.48	TRUE	1
OSBPL10	46.59	non-stable	45.95	0.34	TRUE	1
OSBPL11	46.69	non-stable	46.08	0.34	TRUE	1
OSBPL2	46.76	non-stable	46.15	0.35	TRUE	1
OSBPL3	45.77	non-stable	44.94	0.32	TRUE	1
OSBPL8	47.56	medium	47.11	0.37	TRUE	1
OSBPL9	46.71	non-stable	46.11	0.34	TRUE	1
OSGEP	52.26	medium	52.43	0.57	TRUE	0.99
OSGEPL1	48.07	medium	47.67	0.38	TRUE	0.98
OSTC	51.08	medium	50.94	0.55	TRUE	1
OSTF1	48.11	medium	47.7	0.41	TRUE	1
OTC	52.57	stable	52.92	0.68	TRUE	0.79
OTUB1	50.91	medium	50.73	0.47	TRUE	1
OTUD4	50.12	medium	49.85	0.46	TRUE	0.99
OTUD5	48.28	medium	47.87	0.47	TRUE	0.95
OTUD6B	47.18	medium	46.67	0.36	TRUE	1
OTUD7B	47.73	medium	47.28	0.36	TRUE	1
OVCA2	47.16	medium	46.64	0.36	TRUE	1
OXA1L	51.38	medium	51.35	0.5	TRUE	1
OXCT1	51.33	medium	51.27	0.48	TRUE	1
OXNAD1	52.34	medium	52.56	0.54	TRUE	1
OXR1	52.21	medium	52.36	0.53	TRUE	1
OXSM		non-melter		1.04	TRUE	0.2
OXSR1	46.48	non-stable	45.85	0.32	TRUE	1
P2RX4		non-melter		0.69	TRUE	0.38
P2RY11	52.63	medium	53.01	0.58	TRUE	0.9
P4HA1	51.32	medium	51.26	0.56	TRUE	1
P4HA2	51.4	medium	51.38	0.57	TRUE	0.99
P4HB	52.2	stable	52.35	0.67	TRUE	0.96
P76	51.93	stable	52.03	0.65	TRUE	0.97
PA2G4	50.12	medium	49.85	0.46	TRUE	1
PAAF1	49.46	medium	49.14	0.49	TRUE	0.98
PABPC1	50.92	medium	50.74	0.48	TRUE	1
PABPC4	50.21	medium	49.97	0.46	TRUE	1
PABPN1	49.43	medium	49.1	0.44	TRUE	1
PACS1	49.15	medium	48.83	0.42	TRUE	1
PACS2	50.5	medium	50.24	0.49	TRUE	0.99
PACSIN2	48.32	medium	47.91	0.39	TRUE	1
PACSIN3	48.62	medium	48.24	0.41	TRUE	1
PAF1	45.56	non-stable	44.7	0.3	TRUE	1
PAFAH1B1	50.77	medium	50.56	0.62	TRUE	0.96
PAFAH1B2	47.74	medium	47.29	0.4	TRUE	1
PAFAH1B3	47.94	medium	47.49	0.38	TRUE	1
PAFAH2	48.32	medium	47.92	0.4	TRUE	0.99
PAH	48.95	medium	48.6	0.44	TRUE	1
PAICS		non-melter		1.05	TRUE	0.32
PAIP1	50.81	medium	50.61	0.5	TRUE	0.99
PAK1IP1	53	medium	53.85	0.65	TRUE	0.78
PAK2	51.76	medium	51.84	0.51	TRUE	1
PAK4	48.61	medium	48.24	0.42	TRUE	1
PALM		non-melter		0.77	TRUE	0.45
PALM3	51.04	medium	50.87	0.56	TRUE	0.98
PALMD		non-melter		0.74	TRUE	0.48
PAN2	48.05	medium	47.63	0.39	TRUE	1
PANK1	50.15	medium	49.89	0.52	TRUE	0.97
PANK2	51.12	medium	50.99	0.48	TRUE	1
PANK4	50.13	medium	49.88	0.46	TRUE	1
PANX1		non-melter		0.8	TRUE	0.3
PAPOLA	49.63	medium	49.29	0.43	TRUE	1
PAPSS1	51.27	medium	51.18	0.5	TRUE	0.99
PARD3	46.41	non-stable	45.75	0.35	TRUE	0.99
PARD6B	48.74	medium	48.37	0.41	TRUE	0.99
PARG	48.93	medium	48.58	0.43	TRUE	1
PARL	51.2	medium	51.09	0.59	TRUE	0.96
PARN	47.9	medium	47.44	0.38	TRUE	1
PARP1	46.33	non-stable	45.66	0.32	TRUE	1
PARP10	45.85	non-stable	45.03	0.32	TRUE	1
PARP14	45.09	non-stable	44.22	0.3	TRUE	1
PARP16	51.94	medium	52.05	0.57	TRUE	0.98
PARP2	45.91	non-stable	45.13	0.32	TRUE	0.99
PARP4	46.91	non-stable	46.33	0.35	TRUE	1
PARP9	44.46	non-stable	43.57	0.27	TRUE	1
PARS2	51.56	medium	51.57	0.53	TRUE	1
PARVA	49.64	medium	49.29	0.43	TRUE	1
PASK	48.75	medium	48.39	0.41	TRUE	0.99
PATL1	48.33	medium	47.92	0.39	TRUE	1
PATZ1	45	non-stable	44.09	0.3	TRUE	0.99
PAWR		non-melter		1.04	TRUE	0.33
PBK	46.98	medium	46.43	0.37	TRUE	1
PBRM1	44.3	non-stable	43.35	0.25	TRUE	1
PBX2	46.83	non-stable	46.24	0.34	TRUE	0.99
PBXIP1	50.79	medium	50.58	0.56	TRUE	0.98
PC	48.99	medium	48.66	0.41	TRUE	1
PCBD1		non-melter		1.07	TRUE	0.49
PCBD2	51.1	medium	50.96	0.61	TRUE	0.93
PCBP1	49.46	medium	49.13	0.44	TRUE	0.98
PCBP2	47.84	medium	47.38	0.37	TRUE	1
PCBP4	45.54	non-stable	44.68	0.33	TRUE	0.99
PCCA	52.28	medium	52.44	0.53	TRUE	0.99
PCCB	52.6	medium	52.98	0.56	TRUE	1
PCDH24	51.92	stable	52.02	0.68	TRUE	0.85
PCF11	44.42	non-stable	43.5	0.27	TRUE	1
PCGF2	47.27	medium	46.78	0.37	TRUE	1
PCID2	47.53	medium	47.09	0.37	TRUE	1
PCIF1	47.22	medium	46.73	0.36	TRUE	1
PCK1	48.12	medium	47.71	0.39	TRUE	1
PCK2	50.53	medium	50.28	0.47	TRUE	1
PCM1	47.23	medium	46.74	0.37	TRUE	1
PCMT1	51.37	medium	51.33	0.51	TRUE	0.99
PCMTD2	48.02	medium	47.59	0.4	TRUE	1
PCNA	52.07	medium	52.2	0.55	TRUE	1
PCNP		non-melter		0.77	TRUE	0.31
PCSK6	50.24	medium	49.98	0.51	TRUE	0.99
PCSK9	50.91	medium	50.72	0.55	TRUE	0.99
PCTK1	48.41	medium	48.01	0.4	TRUE	1
PCTP	49.82	medium	49.5	0.47	TRUE	0.99
PCYOX1	52.34	medium	52.55	0.63	TRUE	0.98
PCYOX1L	51.79	medium	51.86	0.62	TRUE	0.93
PCYT1A	50	medium	49.7	0.45	TRUE	1
PCYT2	53.24	medium	54.63	0.57	TRUE	0.99
PDAP1		non-melter		0.73	TRUE	0.11
PDCD10	49.39	medium	49.06	0.43	TRUE	1
PDCD2	46.01	non-stable	45.25	0.34	TRUE	1
PDCD4	47.81	medium	47.36	0.38	TRUE	0.98
PDCD5	54.32	stable	57.06	0.71	TRUE	0.56
PDCD6	49.81	medium	49.48	0.45	TRUE	1
PDCD6IP	47.73	medium	47.28	0.37	TRUE	1
PDCL	49.62	medium	49.27	0.44	TRUE	1
PDCL3	52.16	medium	52.3	0.53	TRUE	1
PDDC1	51.2	medium	51.09	0.59	TRUE	0.98
PDE12	50.13	medium	49.86	0.45	TRUE	1
PDE3B	48.06	medium	47.66	0.38	TRUE	1
PDE4DIP	46.49	non-stable	45.86	0.33	TRUE	1
PDE6D	49.45	medium	49.12	0.46	TRUE	1
PDHA1	49	medium	48.67	0.42	TRUE	1
PDHB	47.95	medium	47.51	0.38	TRUE	0.99
PDHX	50.76	medium	50.54	0.48	TRUE	1
PDIA3	51.1	medium	50.96	0.57	TRUE	0.99
PDIA4	51.54	medium	51.54	0.58	TRUE	0.99
PDIA5	51.07	medium	50.93	0.54	TRUE	0.99
PDIA6	51.95	medium	52.07	0.59	TRUE	1
PDK1	48.42	medium	48.03	0.42	TRUE	1
PDK2	47.88	medium	47.42	0.38	TRUE	1
PDK3	49.69	medium	49.37	0.44	TRUE	1
PDLIM1		non-melter		0.82	TRUE	0.27
PDLIM2	48.95	medium	48.6	0.56	TRUE	0.9
PDLIM3	51.07	medium	50.92	0.62	TRUE	0.91
PDLIM5	50.73	medium	50.51	0.48	TRUE	1
PDLIM7	48.59	medium	48.21	0.4	TRUE	1
PDPR	50.34	medium	50.09	0.46	TRUE	0.99
PDS5A	45.66	non-stable	44.8	0.3	TRUE	1
PDS5B	47.78	medium	47.34	0.37	TRUE	1
PDSS1	51.25	medium	51.15	0.5	TRUE	1
PDSS2	51.42	medium	51.41	0.53	TRUE	0.99
PDXDC1	46.29	non-stable	45.6	0.32	TRUE	1
PDXK	52.84	medium	53.31	0.57	TRUE	0.99
PDXP		non-melter		0.83	TRUE	0.27
PDZD8	50.24	medium	49.98	0.46	TRUE	1
PDZK1	47	non-stable	46.46	0.34	TRUE	1
PEA15	49.53	medium	49.2	0.45	TRUE	1
PEBP1	52.42	stable	52.69	0.7	TRUE	0.92
PECI	50.73	medium	50.51	0.48	TRUE	1
PECR	50.44	medium	50.19	0.48	TRUE	0.99
PEF1	50.28	medium	50.03	0.47	TRUE	0.99
PEG10	46.92	non-stable	46.35	0.35	TRUE	0.99
PEG3	44.05	non-stable	43.04	0.27	TRUE	1
PELO	45.83	non-stable	45.01	0.31	TRUE	1
PELP1	52.01	medium	52.13	0.52	TRUE	0.96
PEPD	52.4	medium	52.65	0.54	TRUE	1
PES1	45.71	non-stable	44.87	0.32	TRUE	1
PET112L	45.53	non-stable	44.68	0.31	TRUE	1
PEX11B		non-melter		0.77	TRUE	0.4
PEX13	50.36	medium	50.11	0.53	TRUE	0.98
PEX14	48.69	medium	48.32	0.47	TRUE	0.99
PEX19		non-melter		0.74	TRUE	0.55
PEX3	47.49	medium	47.05	0.36	TRUE	1
PEX5	47.44	medium	46.99	0.39	TRUE	0.99
PEX6	50.64	medium	50.4	0.53	TRUE	0.97
PFAS	49.31	medium	48.98	0.43	TRUE	1
PFDN1	51.19	medium	51.07	0.57	TRUE	0.98
PFDN2	51.98	stable	52.1	0.68	TRUE	0.93
PFDN4	52.59	stable	52.94	0.7	TRUE	0.55
PFDN5	52.28	stable	52.45	0.66	TRUE	0.92
PFDN6	50.67	stable	50.44	0.7	TRUE	0.78
PFKFB2	50.64	medium	50.4	0.48	TRUE	1
PFKFB4	49.44	medium	49.11	0.42	TRUE	1
PFKL	51.75	medium	51.83	0.65	TRUE	0.86
PFKP	51.08	medium	50.95	0.59	TRUE	0.98
PFN1	50.68	medium	50.45	0.48	TRUE	1
PFN2	50.74	medium	50.52	0.49	TRUE	0.99
PGAM1	51.88	medium	51.98	0.52	TRUE	0.96
PGAM5	49.79	medium	49.46	0.49	TRUE	0.99
PGC	51.54	medium	51.53	0.55	TRUE	0.99
PGCP		non-melter		0.73	TRUE	0.37
PGD	52.5	medium	52.81	0.53	TRUE	0.99
PGGT1B	51.27	medium	51.18	0.49	TRUE	1
PGK1	52.28	medium	52.44	0.52	TRUE	0.99
PGK2	51.96	medium	52.07	0.51	TRUE	0.99
PGLS	52.26	medium	52.42	0.64	TRUE	0.94
PGM1	52.41	medium	52.68	0.56	TRUE	0.99
PGM2		non-melter		0.82	TRUE	0.52
PGM2L1	52.33	medium	52.52	0.63	TRUE	0.94
PGM3	49.95	medium	49.65	0.45	TRUE	1
PGP		non-melter		0.73	TRUE	0.68
PGPEP1	47.99	medium	47.55	0.4	TRUE	1
PGRMC1		non-melter		0.74	TRUE	0.47
PGRMC2	50.99	medium	50.82	0.61	TRUE	0.89
PGS1	49.93	medium	49.62	0.45	TRUE	1
PHACTR2		non-melter		0.77	TRUE	0.55
PHACTR4		non-melter		0.75	TRUE	0.41
PHAX	49.41	medium	49.08	0.48	TRUE	0.98
PHB		non-melter		0.79	TRUE	0.52
PHB2		non-melter		0.76	TRUE	0.65
PHC2	47.49	medium	47.06	0.39	TRUE	0.99
PHF10	46.86	medium	46.27	0.35	TRUE	1
PHF14	48.15	medium	47.75	0.41	TRUE	0.99
PHF20L1	45.31	non-stable	44.46	0.3	TRUE	1
PHF23	49.47	medium	49.14	0.54	TRUE	0.93
PHF3	50.3	medium	50.05	0.51	TRUE	0.99
PHF5A	50.93	medium	50.77	0.63	TRUE	0.88
PHF6	49.33	medium	49	0.42	TRUE	1
PHGDH	52.48	medium	52.8	0.55	TRUE	0.99
PHKA1	47.24	medium	46.75	0.36	TRUE	0.98
PHKA2	47.83	medium	47.37	0.38	TRUE	1
PHKB	47.12	medium	46.61	0.35	TRUE	1
PHLDB1	48.63	medium	48.26	0.42	TRUE	0.99
PHLPP	48.79	medium	48.44	0.43	TRUE	0.99
PHPT1	51.21	medium	51.09	0.53	TRUE	1
PHYH	47.77	medium	47.33	0.42	TRUE	0.99
PHYHD1	49.61	medium	49.26	0.52	TRUE	0.97
PHYHIPL	51.08	medium	50.93	0.48	TRUE	1
PI4K2B	49.76	medium	49.42	0.46	TRUE	0.99
PI4KA	48.5	medium	48.12	0.42	TRUE	0.99
PI4KB	51.6	medium	51.62	0.52	TRUE	0.99
PICALM	52.35	medium	52.56	0.53	TRUE	0.99
PIGA	50.76	medium	50.54	0.47	TRUE	1
PIGG	51.52	medium	51.52	0.53	TRUE	1
PIGK	51.08	medium	50.95	0.52	TRUE	1
PIGN	50.91	medium	50.72	0.47	TRUE	0.99
PIGO	51.08	medium	50.93	0.53	TRUE	1
PIGS	51.01	medium	50.84	0.5	TRUE	1
PIGT	50.45	medium	50.2	0.5	TRUE	0.99
PIGU	50.31	medium	50.06	0.47	TRUE	1
PIGX	51.61	medium	51.63	0.53	TRUE	0.99
PIK3AP1	47.21	medium	46.72	0.41	TRUE	1
PIK3C2A	45.9	non-stable	45.11	0.31	TRUE	1
PIK3C3	49.46	medium	49.14	0.44	TRUE	0.99
PIK3CB	49.01	medium	48.69	0.42	TRUE	0.99
PIK3R1	49.18	medium	48.86	0.44	TRUE	1
PIK3R2	46.02	non-stable	45.27	0.32	TRUE	1
PIK3R4	49.69	medium	49.37	0.44	TRUE	0.99
PIN1	46.63	non-stable	46.01	0.35	TRUE	0.94
PIN4	50.7	medium	50.48	0.55	TRUE	0.97
PIP3AP	53	medium	53.87	0.59	TRUE	0.97
PIP4K2A	49.4	medium	49.08	0.45	TRUE	0.99
PIP4K2B	48.62	medium	48.25	0.41	TRUE	1
PIP4K2C	47.37	medium	46.89	0.36	TRUE	1
PIP5K3	47.94	medium	47.49	0.38	TRUE	0.99
PIPOX	51.7	stable	51.76	0.68	TRUE	0.93
PIR	50.43	medium	50.18	0.52	TRUE	1
PITPNA	52.99	medium	53.78	0.63	TRUE	0.98
PITPNB	51.76	medium	51.84	0.52	TRUE	1
PITPNM2	47.5	medium	47.06	0.39	TRUE	0.99
PITRM1	48.82	medium	48.47	0.42	TRUE	1
PKLR	53.38	medium	55.07	0.57	TRUE	0.98
PKM2	52.93	medium	53.55	0.57	TRUE	0.98
PKMYT1	45.15	non-stable	44.28	0.29	TRUE	0.99
PKN1	48.42	medium	48.02	0.4	TRUE	1
PKN2	46.91	medium	46.34	0.35	TRUE	1
PKP2	49.86	medium	49.54	0.49	TRUE	0.97
PKP3	47.68	medium	47.24	0.41	TRUE	0.99
PKP4	49.22	medium	48.89	0.45	TRUE	0.99
PLA2G15		non-melter		0.75	TRUE	0.41
PLAA	47.86	medium	47.4	0.38	TRUE	1
PLCB1	50.11	medium	49.83	0.46	TRUE	1
PLCB3	50	medium	49.71	0.46	TRUE	1
PLCD1	48.79	medium	48.44	0.41	TRUE	0.98
PLCG1	48.64	medium	48.26	0.42	TRUE	1
PLCH1	50.63	medium	50.39	0.53	TRUE	0.99
PLD1	49.92	medium	49.6	0.53	TRUE	0.96
PLD3	51.65	medium	51.69	0.56	TRUE	0.97
PLEC1	52.73	medium	53.16	0.59	TRUE	0.64
PLEKHA5	46.03	non-stable	45.3	0.33	TRUE	1
PLEKHA6	48	medium	47.57	0.39	TRUE	1
PLEKHA7	49.78	medium	49.45	0.48	TRUE	0.99
PLEKHF2	47.72	medium	47.27	0.37	TRUE	1
PLEKHM2	49.82	medium	49.5	0.46	TRUE	1
PLEKHO2	50.28	medium	50.03	0.48	TRUE	0.99
PLK1	48.84	medium	48.5	0.41	TRUE	1
