Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
FAM65A	48.38	medium	47.92	0.42	TRUE	0.99
FAM69A	49.91	medium	49.63	0.49	TRUE	0.97
FAM73A	47.22	medium	46.65	0.37	TRUE	0.98
FAM76A	49.02	medium	48.63	0.42	TRUE	1
FAM76B	49.86	medium	49.58	0.46	TRUE	1
FAM82A1	48.31	medium	47.84	0.4	TRUE	1
FAM82A2	48.92	medium	48.52	0.41	TRUE	0.97
FAM82B	51.19	medium	51.34	0.49	TRUE	0.99
FAM83D	47.86	medium	47.36	0.37	TRUE	0.99
FAM83G	47.04	medium	46.49	0.37	TRUE	0.99
FAM83H	44.21	non-stable	43.69	0.33	TRUE	0.95
FAM8A1	50.82	medium	50.83	0.52	TRUE	0.99
FAM91A1	50.37	medium	50.25	0.47	TRUE	1
FAM96A	51.51	medium	51.82	0.62	TRUE	0.94
FAM96B	47.54	medium	46.97	0.37	TRUE	1
FAM98A	50	medium	49.76	0.47	TRUE	0.95
FAM98B	49.47	medium	49.14	0.45	TRUE	0.99
FAM98C	49.84	medium	49.55	0.5	TRUE	0.99
FANCA	44.71	non-stable	44.09	0.29	TRUE	0.99
FANCB	48.36	medium	47.89	0.44	TRUE	0.99
FANCD2	45.21	non-stable	44.62	0.3	TRUE	1
FANCI	46.19	non-stable	45.61	0.33	TRUE	1
FARP1	48.91	medium	48.51	0.42	TRUE	1
FARP2	48.38	medium	47.92	0.45	TRUE	0.99
FARS2	46.19	non-stable	45.6	0.32	TRUE	1
FARSA	48.84	medium	48.42	0.41	TRUE	1
FARSB	49.08	medium	48.68	0.42	TRUE	1
FAS	51.41	medium	51.65	0.65	TRUE	0.77
FASN	50.47	medium	50.4	0.47	TRUE	0.99
FASTKD1	46.6	medium	46.03	0.35	TRUE	1
FASTKD2	49.09	medium	48.7	0.43	TRUE	1
FASTKD5	46.61	non-stable	46.04	0.33	TRUE	1
FAT1	50.13	medium	49.9	0.59	TRUE	0.95
FAU	55.61	stable	59.1	0.76	TRUE	0.59
FBL	50.44	medium	50.35	0.5	TRUE	0.88
FBLIM1	51.53	medium	51.85	0.64	TRUE	0.95
FBLN1	51.46	medium	51.73	0.62	TRUE	0.96
FBXL11	47.61	medium	47.07	0.4	TRUE	0.99
FBXL12	47.43	medium	46.87	0.36	TRUE	1
FBXL18	50.49	medium	50.42	0.47	TRUE	0.99
FBXL20	50.51	medium	50.45	0.49	TRUE	0.99
FBXL8	50.61	medium	50.56	0.49	TRUE	0.99
FBXO18	49.3	medium	48.96	0.45	TRUE	0.99
FBXO2	49.81	medium	49.5	0.44	TRUE	1
FBXO21	47.97	medium	47.46	0.38	TRUE	1
FBXO22	50.83	medium	50.84	0.49	TRUE	1
FBXO28	47.79	medium	47.29	0.38	TRUE	0.99
FBXO3	49.67	medium	49.35	0.45	TRUE	1
FBXO30	49.13	medium	48.74	0.43	TRUE	1
FBXO33	49.99	medium	49.75	0.48	TRUE	0.98
FBXO38	49.34	medium	49	0.44	TRUE	0.98
FBXO5	49.09	medium	48.69	0.45	TRUE	0.99
FBXO6	49.28	medium	48.92	0.43	TRUE	0.99
FBXO7	46.11	non-stable	45.51	0.33	TRUE	0.99
FBXO9	48.43	medium	47.99	0.4	TRUE	1
FBXW11	47.11	medium	46.53	0.36	TRUE	0.98
FBXW2	50.61	medium	50.56	0.49	TRUE	0.98
FBXW8	47.13	non-stable	46.57	0.35	TRUE	1
FBXW9	52.07	medium	52.52	0.55	TRUE	0.99
FCHO2	49.15	medium	48.76	0.42	TRUE	1
FCHSD2	46.79	medium	46.23	0.38	TRUE	1
FDFT1	50.54	medium	50.47	0.46	TRUE	1
FDPS	50.16	medium	49.95	0.46	TRUE	0.99
FDX1	51.16	medium	51.3	0.59	TRUE	0.94
FDXR	49.67	medium	49.35	0.43	TRUE	1
FECH	51.54	medium	51.87	0.52	TRUE	1
FEM1B	49.14	medium	48.75	0.43	TRUE	0.99
FEN1	48.5	medium	48.06	0.4	TRUE	1
FER	45.78	non-stable	45.17	0.32	TRUE	1
FERMT1	48.39	medium	47.94	0.39	TRUE	1
FERMT2	52.19	medium	52.66	0.53	TRUE	1
FEZ2	48.04	medium	47.54	0.4	TRUE	0.98
FGA	51.06	medium	51.15	0.54	TRUE	0.99
FGB	51.26	medium	51.43	0.53	TRUE	1
FGD4	47.86	medium	47.36	0.43	TRUE	0.99
FGFR1OP	49.31	medium	48.97	0.47	TRUE	0.97
FGFR4	48.49	medium	48.05	0.44	TRUE	0.99
FGG	51.29	medium	51.47	0.55	TRUE	1
FGL1	50.93	medium	51	0.54	TRUE	1
FH	51.86	medium	52.28	0.51	TRUE	0.99
FHIT		non-melter		0.74	TRUE	0.48
FHL2	49.67	medium	49.34	0.5	TRUE	0.99
FHOD1	46.28	non-stable	45.73	0.32	TRUE	1
FIBP	49.32	medium	48.98	0.43	TRUE	0.99
FIG4	47.76	medium	47.26	0.37	TRUE	1
FIGNL1	43.9	non-stable	43.44	0.26	TRUE	1
FILIP1L	49.05	medium	48.65	0.44	TRUE	0.99
FIP1L1	45.08	medium	44.5	0.46	TRUE	0.62
FIS1	50.79	stable	50.79	0.71	TRUE	0.67
FIT1	50.66	medium	50.62	0.5	TRUE	0.99
FKBP10	51.43	medium	51.7	0.62	TRUE	0.96
FKBP11	50.87	medium	50.9	0.56	TRUE	0.93
FKBP14	52.2	stable	52.68	0.65	TRUE	0.96
FKBP15	48.37	medium	47.91	0.4	TRUE	0.99
FKBP1A	52.35	medium	52.84	0.6	TRUE	0.99
FKBP1B	51.57	medium	51.92	0.61	TRUE	0.97
FKBP2	51.67	medium	52.05	0.56	TRUE	0.99
FKBP3	51.27	medium	51.44	0.59	TRUE	0.94
FKBP4	49.05	medium	48.66	0.43	TRUE	1
FKBP5	46.05	non-stable	45.46	0.32	TRUE	1
FKBP7	51.53	medium	51.85	0.64	TRUE	0.94
FKBP8	47.52	medium	46.95	0.37	TRUE	1
FKBP9	51.09	medium	51.19	0.55	TRUE	0.99
FKRP	50.89	medium	50.94	0.55	TRUE	1
FKSG24	50.56	stable	50.5	0.7	TRUE	0.88
FKSG27	50.05	medium	49.8	0.46	TRUE	1
FKTN	49.55	medium	49.2	0.44	TRUE	1
FLAD1	49.3	medium	48.96	0.44	TRUE	1
FLCN	47.72	medium	47.2	0.39	TRUE	0.99
FLII	48.36	medium	47.89	0.4	TRUE	0.98
FLJ10357	47.33	medium	46.76	0.37	TRUE	0.97
FLJ11151		non-melter		0.78	TRUE	0.23
FLJ12529	49.58	medium	49.25	0.44	TRUE	1
FLJ20323	49.82	medium	49.51	0.48	TRUE	1
FLJ21865	51.03	medium	51.11	0.5	TRUE	1
FLJ22167		non-melter		0.85	TRUE	0.11
FLJ43980	50.38	medium	50.26	0.47	TRUE	0.99
FLJ45032	50.92	medium	50.98	0.58	TRUE	0.48
FLNA	49.59	medium	49.25	0.44	TRUE	0.98
FLNB	50.64	medium	50.6	0.47	TRUE	0.98
FLOT1	52.77	medium	53.35	0.6	TRUE	0.99
FLOT2	53	medium	53.72	0.59	TRUE	0.99
FLVCR1		non-melter		0.73	TRUE	0.76
FMNL2	49.25	medium	48.87	0.45	TRUE	0.99
FMO5	47	non-stable	46.45	0.35	TRUE	1
FMR1	50.17	medium	49.96	0.49	TRUE	0.78
FN1	50.78	medium	50.77	0.61	TRUE	0.94
FN3K	52.7	stable	53.27	0.67	TRUE	0.92
FN3KRP		non-melter		0.72	TRUE	0.77
FNBP1	48.06	medium	47.57	0.39	TRUE	1
FNBP1L	50.11	medium	49.88	0.48	TRUE	1
FNBP4		non-melter		1.1	TRUE	0.5
FNDC3A	46.7	non-stable	46.14	0.34	TRUE	0.99
FNDC3B	45.72	non-stable	45.07	0.31	TRUE	0.98
FNTA	51.06	medium	51.15	0.49	TRUE	0.99
FNTB	50.21	medium	50.01	0.48	TRUE	1
FOXA1	44.4	non-stable	43.87	0.28	TRUE	0.99
FOXA2	43.77	non-stable	43.25	0.25	TRUE	1
FOXK1	46.17	non-stable	45.57	0.32	TRUE	1
FOXK2	44.29	non-stable	43.75	0.26	TRUE	1
FOXO1	46.54	medium	45.96	0.36	TRUE	0.99
FOXO3	47.17	medium	46.6	0.42	TRUE	0.96
FOXP1	43.29	non-stable	42.6	0.24	TRUE	1
FOXRED1	49.52	medium	49.17	0.43	TRUE	0.99
FOXRED2	49.48	medium	49.14	0.48	TRUE	0.97
FPGS	46.68	non-stable	46.1	0.34	TRUE	1
FPGT	51.35	medium	51.56	0.5	TRUE	1
FRAS1	50.41	medium	50.3	0.53	TRUE	0.98
FREM1	49.71	medium	49.39	0.5	TRUE	0.97
FREQ		non-melter		0.74	TRUE	0.25
FRG1	48.89	medium	48.49	0.43	TRUE	0.99
FRK	49.87	medium	49.6	0.47	TRUE	1
FRRS1		non-melter		0.75	TRUE	0.58
FRY	47.53	medium	46.96	0.36	TRUE	0.99
FRYL	50.58	medium	50.52	0.49	TRUE	0.99
FSCN1	51.32	medium	51.51	0.51	TRUE	1
FTCD	47.98	medium	47.46	0.37	TRUE	1
FTH1		non-melter		0.67	TRUE	0.31
FTL		non-melter		0.77	TRUE	0.1
FTO	51.65	medium	52.03	0.64	TRUE	0.97
FTSJ1	50.17	medium	49.95	0.46	TRUE	1
FTSJ2	48.31	medium	47.84	0.39	TRUE	0.99
FTSJD2	48.11	medium	47.61	0.38	TRUE	1
FUBP1		non-melter		0.78	TRUE	0.25
FUBP3	46.72	non-stable	46.16	0.34	TRUE	1
FUCA1	51.8	stable	52.21	0.66	TRUE	0.87
FUCA2	52.05	medium	52.48	0.65	TRUE	0.96
FUK	51.67	medium	52.05	0.55	TRUE	0.99
FUNDC2	50.35	stable	50.21	0.68	TRUE	0.61
FUS		non-melter		1.04	TRUE	0.22
FUSIP1	47.93	medium	47.42	0.41	TRUE	0.98
FUT8	50.08	medium	49.84	0.51	TRUE	0.95
FXN	50.98	medium	51.04	0.59	TRUE	0.91
FXR1	49.25	medium	48.88	0.43	TRUE	0.93
FXR2	50.24	medium	50.05	0.53	TRUE	0.86
FYCO1	48.84	medium	48.42	0.43	TRUE	0.99
FZD5	50.88	stable	50.92	0.71	TRUE	0.73
G3BP1	50.38	medium	50.27	0.47	TRUE	1
G3BP2	50.01	medium	49.77	0.46	TRUE	0.99
G3P1_HUMAN		non-melter		0.72	TRUE	0.72
G6PD	51.82	medium	52.24	0.52	TRUE	1
GAA		non-melter		0.72	TRUE	0.78
GAB1	49.24	medium	48.86	0.45	TRUE	0.99
GABARAPL2	51.34	medium	51.53	0.52	TRUE	0.99
GABPA	46.99	medium	46.44	0.36	TRUE	1
GABPB1	46.63	medium	46.06	0.36	TRUE	1
GADD45GIP1	49.76	medium	49.44	0.49	TRUE	0.98
GAK	46.98	medium	46.43	0.35	TRUE	0.99
GALE	50.38	medium	50.26	0.46	TRUE	1
GALK1	50.07	medium	49.83	0.46	TRUE	1
GALK2	51.34	medium	51.53	0.5	TRUE	1
GALM	51.42	medium	51.66	0.5	TRUE	1
GALNS		non-melter		0.76	TRUE	0.42
GALNT1	50.63	medium	50.58	0.48	TRUE	1
GALNT13		non-melter		0.82	TRUE	0.2
GALNT2	49.54	medium	49.19	0.44	TRUE	1
GALNT4	49.08	medium	48.68	0.44	TRUE	1
GALNTL1	48.93	medium	48.53	0.42	TRUE	0.99
GALT	52.35	medium	52.85	0.52	TRUE	0.98
GAMT	49.91	medium	49.64	0.44	TRUE	0.98
GAN	50.1	medium	49.87	0.46	TRUE	1
GANAB	50.76	medium	50.75	0.52	TRUE	0.99
GAPDH		non-melter		0.75	TRUE	0.68
GAPVD1	47.96	medium	47.44	0.38	TRUE	0.99
GARNL1	48.25	medium	47.75	0.4	TRUE	0.98
GARS	51.99	stable	52.42	0.67	TRUE	0.86
GART	48.21	medium	47.71	0.39	TRUE	1
GAS2	51.55	medium	51.89	0.51	TRUE	1
GATAD2A	46.19	non-stable	45.61	0.34	TRUE	1
GATAD2B	46.2	non-stable	45.62	0.33	TRUE	1
GATC	47.87	medium	47.37	0.43	TRUE	0.98
GATSL2	52.92	medium	53.57	0.58	TRUE	0.92
GBA	51.66	medium	52.03	0.63	TRUE	0.98
GBA2	50.82	medium	50.83	0.47	TRUE	0.98
GBAS	51.39	medium	51.62	0.5	TRUE	0.99
GBE1	48.53	medium	48.11	0.41	TRUE	1
GBF1	49.21	medium	48.82	0.43	TRUE	0.99
GBP1	49.74	medium	49.42	0.46	TRUE	0.99
GBP2	48.61	medium	48.17	0.42	TRUE	1
GCA	49.7	medium	49.38	0.44	TRUE	1
GCAT	49.91	medium	49.62	0.46	TRUE	0.99
GCC1	46.72	medium	46.17	0.35	TRUE	1
GCC2	45.74	non-stable	45.1	0.32	TRUE	0.99
GCDH		non-melter		0.76	TRUE	0.6
GCH1		non-melter		0.78	TRUE	0.17
GCHFR		non-melter		0.76	TRUE	0.23
GCKR	45.27	non-stable	44.68	0.3	TRUE	0.99
GCLC	50.19	medium	49.98	0.45	TRUE	1
GCLM	47.27	medium	46.69	0.35	TRUE	1
GCN1L1	45.14	non-stable	44.55	0.29	TRUE	0.99
GCOM1	49.74	medium	49.42	0.5	TRUE	0.99
GCS1	50.36	medium	50.24	0.47	TRUE	1
GCSH		non-melter		0.78	TRUE	0.46
GDAP1	51.61	medium	51.96	0.5	TRUE	1
GDAP2	46.73	medium	46.18	0.36	TRUE	0.99
GDE1	52.76	stable	53.33	0.66	TRUE	0.92
GDF1	52.07	medium	52.52	0.54	TRUE	0.99
GDI1	52.07	medium	52.51	0.51	TRUE	1
GDI2	52.48	medium	52.98	0.54	TRUE	1
GDPD1	50.08	medium	49.85	0.46	TRUE	1
GDPD3	51.34	medium	51.53	0.55	TRUE	1
GEMIN4	47.35	medium	46.78	0.37	TRUE	1
GEMIN5	48.98	medium	48.58	0.42	TRUE	0.99
GEMIN6	50.63	medium	50.59	0.56	TRUE	0.98
GEMIN7	49.7	medium	49.37	0.5	TRUE	0.99
GEMIN8	47.68	medium	47.15	0.4	TRUE	0.98
GFER		non-melter		0.69	TRUE	0.37
GFM1	48.65	medium	48.21	0.4	TRUE	1
GFM2	46.28	non-stable	45.72	0.33	TRUE	0.99
GFOD2	48.52	medium	48.09	0.4	TRUE	0.99
GFPT1	51.88	medium	52.31	0.53	TRUE	1
GGA1	50.02	medium	49.78	0.46	TRUE	1
GGA2	46.75	non-stable	46.2	0.35	TRUE	0.99
GGA3	48.75	medium	48.33	0.42	TRUE	1
GGCT	52.19	medium	52.67	0.53	TRUE	1
GGCX	50.44	medium	50.35	0.49	TRUE	1
GGH		non-melter		0.82	TRUE	0.15
GGPS1	51.38	medium	51.6	0.57	TRUE	0.93
GGT1		non-melter		0.84	TRUE	0.11
GGT5	51.79	stable	52.19	0.67	TRUE	0.79
GGT7		non-melter		0.76	TRUE	0.5
GHDC	51.76	medium	52.15	0.53	TRUE	0.99
GHITM	51.16	medium	51.3	0.63	TRUE	0.92
GIGYF2	48.69	medium	48.25	0.41	TRUE	0.99
GINS1	49.89	medium	49.61	0.45	TRUE	1
GINS2	49.91	medium	49.62	0.44	TRUE	1
GINS3	50.2	medium	49.99	0.48	TRUE	0.99
GINS4	49.96	medium	49.69	0.47	TRUE	0.99
GIPC1	47.16	medium	46.59	0.36	TRUE	1
GIPC2	49.67	medium	49.34	0.43	TRUE	1
GIT1	47.88	medium	47.37	0.38	TRUE	1
GIT2	46.2	non-stable	45.62	0.31	TRUE	1
GJB1	51.47	stable	51.75	0.66	TRUE	0.69
GK		non-melter		0.82	TRUE	0.18
GLA	52.19	medium	52.65	0.6	TRUE	0.98
GLB1	52.19	medium	52.67	0.58	TRUE	0.99
GLCE	51.14	medium	51.27	0.49	TRUE	1
GLDC	52.3	medium	52.78	0.61	TRUE	0.98
GLG1	51.07	stable	51.17	0.65	TRUE	0.96
GLMN	50.33	medium	50.19	0.46	TRUE	1
GLO1	55.99	stable	60.89	0.66	TRUE	0.89
GLOD4	49.86	medium	49.57	0.44	TRUE	1
GLRX		non-melter		1.06	TRUE	0.26
GLRX3	48.63	medium	48.19	0.41	TRUE	1
GLRX5	50.4	medium	50.29	0.48	TRUE	0.97
GLS	47.77	medium	47.27	0.37	TRUE	1
GLT25D1	51.02	medium	51.1	0.54	TRUE	1
GLT25D2	50.81	medium	50.82	0.54	TRUE	1
GLT8D1	49.77	medium	49.45	0.47	TRUE	1
GLT8D3	52.86	medium	53.47	0.63	TRUE	0.98
GLTPD2	51.21	medium	51.37	0.53	TRUE	1
GLTSCR2	53.11	medium	54.12	0.63	TRUE	0.35
GLUD1	53.18	medium	54.37	0.6	TRUE	0.98
GLUL	52.96	medium	53.65	0.55	TRUE	0.99
GLYCTK	46.89	medium	46.32	0.36	TRUE	0.99
GMDS	53.12	medium	54.14	0.58	TRUE	0.99
GMEB1	46.89	medium	46.31	0.35	TRUE	1
GMEB2	45.33	non-stable	44.74	0.3	TRUE	1
GMFB		non-melter		0.75	TRUE	0.64
GMIP	48.67	medium	48.23	0.48	TRUE	0.94
GMNN		non-melter		0.7	TRUE	0.72
GMPPA	50.85	medium	50.88	0.5	TRUE	1
GMPPB	51.86	medium	52.28	0.56	TRUE	0.97
GMPR2		non-melter		0.85	TRUE	0.08
GMPS	49.84	medium	49.55	0.44	TRUE	1
GNA11	49.9	medium	49.62	0.47	TRUE	0.99
GNA12	48.01	medium	47.49	0.39	TRUE	1
GNA13	51.16	medium	51.31	0.5	TRUE	1
GNAI1	52.47	medium	52.97	0.56	TRUE	0.99
GNAI2	51.58	medium	51.92	0.52	TRUE	0.99
GNAI3	51.36	medium	51.56	0.49	TRUE	1
GNAQ	51.63	medium	51.99	0.53	TRUE	1
GNAS	50.72	medium	50.7	0.48	TRUE	1
GNAZ	50.5	medium	50.42	0.54	TRUE	0.96
GNB1	53.01	medium	53.76	0.55	TRUE	0.99
GNB1L	51.69	medium	52.08	0.58	TRUE	0.99
GNB2	51.38	medium	51.6	0.5	TRUE	0.99
GNB2L1	52.54	medium	53.06	0.56	TRUE	0.84
GNE	50.91	medium	50.97	0.5	TRUE	0.99
GNG4	50.67	stable	50.63	0.7	TRUE	0.79
GNG5	51.44	medium	51.7	0.63	TRUE	0.92
GNL1	49.34	medium	49.01	0.43	TRUE	1
GNL2	49.61	medium	49.28	0.51	TRUE	0.94
GNL3	46.21	medium	45.63	0.36	TRUE	0.98
GNPAT	49.86	medium	49.57	0.46	TRUE	1
GNPDA1		non-melter		1.04	TRUE	0.25
GNPDA2		non-melter		0.84	TRUE	0.11
GNPNAT1	52.78	stable	53.37	0.66	TRUE	0.81
GNPTAB	50.23	medium	50.04	0.65	TRUE	0.8
GNPTG	51.49	medium	51.78	0.53	TRUE	0.99
GNS	50.72	stable	50.7	0.71	TRUE	0.79
GOLGA1	46.76	medium	46.2	0.36	TRUE	0.99
GOLGA2	47.31	medium	46.74	0.37	TRUE	0.98
GOLGA3	50.45	medium	50.36	0.47	TRUE	0.99
GOLGA4	46.48	non-stable	45.92	0.33	TRUE	0.99
GOLGA5	50.52	medium	50.45	0.53	TRUE	0.98
GOLGA7	50.37	stable	50.25	0.66	TRUE	0.95
GOLGB1	46.6	non-stable	46.02	0.35	TRUE	0.98
GOLIM4	50.25	medium	50.06	0.63	TRUE	0.85
GOLPH3	50.19	medium	49.98	0.45	TRUE	1
GOLPH3L	46.04	non-stable	45.45	0.33	TRUE	1
GOLT1B		non-melter		1.04	TRUE	0.1
GOPC	45.98	non-stable	45.41	0.32	TRUE	1
GORASP2	47.38	medium	46.8	0.36	TRUE	1
GOSR1	51.41	medium	51.66	0.62	TRUE	0.97
GOSR2	50.8	medium	50.79	0.52	TRUE	0.99
GOT1		non-melter		0.84	TRUE	0.09
GOT2		non-melter		1.05	TRUE	0.14
GPAA1	50.98	medium	51.04	0.5	TRUE	1
GPAM	48.98	medium	48.58	0.42	TRUE	1
GPATCH1	45.76	non-stable	45.12	0.33	TRUE	1
GPATCH8	47.57	medium	47.01	0.41	TRUE	0.97
GPC3	51.17	medium	51.32	0.54	TRUE	1
GPC6	51.11	medium	51.22	0.61	TRUE	0.96
GPD1	51.8	medium	52.2	0.52	TRUE	1
GPD1L	51.15	medium	51.27	0.49	TRUE	1
GPHN	52.02	medium	52.45	0.65	TRUE	0.89
GPI	51.51	medium	51.82	0.5	TRUE	1
GPKOW	47.67	medium	47.13	0.38	TRUE	1
GPN1	54.9	stable	57.77	0.68	TRUE	0.8
GPN3		non-melter		0.71	TRUE	0.71
GPR107		non-melter		0.74	TRUE	0.67
GPR108	52.55	stable	53.09	0.67	TRUE	0.82
GPR126	50.67	medium	50.64	0.65	TRUE	0.73
GPR172A		non-melter		0.82	TRUE	0.08
GPR56	48.19	medium	47.7	0.44	TRUE	0.82
GPR89A	49.46	medium	49.12	0.43	TRUE	0.99
GPRC5C		non-melter		0.82	TRUE	0.13
GPS1	51.36	medium	51.57	0.52	TRUE	1
GPSN2	50.21	medium	50	0.46	TRUE	1
GPT	51.24	medium	51.39	0.55	TRUE	0.98
GPT2	49.09	medium	48.69	0.42	TRUE	1
GPX1		non-melter		0.77	TRUE	0.24
GPX2		non-melter		0.83	TRUE	0.27
GPX4	51.57	medium	51.91	0.54	TRUE	0.99
GPX7	50.69	medium	50.66	0.52	TRUE	0.99
GRB2	50.44	medium	50.34	0.47	TRUE	1
GRB7	46.08	non-stable	45.48	0.33	TRUE	0.99
GREB1	45.92	non-stable	45.35	0.32	TRUE	0.99
GRHPR	52.72	medium	53.3	0.55	TRUE	1
GRIPAP1	46.77	medium	46.22	0.36	TRUE	0.99
GRK5	49.77	medium	49.46	0.53	TRUE	0.95
GRK6	47.36	medium	46.79	0.39	TRUE	0.99
GRLF1	45.02	non-stable	44.43	0.28	TRUE	0.99
GRN		non-melter		0.73	TRUE	0.58
GRPEL1	50.89	medium	50.93	0.48	TRUE	1
GRPEL2	45.83	non-stable	45.24	0.3	TRUE	0.99
GRSF1	46.51	non-stable	45.95	0.33	TRUE	1
GRWD1	49.85	medium	49.56	0.5	TRUE	0.98
GSDMD	47.59	medium	47.05	0.37	TRUE	1
GSE1	47.06	medium	46.5	0.37	TRUE	0.99
GSK3A	50.27	medium	50.09	0.46	TRUE	1
GSK3B	49.85	medium	49.56	0.45	TRUE	1
GSN	50.32	medium	50.17	0.47	TRUE	1
GSPT1	51.37	medium	51.59	0.5	TRUE	1
GSR		non-melter		0.8	TRUE	0.2
GSS	50.71	stable	50.69	0.71	TRUE	0.8
GSTA1	49.35	medium	49.01	0.43	TRUE	0.99
GSTA4	48.04	medium	47.54	0.37	TRUE	0.99
GSTCD	49.22	medium	48.84	0.44	TRUE	0.98
GSTK1	49.91	medium	49.64	0.45	TRUE	1
GSTM2	50.26	medium	50.08	0.46	TRUE	1
GSTM3	46.98	medium	46.43	0.35	TRUE	1
GSTM4	47.2	medium	46.63	0.36	TRUE	0.99
GSTO1	51.93	medium	52.37	0.55	TRUE	0.99
GSTT1		non-melter		0.83	TRUE	0.13
GSTZ1	52.16	medium	52.62	0.51	TRUE	0.99
GTF2A1		non-melter		0.75	TRUE	0.72
GTF2A2		non-melter		0.8	TRUE	0.33
GTF2B	46.93	non-stable	46.37	0.35	TRUE	1
GTF2E1	47.28	medium	46.7	0.38	TRUE	1
GTF2E2	46.7	non-stable	46.14	0.34	TRUE	1
GTF2F1	50.78	medium	50.78	0.55	TRUE	0.98
GTF2F2	50.54	medium	50.49	0.47	TRUE	1
GTF2H1	45.5	non-stable	44.9	0.31	TRUE	1
GTF2H2	48.65	medium	48.22	0.43	TRUE	1
GTF2H3	46.46	non-stable	45.9	0.34	TRUE	1
GTF2I	43.8	non-stable	43.3	0.25	TRUE	1
GTF3C1	43.38	non-stable	42.84	0.24	TRUE	0.99
GTF3C2	43.7	non-stable	43.14	0.24	TRUE	1
GTF3C3	43.41	non-stable	42.86	0.24	TRUE	1
GTF3C4	44.89	non-stable	44.31	0.3	TRUE	0.98
GTF3C5	44.45	non-stable	43.92	0.29	TRUE	1
GTPBP1	49.67	medium	49.35	0.45	TRUE	1
GTPBP10	46.97	medium	46.42	0.35	TRUE	1
GTPBP2	49.08	medium	48.68	0.44	TRUE	1
GTPBP3	49.41	medium	49.07	0.46	TRUE	1
GTPBP4	47.53	medium	46.96	0.39	TRUE	0.9
GTPBP5	45.73	non-stable	45.07	0.31	TRUE	1
GTPBP6	48.03	medium	47.52	0.38	TRUE	0.99
GTPBP8	47.5	medium	46.94	0.36	TRUE	1
GTSE1	46.17	medium	45.57	0.36	TRUE	0.98
GUF1	46.91	medium	46.36	0.38	TRUE	0.99
GUK1	47.02	medium	46.47	0.37	TRUE	1
GUSB		non-melter		0.8	TRUE	0.24
GYG1	51.7	medium	52.09	0.58	TRUE	0.99
GYG2	48.04	medium	47.54	0.38	TRUE	1
GYS1	52.22	medium	52.69	0.55	TRUE	0.99
H1F0	52.98	medium	53.68	0.6	TRUE	0.4
H1FX	52.82	medium	53.44	0.58	TRUE	0.67
H2AFX	54.03	stable	55.92	0.69	TRUE	0.75
H2AFY	53.13	medium	54.15	0.61	TRUE	0.74
H2AFY2	52.51	medium	53.02	0.56	TRUE	0.83
H2AFZ	53.51	medium	54.97	0.63	TRUE	0.9
H3F3A	53.13	medium	54.16	0.65	TRUE	0.58
H6PD	50.89	medium	50.93	0.54	TRUE	1
HAAO	51.01	medium	51.09	0.51	TRUE	0.99
HABP4		non-melter		1.06	TRUE	0.27
HACL1	50.98	medium	51.04	0.52	TRUE	1
HADH	53.15	medium	54.28	0.58	TRUE	0.98
HADHA	49.96	medium	49.69	0.44	TRUE	1
HADHB	49.87	medium	49.59	0.44	TRUE	0.99
HAGH	51.88	medium	52.3	0.65	TRUE	0.97
HARS	48.99	medium	48.59	0.42	TRUE	1
HARS2	46.32	non-stable	45.76	0.34	TRUE	1
HAT1	48.51	medium	48.09	0.39	TRUE	1
HAX1	50.45	medium	50.36	0.51	TRUE	0.98
HBB	49.6	medium	49.26	0.53	TRUE	0.93
HBS1L	49.2	medium	48.81	0.42	TRUE	1
HBXIP		non-melter		0.74	TRUE	0.77
HCCA2	47.27	medium	46.7	0.37	TRUE	1
HCCS	52.48	medium	52.98	0.61	TRUE	0.99
HCFC1	49.45	medium	49.09	0.44	TRUE	0.98
HCG_18290	53.05	medium	53.87	0.58	TRUE	0.58
HCG_2004593	53.87	medium	55.68	0.61	TRUE	0.53
HCG_21078	53.35	medium	54.71	0.6	TRUE	0.72
HDAC1	46.21	non-stable	45.63	0.32	TRUE	1
HDAC10	50.47	medium	50.4	0.49	TRUE	0.99
HDAC2	47.44	medium	46.87	0.37	TRUE	1
HDAC3	45.86	non-stable	45.3	0.33	TRUE	0.99
HDAC4	49.82	medium	49.51	0.48	TRUE	0.99
HDAC6	49.75	medium	49.44	0.46	TRUE	0.98
HDDC2	51.18	stable	51.33	0.66	TRUE	0.89
HDDC3	52.08	medium	52.53	0.63	TRUE	0.93
HDGF	50.83	medium	50.84	0.56	TRUE	0.96
HDGF2	50.39	medium	50.27	0.61	TRUE	0.91
HDHD1A	51.74	medium	52.12	0.56	TRUE	0.98
HDHD2		non-melter		0.8	TRUE	0.15
HDHD3	50.8	medium	50.81	0.56	TRUE	1
HDLBP	44.94	non-stable	44.34	0.29	TRUE	0.95
HEATR1	46.59	medium	46.02	0.36	TRUE	0.99
HEATR2	44.8	non-stable	44.16	0.28	TRUE	0.99
HEATR3	46.35	non-stable	45.8	0.32	TRUE	1
HEATR5A	48.85	medium	48.43	0.43	TRUE	0.99
HEATR5B	49.23	medium	48.86	0.44	TRUE	0.98
HEATR6	49.08	medium	48.67	0.42	TRUE	1
HEATR7A	49.8	medium	49.48	0.49	TRUE	0.99
