Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
Q99436_PSMB7	51.37	medium	0.56	TRUE	0.8
Q99447_PCYT2	53.02	medium	0.56	TRUE	0.99
Q99459_CDC5L	44.89	non-stable	0.31	TRUE	1
Q99460_PSMD1	49.69	medium	0.46	TRUE	0.95
Q99470_SDF2	49.01	medium	0.45	TRUE	0.98
Q99471_PFDN5	58.05	stable	0.7	TRUE	0.97
Q99487_PAFAH2	51.35	medium	0.53	TRUE	0.97
Q99496_RNF2	48.25	medium	0.41	TRUE	0.99
Q99497_PARK7	54.07	medium	0.6	TRUE	0.99
Q99501_GAS2L1	45.88	medium	0.36	TRUE	0.99
Q99504-2_EYA3	45.38	non-stable	0.33	TRUE	1
Q99519_NEU1	50.26	medium	0.48	TRUE	0.99
Q99523_SORT1	52.9	medium	0.55	TRUE	0.99
Q99536_VAT1	59.62	stable	0.73	TRUE	0.98
Q99541_PLIN2	47.47	medium	0.4	TRUE	1
Q99543_DNAJC2	45.31	non-stable	0.32	TRUE	1
Q99543-2_DNAJC2	59.4	stable	0.72	TRUE	0.94
Q99549_MPHOSPH8	48	medium	0.43	TRUE	0.98
Q99567_NUP88	45.14	non-stable	0.31	TRUE	1
Q99569-2_PKP4	47.22	medium	0.52	TRUE	0.95
Q99570_PIK3R4	46.58	medium	0.36	TRUE	0.99
Q99575_POP1	52.38	medium	0.53	TRUE	0.86
Q99583_MNT	47.91	medium	0.46	TRUE	0.99
Q99584_S100A13	53.08	medium	0.59	TRUE	0.98
Q99595_TIMM17A	53.19	medium	0.58	TRUE	0.97
Q99598_TSNAX	54.77	medium	0.61	TRUE	0.98
Q99614_TTC1		non-melter	0.71	TRUE	0.93
Q99615_DNAJC7	47.97	medium	0.39	TRUE	0.99
Q99618_CDCA3		non-melter	0.72	TRUE	0.91
Q99622_C12orf57	46.7	medium	0.36	TRUE	0.99
Q99633_PRPF18	50.32	medium	0.53	TRUE	0.96
Q99640-4_PKMYT1	44.87	non-stable	0.32	TRUE	0.99
Q99653_CHP1	49.36	medium	0.44	TRUE	1
Q99661_KIF2C	47.55	medium	0.38	TRUE	0.99
Q99700-4_ATXN2	50.44	medium	0.47	TRUE	1
Q99704_DOK1	46.26	non-stable	0.32	TRUE	0.99
Q99707_MTR	45.04	non-stable	0.31	TRUE	1
Q99714_HSD17B10	55.15	medium	0.62	TRUE	0.98
Q99720-4_SIGMAR1		non-melter	0.86	TRUE	0.27
Q99733_NAP1L4	53.07	medium	0.56	TRUE	0.99
Q99735-2_MGST2	50.75	medium	0.56	TRUE	0.93
Q99747_NAPG	48.13	medium	0.41	TRUE	1
Q99757_TXN2	55.43	stable	0.7	TRUE	0.94
Q99766_ATP5S	51.05	medium	0.5	TRUE	1
Q99767-2_APBA2	46.56	medium	0.36	TRUE	0.99
Q99797_MIPEP	50.25	medium	0.47	TRUE	1
Q99805_TM9SF2	50.43	medium	0.48	TRUE	0.98
Q99808_SLC29A1	51.76	medium	0.59	TRUE	0.98
Q99828_CIB1	47.34	medium	0.39	TRUE	0.99
Q99832_CCT7		non-melter	0.68	TRUE	0.33
Q99856_ARID3A	43.62	non-stable	0.27	TRUE	1
Q99871-3_HAUS7	49.29	medium	0.46	TRUE	0.95
Q99878_HIST1H2AJ	47.43	medium	0.46	TRUE	0.97
Q99909-2_SSX3	50.62	medium	0.53	TRUE	0.98
Q99956_DUSP9	46.9	medium	0.38	TRUE	1
Q99961_SH3GL1	47.75	medium	0.39	TRUE	1
Q99963-4_SH3GL3	46.19	non-stable	0.35	TRUE	1
Q99986_VRK1	48.34	medium	0.42	TRUE	1
Q99988_GDF15	48.62	medium	0.44	TRUE	0.99
Q99996-4_AKAP9	45.23	non-stable	0.32	TRUE	1
Q9BPW8_NIPSNAP1	52.15	medium	0.54	TRUE	0.99
Q9BPX3_NCAPG	46.09	non-stable	0.34	TRUE	1
Q9BPX5_ARPC5L	53.48	medium	0.61	TRUE	0.98
Q9BPZ3_PAIP2	48.76	medium	0.43	TRUE	0.98
Q9BQ39_DDX50	45.68	non-stable	0.33	TRUE	1
Q9BQ52_ELAC2	53.8	medium	0.6	TRUE	0.98
Q9BQ61_C19orf43		non-melter	0.82	TRUE	0.51
Q9BQ67_GRWD1	49.1	medium	0.44	TRUE	0.99
Q9BQ69_MACROD1	48.18	medium	0.41	TRUE	0.99
Q9BQ70_TCF25	48.25	medium	0.45	TRUE	0.99
Q9BQ90_KLHDC3	52.92	medium	0.54	TRUE	0.97
Q9BQ95_ECSIT	50.12	medium	0.47	TRUE	0.99
Q9BQA1_WDR77	51.75	medium	0.52	TRUE	0.88
Q9BQA9-2_C17orf62	51.16	medium	0.5	TRUE	0.99
Q9BQC3_DPH2	52.28	medium	0.54	TRUE	0.99
Q9BQG2_NUDT12	49.14	medium	0.43	TRUE	0.95
Q9BQI3-2_EIF2AK1	51.85	medium	0.53	TRUE	0.99
Q9BQP7_MGME1	50.72	medium	0.48	TRUE	0.99
Q9BQQ3_GORASP1	48.57	medium	0.47	TRUE	0.99
Q9BQS7-2_HEPH	50.71	medium	0.5	TRUE	0.98
Q9BQS8_FYCO1	47.77	medium	0.4	TRUE	0.99
Q9BQT8-2_SLC25A21	57.07	medium	0.64	TRUE	0.88
Q9BQY4_RHOXF2	45.67	non-stable	0.35	TRUE	0.97
Q9BR61_ACBD6	46.73	medium	0.38	TRUE	0.99
Q9BR76_CORO1B	50.31	medium	0.47	TRUE	1
Q9BRA2_TXNDC17	51.51	medium	0.52	TRUE	0.95
Q9BRD0_BUD13	49.94	medium	0.56	TRUE	0.97
Q9BRF8_CPPED1		non-melter	0.85	TRUE	0.88
Q9BRG1_VPS25	50.14	medium	0.47	TRUE	0.98
Q9BRJ2_MRPL45	45.75	non-stable	0.32	TRUE	0.99
Q9BRK5_SDF4	48.37	medium	0.45	TRUE	0.98
Q9BRP1_PDCD2L	48.79	medium	0.42	TRUE	1
Q9BRP4_PAAF1	49.15	medium	0.45	TRUE	0.98
Q9BRP8-2_WIBG		non-melter	0.72	TRUE	0.85
Q9BRQ8_AIFM2	50.16	medium	0.47	TRUE	0.99
Q9BRR0_ZKSCAN3	45.83	medium	0.37	TRUE	0.97
Q9BRR6-2_ADPGK	52.28	medium	0.54	TRUE	0.98
Q9BRR8_GPATCH1	48.75	medium	0.46	TRUE	0.85
Q9BRS2_RIOK1		non-melter	0.72	TRUE	0.32
Q9BRT2_MNF1	52.36	medium	0.54	TRUE	0.98
Q9BRT9_GINS4	50.16	medium	0.46	TRUE	1
Q9BRV8_SIKE1	47.02	medium	0.4	TRUE	1
Q9BRX2_PELO	46	non-stable	0.34	TRUE	1
Q9BRX5_GINS3	50.33	medium	0.48	TRUE	0.99
Q9BRZ2_TRIM56	49.32	medium	0.45	TRUE	1
Q9BS18_ANAPC13	52.06	medium	0.6	TRUE	0.97
Q9BS26_ERP44	51.56	medium	0.51	TRUE	1
Q9BSB4_ATG101	47.96	medium	0.48	TRUE	0.99
Q9BSD7_NTPCR	49.95	medium	0.45	TRUE	1
Q9BSF4_C19orf52	51.58	medium	0.54	TRUE	0.99
Q9BSG0_PRADC1	52.58	medium	0.56	TRUE	0.97
Q9BSH4_TACO1	47.08	medium	0.36	TRUE	1
Q9BSH5_HDHD3	50.34	medium	0.48	TRUE	1
Q9BSJ2_TUBGCP2	45.6	non-stable	0.32	TRUE	1
Q9BSJ5_C17orf80	50.49	medium	0.5	TRUE	0.98
Q9BSJ8-2_ESYT1	45.84	non-stable	0.32	TRUE	1
Q9BSK2_SLC25A33	48.75	medium	0.51	TRUE	0.95
Q9BSL1_UBAC1	48.12	medium	0.41	TRUE	0.98
Q9BSR8_YIPF4	54.25	medium	0.61	TRUE	0.99
Q9BSU3_NAA11	48.54	medium	0.39	TRUE	1
Q9BSV6_TSEN34	47.7	medium	0.4	TRUE	0.99
Q9BSW2-2_EFCAB4B	49.45	medium	0.45	TRUE	0.99
Q9BSY4_CHCHD5		non-melter	0.76	TRUE	0.87
Q9BT09_CNPY3	56.41	stable	0.69	TRUE	0.94
Q9BT22_ALG1	52.34	medium	0.54	TRUE	0.93
Q9BT23_LIMD2	50.51	medium	0.61	TRUE	0.96
Q9BT25-2_HAUS8	49.51	medium	0.47	TRUE	0.98
Q9BT30_ALKBH7	47.15	medium	0.39	TRUE	0.96
Q9BT73_PSMG3		non-melter	0.8	TRUE	0.66
Q9BT78_COPS4	50.94	medium	0.49	TRUE	0.96
Q9BTA9-2_WAC	45.15	non-stable	0.32	TRUE	1
Q9BTC0_DIDO1	47.15	medium	0.39	TRUE	1
Q9BTE3-2_MCMBP	47.38	medium	0.37	TRUE	1
Q9BTE7_DCUN1D5	45.24	non-stable	0.32	TRUE	0.98
Q9BTL3_FAM103A1		non-melter	0.75	TRUE	0.88
Q9BTT0_ANP32E	46.31	medium	0.36	TRUE	0.99
Q9BTT4_MED10	58.32	stable	0.66	TRUE	0.91
Q9BTU6_PI4K2A	50.84	medium	0.49	TRUE	0.99
Q9BTV4_TMEM43	52.09	medium	0.56	TRUE	0.96
Q9BTV6_WDR85	58.76	stable	0.72	TRUE	0.98
Q9BTV7_CABLES2	51.96	medium	0.54	TRUE	0.97
Q9BTY2_FUCA2	52.42	medium	0.55	TRUE	1
Q9BTY7_FAM203A	46.42	non-stable	0.34	TRUE	1
Q9BTZ2-8_DHRS4	53.82	medium	0.6	TRUE	0.99
Q9BU23-3_LMF2	49.42	medium	0.44	TRUE	0.99
Q9BU61_NDUFAF3	52.57	medium	0.54	TRUE	0.99
Q9BU76-4_MMTAG2	49.24	medium	0.49	TRUE	0.99
Q9BU89_DOHH	46.17	medium	0.36	TRUE	0.99
Q9BUA3_C11orf84	48.02	medium	0.47	TRUE	0.99
Q9BUB5-2_MKNK1	48.25	medium	0.4	TRUE	1
Q9BUB7_TMEM70	49.1	medium	0.46	TRUE	0.99
Q9BUE0_MED18	50.3	medium	0.49	TRUE	1
Q9BUE6_ISCA1	50.5	medium	0.49	TRUE	0.96
Q9BUF5_TUBB6	54.48	medium	0.6	TRUE	0.99
Q9BUH6_C9orf142	59.52	stable	0.7	TRUE	0.97
Q9BUI4_POLR3C	51.06	medium	0.5	TRUE	0.98
Q9BUJ2-2_HNRNPUL1	47.92	medium	0.43	TRUE	0.98
Q9BUK6-3_MSTO1	50.66	medium	0.48	TRUE	1
Q9BUL9_RPP25	49.58	medium	0.54	TRUE	0.96
Q9BUP3-3_HTATIP2	48.38	medium	0.41	TRUE	1
Q9BUQ8_DDX23	53.8	medium	0.6	TRUE	0.91
Q9BUR4_WRAP53	53.24	medium	0.57	TRUE	0.99
Q9BUT1_BDH2	51.75	medium	0.52	TRUE	0.98
Q9BUT9_FAM195A	49.53	medium	0.54	TRUE	0.73
Q9BUW7_C9orf16		non-melter	0.82	TRUE	0.74
Q9BUZ4_TRAF4	48.96	medium	0.45	TRUE	0.98
Q9BV19_C1orf50	52.14	medium	0.54	TRUE	0.96
Q9BV20_MRI1	53.02	medium	0.56	TRUE	1
Q9BV23_ABHD6	47.56	medium	0.42	TRUE	0.99
Q9BV38_WDR18	56.98	stable	0.7	TRUE	0.96
Q9BV40_VAMP8		non-melter	0.76	TRUE	0.8
Q9BV44_THUMPD3	53.14	medium	0.56	TRUE	0.99
Q9BV57_ADI1	47.52	medium	0.39	TRUE	1
Q9BV68-2_RNF126	51.99	medium	0.59	TRUE	0.98
Q9BV73-2_CEP250	44.83	non-stable	0.31	TRUE	1
Q9BV79_MECR	51.5	medium	0.5	TRUE	0.99
Q9BV81_EMC6	54.35	stable	0.72	TRUE	0.86
Q9BV86_NTMT1	49.69	medium	0.45	TRUE	1
Q9BVA0_KATNB1	48.61	medium	0.42	TRUE	1
Q9BVA1_TUBB2B	53.55	medium	0.57	TRUE	0.98
Q9BVC3_DSCC1	47.11	medium	0.41	TRUE	0.97
Q9BVC5_C2orf49	48.99	medium	0.49	TRUE	0.98
Q9BVC6_TMEM109		non-melter	0.72	TRUE	0.87
Q9BVG4_PBDC1	50.26	medium	0.48	TRUE	1
Q9BVG9_PTDSS2	48.51	medium	0.45	TRUE	0.94
Q9BVI4_NOC4L	46.15	non-stable	0.34	TRUE	0.99
Q9BVJ6-3_UTP14A	51.47	medium	0.57	TRUE	0.99
Q9BVJ7_DUSP23	54.58	medium	0.62	TRUE	0.99
Q9BVK6_TMED9	51.53	medium	0.5	TRUE	0.99
Q9BVL4_SELO	45.9	non-stable	0.32	TRUE	0.99
Q9BVQ7_SPATA5L1	55.91	stable	0.65	TRUE	0.85
Q9BVS4_RIOK2	52.02	medium	0.52	TRUE	0.99
Q9BVS5_TRMT61B	54.67	medium	0.6	TRUE	0.95
Q9BVV7_TIMM21	48.55	medium	0.41	TRUE	1
Q9BW04_SARG		non-melter	0.68	TRUE	0.87
Q9BW19_KIFC1	47.93	medium	0.41	TRUE	1
Q9BW27_NUP85	53.17	medium	0.56	TRUE	0.97
Q9BW60_ELOVL1	48.91	medium	0.43	TRUE	0.99
Q9BW61_DDA1	47.97	medium	0.4	TRUE	0.99
Q9BW71-2_HIRIP3	50.71	medium	0.54	TRUE	1
Q9BW85_CCDC94	51.84	medium	0.54	TRUE	1
Q9BW91-2_NUDT9	49.96	medium	0.47	TRUE	1
Q9BW92_TARS2	48.79	medium	0.42	TRUE	1
Q9BWD1_ACAT2	56.86	stable	0.66	TRUE	0.98
Q9BWE0_REPIN1	52.58	medium	0.55	TRUE	1
Q9BWF3_RBM4	46.23	non-stable	0.35	TRUE	1
Q9BWG6_SCNM1	51.59	medium	0.55	TRUE	0.98
Q9BWH2_FUNDC2		non-melter	0.81	TRUE	0.63
Q9BWH6_RPAP1	48.17	medium	0.4	TRUE	0.99
Q9BWJ5_SF3B5	53.24	medium	0.56	TRUE	0.87
Q9BWM7_SFXN3	51.11	medium	0.5	TRUE	0.97
Q9BWT3_PAPOLG	46.2	medium	0.36	TRUE	0.99
Q9BWT6_MND1	49.23	medium	0.48	TRUE	0.99
Q9BWU0_SLC4A1AP	50.11	medium	0.47	TRUE	1
Q9BWW4-2_SSBP3	56.17	stable	0.65	TRUE	0.94
Q9BWW5_SSDP4	54.93	medium	0.62	TRUE	0.94
Q9BX10-2_GTPBP2	47.19	medium	0.37	TRUE	0.99
Q9BX40_LSM14B	46.94	medium	0.36	TRUE	0.99
Q9BX63_BRIP1	50.05	medium	0.46	TRUE	0.99
Q9BX66-9_SORBS1	50.59	medium	0.49	TRUE	1
Q9BX68_HINT2	54.32	medium	0.59	TRUE	0.99
Q9BX69_CARD6	47	medium	0.41	TRUE	0.98
Q9BX95_SGPP1	52.82	medium	0.54	TRUE	0.95
Q9BXB4_OSBPL11	45.86	medium	0.37	TRUE	0.99
Q9BXH1_BBC3	48.12	medium	0.44	TRUE	0.86
Q9BXJ9_NAA15	51.79	medium	0.51	TRUE	0.99
Q9BXK1_KLF16	47.08	medium	0.43	TRUE	1
Q9BXK5_BCL2L13	51.96	medium	0.54	TRUE	0.99
Q9BXL5_HEMGN		non-melter	0.77	TRUE	0.73
Q9BXL7_CARD11	47.74	medium	0.4	TRUE	0.99
Q9BXP2_SLC12A9	54.57	medium	0.6	TRUE	0.99
Q9BXP5-4_SRRT	46.71	medium	0.36	TRUE	1
Q9BXR0_QTRT1	53.71	medium	0.58	TRUE	0.98
Q9BXS6-2_NUSAP1	50.94	medium	0.51	TRUE	0.98
Q9BXV9_C14orf142		non-melter		FALSE	
Q9BXW7-2_CECR5	49.82	medium	0.46	TRUE	1
Q9BXW9-2_FANCD2	44.46	non-stable	0.29	TRUE	1
Q9BY27_DGCR6L	46.16	medium	0.36	TRUE	1
Q9BY32_ITPA	55.85	stable	0.69	TRUE	0.89
Q9BY42_RTFDC1	49.33	medium	0.46	TRUE	0.97
Q9BY44_EIF2A	51.28	medium	0.5	TRUE	1
Q9BY77_POLDIP3	48.1	medium	0.41	TRUE	1
Q9BYB4_GNB1L	56.59	stable	0.66	TRUE	1
Q9BYC5-2_FUT8	48.3	medium	0.41	TRUE	0.95
Q9BYC8_MRPL32		non-melter	0.96	TRUE	0.28
Q9BYD6_MRPL1	45.86	non-stable	0.34	TRUE	1
Q9BYG5_PARD6B	48.39	medium	0.42	TRUE	1
Q9BYI3_FAM126A	46.26	non-stable	0.34	TRUE	0.99
Q9BYT8_NLN	53.23	medium	0.57	TRUE	1
Q9BYV8_CEP41	49.1	medium	0.5	TRUE	0.99
Q9BYW2_SETD2	43.95	non-stable	0.27	TRUE	1
Q9BYX2-4_TBC1D2	48.95	medium	0.43	TRUE	0.96
Q9BZ23-3_PANK2	52.24	medium	0.52	TRUE	0.99
Q9BZ29-3_DOCK9	46.61	medium	0.36	TRUE	0.99
Q9BZ95-4_WHSC1L1	45.08	non-stable	0.32	TRUE	0.99
Q9BZD3_GCOM2	47.35	medium	0.41	TRUE	0.97
Q9BZD4_NUF2	45.43	non-stable	0.31	TRUE	1
Q9BZE1_MRPL37	49.06	medium	0.43	TRUE	0.98
Q9BZE2_PUS3	49.94	medium	0.45	TRUE	0.99
Q9BZE9_ASPSCR1	49.58	medium	0.45	TRUE	0.99
Q9BZF1-3_OSBPL8	43.69	non-stable	0.24	TRUE	1
Q9BZF3-4_OSBPL6	45.02	non-stable	0.31	TRUE	1
Q9BZH6_WDR11	52.18	medium	0.54	TRUE	0.97
Q9BZI7-2_UPF3B	48.45	medium	0.43	TRUE	1
Q9BZK7_TBL1XR1	49.83	medium	0.49	TRUE	0.99
Q9BZL1_UBL5	48.74	medium	0.44	TRUE	1
Q9BZM1_PLA2G12A	52.19	medium	0.61	TRUE	0.97
Q9BZM6_ULBP1	52.33	medium	0.55	TRUE	0.99
Q9BZQ8_FAM129A	48.11	medium	0.41	TRUE	1
Q9BZX2_UCK2	52.71	medium	0.56	TRUE	1
Q9BZZ5_API5	51.53	medium	0.5	TRUE	0.96
Q9BZZ5-2_API5	53.82	medium	0.58	TRUE	0.99
Q9C004_SPRY4	52	medium	0.62	TRUE	0.98
Q9C005_DPY30		non-melter	0.79	TRUE	0.25
Q9C037-2_TRIM4	48.53	medium	0.43	TRUE	1
Q9C073_FAM117A	50.46	medium	0.49	TRUE	1
Q9C0B0_UNK	48.8	medium	0.44	TRUE	0.99
Q9C0B1_FTO	53.69	medium	0.59	TRUE	1
Q9C0B5-2_ZDHHC5		non-melter	0.73	TRUE	0.95
Q9C0B7_TANGO6	47.88	medium	0.38	TRUE	0.99
Q9C0C2_TNKS1BP1		non-melter	0.76	TRUE	0.56
Q9C0C4_SEMA4C	50.94	medium	0.49	TRUE	0.99
Q9C0C7-4_AMBRA1	43.62	non-stable	0.28	TRUE	0.99
Q9C0C9_UBE2O	48.67	medium	0.42	TRUE	1
Q9C0D3_ZYG11B	51.9	medium	0.53	TRUE	0.99
Q9C0F1_CEP44	47.53	medium	0.39	TRUE	1
Q9C0I1_MTMR12	53.83	medium	0.58	TRUE	0.98
Q9C0J8_WDR33	46.41	medium	0.36	TRUE	0.97
Q9GZL7_WDR12	53.64	medium	0.6	TRUE	0.99
Q9GZN1_ACTR6	49.08	medium	0.44	TRUE	0.99
Q9GZN8_C20orf27	52.48	medium	0.55	TRUE	0.99
Q9GZP1_NRSN2	51.13	medium	0.55	TRUE	0.97
Q9GZP4_PITHD1	53.48	stable	0.67	TRUE	0.91
Q9GZP9_DERL2	52.83	medium	0.55	TRUE	0.98
Q9GZQ3_COMMD5	50.04	medium	0.46	TRUE	0.97
Q9GZS1-2_POLR1E	44.41	non-stable	0.27	TRUE	1
Q9GZS3_WDR61	49.98	medium	0.47	TRUE	1
Q9GZT3-2_SLIRP	45.49	medium	0.5	TRUE	0.97
Q9GZT4_SRR	51.14	medium	0.52	TRUE	0.99
Q9GZT6-2_CCDC90B	52.82	medium	0.57	TRUE	0.99
Q9GZT8-2_NIF3L1	56.61	stable	0.66	TRUE	0.89
Q9GZT9_EGLN1	47.87	medium	0.43	TRUE	1
Q9GZU8_FAM192A		non-melter	0.74	TRUE	0.86
Q9GZX9_TWSG1	47.02	medium	0.59	TRUE	0.86
Q9GZY4_COA1	51.71	medium	0.58	TRUE	0.99
Q9GZY8-2_MFF	49.39	medium	0.48	TRUE	0.99
Q9GZZ9_UBA5	53.1	medium	0.56	TRUE	1
Q9H019-3_MTFR1L	46.28	non-stable	0.35	TRUE	1
Q9H061_TMEM126A	50.55	medium	0.51	TRUE	0.98
Q9H074_PAIP1	49.93	medium	0.46	TRUE	1
Q9H078-2_CLPB	51.68	medium	0.52	TRUE	0.99
Q9H081_MIS12	51.33	medium	0.53	TRUE	0.99
Q9H082_RAB33B	55.38	medium	0.64	TRUE	0.99
Q9H089_LSG1	47.89	medium	0.4	TRUE	1
Q9H0B6_KLC2	47.36	medium	0.37	TRUE	0.99
Q9H0C8_ILKAP	48.55	medium	0.42	TRUE	0.99
Q9H0D6_XRN2	48.26	medium	0.46	TRUE	0.98
Q9H0E2_TOLLIP	50.83	medium	0.49	TRUE	0.99
Q9H0E9-2_BRD8	47.35	medium	0.39	TRUE	1
Q9H0F6-2_SHARPIN	45.79	non-stable	0.34	TRUE	1
Q9H0G5_NSRP1		non-melter	0.68	TRUE	0.91
Q9H0H5_RACGAP1	44.14	non-stable	0.29	TRUE	1
Q9H0J9_PARP12	48.09	medium	0.44	TRUE	0.99
Q9H0K6_PUS7L	49.37	medium	0.44	TRUE	0.99
Q9H0L4_CSTF2T	47.2	medium	0.39	TRUE	0.98
Q9H0P0_NT5C3A	48.59	medium	0.41	TRUE	1
Q9H0R4_HDHD2	54.17	stable	0.71	TRUE	0.95
Q9H0R6_QRSL1	47.62	medium	0.39	TRUE	0.99
Q9H0S4-2_DDX47	51.3	medium	0.51	TRUE	0.99
Q9H0U3_MAGT1	47.97	medium	0.39	TRUE	0.99
Q9H0U4_RAB1B		non-melter	0.75	TRUE	0.97
Q9H0U6_MRPL18	48.72	medium	0.42	TRUE	0.98
Q9H0U9_TSPYL1	51.56	medium	0.56	TRUE	0.96
Q9H0V1_TMEM168	51.23	medium	0.5	TRUE	0.96
Q9H0V9_LMAN2L	50.87	medium	0.48	TRUE	0.99
Q9H0W8-2_SMG9	46.25	medium	0.35	TRUE	0.99
Q9H0W9_C11orf54	55.77	medium	0.64	TRUE	0.89
Q9H0X4_ITFG3	50.79	medium	0.54	TRUE	0.99
Q9H160_ING2	48.27	medium	0.48	TRUE	0.97
Q9H173_SIL1	48.98	medium	0.44	TRUE	0.99
Q9H1A3-2_METTL9	46.89	medium	0.4	TRUE	0.99
Q9H1A4_ANAPC1	48.48	medium	0.43	TRUE	0.97
Q9H1B7_IRF2BPL	45.27	non-stable	0.31	TRUE	1
Q9H1D9_POLR3F	53.95	medium	0.58	TRUE	0.94
Q9H1E3_NUCKS1		non-melter	0.91	TRUE	0.2
Q9H1H9-3_KIF13A	48.87	medium	0.43	TRUE	0.99
Q9H1J1-2_UPF3A	49.85	medium	0.55	TRUE	0.97
Q9H1K0_ZFYVE20	48.33	medium	0.39	TRUE	0.98
Q9H1K1_ISCU	51.84	medium	0.62	TRUE	0.96
Q9H1K6_MESDC1	52.3	medium	0.54	TRUE	0.99
Q9H1P3-2_OSBPL2	45.8	non-stable	0.32	TRUE	1
Q9H1Y0_ATG5	49.38	medium	0.45	TRUE	0.99
Q9H1Z4_WDR13	50.79	medium	0.55	TRUE	0.96
Q9H211_CDT1	46.23	medium	0.36	TRUE	0.99
Q9H223_EHD4	50.22	medium	0.48	TRUE	1
Q9H257-2_CARD9	49.8	medium	0.46	TRUE	0.93
Q9H267_VPS33B	47.46	medium	0.38	TRUE	0.99
Q9H269_VPS16	45.45	non-stable	0.33	TRUE	1
Q9H270_VPS11	46.94	medium	0.37	TRUE	1
Q9H2C0_GAN	49.54	medium	0.46	TRUE	1
Q9H2D1_SLC25A32	50.55	medium	0.51	TRUE	0.99
Q9H2G2-2_SLK	48.31	medium	0.41	TRUE	1
Q9H2G9_BLZF1	47	medium	0.39	TRUE	0.99
Q9H2J4_PDCL3	53.13	medium	0.56	TRUE	0.96
Q9H2K0_MTIF3	49.21	medium	0.44	TRUE	0.99
Q9H2K8_TAOK3	49.98	medium	0.46	TRUE	1
Q9H2M9_RAB3GAP2	47.07	medium	0.37	TRUE	1
Q9H2P0_ADNP	44.76	non-stable	0.3	TRUE	1
Q9H2P9-3_DPH5	53.59	medium	0.57	TRUE	0.99
Q9H2U2_PPA2	55.19	medium	0.62	TRUE	0.99
Q9H2W6_MRPL46	50.21	medium	0.48	TRUE	0.97
Q9H300_PARL	52.82	medium	0.55	TRUE	0.96
Q9H307_PNN	52.84	medium	0.6	TRUE	0.99
Q9H330-2_TMEM245	51.17	medium	0.54	TRUE	0.99
Q9H3C7_GGNBP2	51.5	medium	0.51	TRUE	0.99
Q9H3H1-4_TRIT1	46.85	medium	0.37	TRUE	1
Q9H3H3-2_C11orf68	51.77	medium	0.52	TRUE	1
Q9H3H5-2_DPAGT1		non-melter	0.72	TRUE	0.83
Q9H3J6_C12orf65	46.93	medium	0.55	TRUE	0.88
Q9H3K6_BOLA2	50.21	medium	0.49	TRUE	0.99
Q9H3M7_TXNIP	47.51	medium	0.39	TRUE	1
Q9H3N1_TMX1	54.32	medium	0.62	TRUE	0.99
Q9H3P2_NELFA	47.31	medium	0.39	TRUE	1
Q9H3P7_ACBD3	49.97	medium	0.47	TRUE	1
Q9H3Q1_CDC42EP4	50.33	medium	0.57	TRUE	0.99
Q9H3R5_CENPH	45.45	non-stable	0.32	TRUE	1
Q9H3S7_PTPN23	48.14	medium	0.42	TRUE	1
Q9H3U1_UNC45A	47.11	medium	0.38	TRUE	1
Q9H3U5-3_MFSD1	50.19	medium	0.58	TRUE	0.9
Q9H3Y8_PPDPF		non-melter	0.69	TRUE	0.46
Q9H3Z4-2_DNAJC5		non-melter	0.68	TRUE	0.8
Q9H410_DSN1	48.99	medium	0.43	TRUE	0.99
Q9H425_C1orf198	48.79	medium	0.47	TRUE	0.98
Q9H444_CHMP4B		non-melter	0.74	TRUE	0.83
Q9H467_CUEDC2	49.3	medium	0.5	TRUE	0.99
Q9H469_FBXL15	44.91	non-stable	0.31	TRUE	1
Q9H479_FN3K		non-melter	0.79	TRUE	0.71
Q9H488_POFUT1	53.36	medium	0.57	TRUE	1
Q9H490-2_PIGU	49.32	medium	0.46	TRUE	0.97
Q9H496_IFRG15	47.39	medium	0.38	TRUE	0.99
Q9H497_TOR3A	51.97	medium	0.54	TRUE	0.99
Q9H4A4_RNPEP	51.07	medium	0.49	TRUE	1
Q9H4A5_GOLPH3L	46.53	non-stable	0.35	TRUE	0.99
Q9H4A6_GOLPH3	51.42	medium	0.5	TRUE	0.99
Q9H4E7_DEF6	45.3	non-stable	0.32	TRUE	0.99
Q9H4H8_FAM83D	46.67	medium	0.35	TRUE	1
Q9H4L5_OSBPL3	43.77	non-stable	0.27	TRUE	0.99
Q9H4L7_SMARCAD1	48.08	medium	0.41	TRUE	1
Q9H4M9_EHD1	50.93	medium	0.48	TRUE	0.99
Q9H4P4-2_RNF41	51.38	medium	0.52	TRUE	0.99
Q9H4Z3_PCIF1	50.16	medium	0.49	TRUE	1
Q9H501_ESF1	46.43	medium	0.36	TRUE	1
Q9H553_ALG2	50.98	medium	0.5	TRUE	1
Q9H5K3_SGK196	49.32	medium	0.44	TRUE	0.98
Q9H5N1_RABEP2	45.65	non-stable	0.34	TRUE	1
Q9H5Q4_TFB2M	49.2	medium	0.43	TRUE	0.99
Q9H5V8_CDCP1	53.63	medium	0.6	TRUE	0.97
Q9H5V9-3_CXorf56	51.18	medium	0.51	TRUE	1
Q9H5X1_FAM96A	54.73	medium	0.61	TRUE	1
Q9H6D7_HAUS4	46.65	medium	0.36	TRUE	0.99
Q9H6E4_CCDC134	49.66	medium	0.47	TRUE	1
