Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
ADH5	52.82	medium	53.64	0.62	TRUE	0.97
ADH6		non-melter		0.85	TRUE	0.07
ADI1	49.98	medium	49.67	0.46	TRUE	0.99
ADK	52.07	medium	52.49	0.57	TRUE	0.97
ADNP	44.93	non-stable	44.62	0.29	TRUE	0.99
ADNP2	43.08	non-stable	42.78	0.21	TRUE	0.99
ADO	51.39	medium	51.49	0.58	TRUE	0.99
ADPGK	52.62	medium	53.3	0.65	TRUE	0.99
ADPRHL2	50.26	medium	50.02	0.47	TRUE	1
ADRBK1	49.52	medium	49.19	0.43	TRUE	1
ADRM1	49.37	medium	49.04	0.43	TRUE	1
ADSL	51.72	stable	51.99	0.67	TRUE	0.75
ADSS	53.4	medium	55.91	0.6	TRUE	0.95
AFF4	48.85	medium	48.45	0.49	TRUE	0.95
AFG3L2	49.76	medium	49.43	0.44	TRUE	1
AFMID	47.83	medium	47.39	0.37	TRUE	1
AFP	51.87	medium	52.2	0.6	TRUE	1
AFTPH	49.73	medium	49.4	0.47	TRUE	0.98
AGAP1	49.46	medium	49.13	0.44	TRUE	1
AGAP3	46.19	non-stable	45.83	0.35	TRUE	0.99
AGFG1	50.56	medium	50.39	0.49	TRUE	0.99
AGFG2	45.93	non-stable	45.52	0.31	TRUE	1
AGK	50.17	medium	49.91	0.46	TRUE	1
AGL	49.39	medium	49.06	0.43	TRUE	0.99
AGMAT		non-melter		0.76	TRUE	0.4
AGPAT1	50.11	medium	49.83	0.47	TRUE	0.99
AGPAT3	50.89	medium	50.83	0.48	TRUE	0.99
AGPAT5	49.52	medium	49.19	0.44	TRUE	0.98
AGPAT6	50.5	medium	50.32	0.48	TRUE	1
AGPS	49.46	medium	49.14	0.44	TRUE	1
AGRN	50.96	medium	50.93	0.6	TRUE	0.97
AGT	52	medium	52.39	0.6	TRUE	1
AGTPBP1	49.47	medium	49.14	0.45	TRUE	1
AGTRAP		non-melter		0.73	TRUE	0.23
AGXT		non-melter		0.76	TRUE	0.34
AHCTF1	50.15	medium	49.88	0.47	TRUE	0.99
AHCY		non-melter		0.8	TRUE	0.47
AHCYL1	51.63	medium	51.86	0.6	TRUE	0.98
AHCYL2	51.38	medium	51.48	0.64	TRUE	0.83
AHNAK	48.72	stable	48.32	0.65	TRUE	0.39
AHR	44.64	non-stable	44.33	0.29	TRUE	0.99
AHSA1	49.82	medium	49.49	0.44	TRUE	1
AHSG	51.54	stable	51.73	0.66	TRUE	0.94
AIDA	49.02	medium	48.64	0.43	TRUE	0.99
AIF1L	51.12	medium	51.14	0.54	TRUE	0.99
AIFM1	51.62	medium	51.85	0.56	TRUE	0.98
AIFM2	51.36	medium	51.45	0.5	TRUE	1
AIG1	51.51	stable	51.69	0.65	TRUE	0.9
AIM1	47.08	medium	46.65	0.37	TRUE	0.99
AIP	48.19	medium	47.76	0.4	TRUE	1
AK1	48.9	medium	48.51	0.42	TRUE	1
AK2	52.36	medium	52.93	0.61	TRUE	0.97
AK3	51.86	medium	52.19	0.52	TRUE	0.99
AK3L1	49.18	medium	48.84	0.43	TRUE	1
AKAP1	48.23	medium	47.8	0.42	TRUE	0.97
AKAP10	46.66	medium	46.3	0.36	TRUE	0.99
AKAP11	49.14	medium	48.78	0.42	TRUE	0.98
AKAP12		non-melter		0.85	TRUE	0.12
AKAP13	47.21	medium	46.76	0.38	TRUE	0.98
AKAP7	50.23	medium	49.99	0.5	TRUE	1
AKAP8	46.09	non-stable	45.73	0.33	TRUE	0.99
AKAP8L	45.08	non-stable	44.77	0.3	TRUE	1
AKAP9	46.86	non-stable	46.47	0.35	TRUE	0.99
AKIRIN2	49.81	medium	49.48	0.45	TRUE	0.99
AKR1A1	51.04	medium	51.04	0.48	TRUE	1
AKR1B1	52.72	medium	53.47	0.55	TRUE	1
AKR1B10	52.78	medium	53.55	0.55	TRUE	1
AKR1C1	47.3	medium	46.84	0.38	TRUE	0.91
AKR1C2	47.02	medium	46.6	0.37	TRUE	1
AKR1C3	49.05	medium	48.69	0.43	TRUE	1
AKR1CL1		non-melter		0.7	TRUE	0.69
AKR1D1	47.45	medium	47.01	0.36	TRUE	1
AKR7A2	51.27	medium	51.34	0.49	TRUE	0.99
AKT1	47.85	medium	47.41	0.38	TRUE	0.99
AKT1S1	50.94	medium	50.88	0.62	TRUE	0.94
AKT2	49.09	medium	48.72	0.42	TRUE	1
AKTIP	49.11	medium	48.75	0.44	TRUE	0.99
ALAD		non-melter		1	TRUE	-0.15
ALAS1	49.15	medium	48.8	0.43	TRUE	1
ALCAM		non-melter		0.82	TRUE	0.24
ALDH16A1	51.74	medium	52	0.63	TRUE	0.91
ALDH18A1	51.04	medium	51.05	0.49	TRUE	0.96
ALDH1A1		non-melter		0.79	TRUE	0.4
ALDH1A2	51.31	medium	51.39	0.49	TRUE	1
ALDH1B1	50.68	medium	50.53	0.47	TRUE	0.93
ALDH1L1	47.91	medium	47.46	0.38	TRUE	1
ALDH2	51.71	medium	51.96	0.5	TRUE	0.99
ALDH3A2	48.98	medium	48.58	0.41	TRUE	1
ALDH4A1	47.96	medium	47.52	0.37	TRUE	1
ALDH5A1	52.94	medium	53.89	0.57	TRUE	0.98
ALDH6A1	48.09	medium	47.66	0.38	TRUE	1
ALDH7A1	51.59	medium	51.81	0.5	TRUE	1
ALDH9A1	52.42	medium	53	0.57	TRUE	0.99
ALDOA	50.6	stable	50.43	0.7	TRUE	0.91
ALDOC	52.23	medium	52.75	0.65	TRUE	0.94
ALG1	50.41	medium	50.21	0.47	TRUE	1
ALG11	49.39	medium	49.06	0.43	TRUE	1
ALG13	51.05	medium	51.05	0.5	TRUE	1
ALG14	51.19	medium	51.24	0.52	TRUE	1
ALG2	49.95	medium	49.64	0.45	TRUE	1
ALG3	50.14	medium	49.87	0.45	TRUE	1
ALG5	50.94	medium	50.88	0.47	TRUE	1
ALG6	51.87	medium	52.22	0.52	TRUE	1
ALG8	51.02	medium	51.01	0.5	TRUE	1
ALG9	51.37	medium	51.47	0.51	TRUE	1
ALKBH1	49.12	medium	48.76	0.48	TRUE	0.99
ALKBH4	49.02	medium	48.62	0.44	TRUE	0.99
ALKBH5	49.73	medium	49.4	0.58	TRUE	0.82
ALPHA-ENOLASE, LUNG SPECIFIC.	53.7	medium	56.66	0.65	TRUE	0.01
ALS2	49.48	medium	49.15	0.46	TRUE	0.98
ALS2CR4		non-melter		0.79	TRUE	0.25
AMBP	51.31	medium	51.4	0.6	TRUE	0.98
AMBRA1	44.33	non-stable	44.02	0.27	TRUE	0.99
AMD1	50.68	medium	50.54	0.52	TRUE	0.99
AMDHD1	52.26	medium	52.78	0.53	TRUE	1
AMDHD2	51.63	medium	51.86	0.56	TRUE	1
AMFR	49.16	medium	48.81	0.45	TRUE	0.99
AMN	50.94	medium	50.9	0.53	TRUE	0.98
AMOTL2	47.55	medium	47.12	0.38	TRUE	1
AMPD2	52.29	medium	52.82	0.59	TRUE	0.98
AMT	50.43	medium	50.24	0.47	TRUE	1
AMZ2	48.41	medium	48	0.4	TRUE	0.99
ANAPC1	48.66	medium	48.25	0.41	TRUE	0.97
ANAPC10	48.87	medium	48.47	0.41	TRUE	0.98
ANAPC2	48.62	medium	48.21	0.4	TRUE	0.99
ANAPC4	49.41	medium	49.08	0.44	TRUE	0.99
ANAPC5	48.66	medium	48.25	0.41	TRUE	0.99
ANAPC7	48.11	medium	47.68	0.38	TRUE	0.99
ANK2	51.05	medium	51.07	0.5	TRUE	0.99
ANKFY1	46.88	medium	46.49	0.35	TRUE	0.99
ANKHD1-EIF4EBP3	45.01	non-stable	44.7	0.29	TRUE	0.99
ANKLE2	45.88	non-stable	45.48	0.34	TRUE	0.99
ANKMY2	49.33	medium	49	0.42	TRUE	1
ANKRD10	45.38	non-stable	45.03	0.3	TRUE	1
ANKRD13A	49.43	medium	49.1	0.44	TRUE	0.99
ANKRD17	47.51	medium	47.08	0.37	TRUE	1
ANKRD28	49.87	medium	49.55	0.44	TRUE	1
ANKRD46	52.03	medium	52.43	0.56	TRUE	1
ANKRD50	47.94	medium	47.49	0.43	TRUE	0.99
ANKRD52	47.77	medium	47.33	0.39	TRUE	1
ANKRD54	49.72	medium	49.39	0.47	TRUE	1
ANKRD57	48.25	medium	47.82	0.39	TRUE	1
ANKS1A	47.37	medium	46.92	0.38	TRUE	0.99
ANKZF1	47.89	medium	47.45	0.39	TRUE	0.99
ANLN	45.66	non-stable	45.27	0.31	TRUE	0.98
ANO10	51.2	medium	51.25	0.48	TRUE	1
ANO6	51.67	medium	51.91	0.53	TRUE	0.99
ANP32A	52.62	medium	53.3	0.6	TRUE	0.97
ANP32B	52.03	medium	52.43	0.52	TRUE	0.98
ANP32D	50.12	medium	49.85	0.59	TRUE	0.91
ANP32E	43.77	non-stable	43.5	0.24	TRUE	1
ANPEP		non-melter		1.03	TRUE	0.14
ANTXR2	50.27	medium	50.03	0.6	TRUE	0.85
ANXA11	46.7	non-stable	46.35	0.33	TRUE	1
ANXA2	51.52	medium	51.7	0.5	TRUE	1
ANXA3	50.68	medium	50.55	0.47	TRUE	1
ANXA4	48.84	medium	48.43	0.41	TRUE	1
ANXA5	48.15	medium	47.71	0.38	TRUE	0.99
ANXA6	49.15	medium	48.79	0.41	TRUE	1
ANXA7	50	medium	49.7	0.45	TRUE	1
AOX1	47.41	medium	46.95	0.46	TRUE	0.92
AP1B1	48.33	medium	47.9	0.4	TRUE	1
AP1G1	46.7	non-stable	46.34	0.35	TRUE	0.93
AP1G2	46.36	non-stable	45.99	0.33	TRUE	0.99
AP1GBP1	49.25	medium	48.91	0.44	TRUE	0.98
AP1M1	48.55	medium	48.14	0.42	TRUE	1
AP1S1	48.43	medium	48.03	0.39	TRUE	1
AP1S2	48.2	medium	47.77	0.4	TRUE	1
AP1S3	47.49	medium	47.05	0.36	TRUE	1
AP2A1	48.77	medium	48.36	0.4	TRUE	1
AP2A2	49.66	medium	49.32	0.44	TRUE	1
AP2B1	49.29	medium	48.96	0.42	TRUE	0.99
AP2M1	49.91	medium	49.58	0.44	TRUE	1
AP2S1	49.12	medium	48.76	0.42	TRUE	1
AP3B1	49.45	medium	49.12	0.42	TRUE	0.99
AP3D1	49.81	medium	49.48	0.44	TRUE	0.99
AP3M1	49.19	medium	48.86	0.42	TRUE	1
AP3M2	49.97	medium	49.66	0.47	TRUE	0.99
AP3S1	49.28	medium	48.95	0.42	TRUE	1
AP4B1	45.96	non-stable	45.56	0.31	TRUE	1
AP4E1	46.95	non-stable	46.55	0.35	TRUE	0.99
AP4S1	48.96	medium	48.57	0.42	TRUE	1
APAF1	47.38	medium	46.92	0.37	TRUE	0.98
APBB2	50.09	medium	49.82	0.46	TRUE	1
APEH		non-melter		0.73	TRUE	0.59
APEX1	49.12	medium	48.76	0.42	TRUE	1
APH1A	50.64	stable	50.49	0.71	TRUE	0.63
API5	51.39	medium	51.5	0.49	TRUE	0.99
APIP		non-melter		1.03	TRUE	0.15
APLP2	51.3	medium	51.38	0.57	TRUE	0.99
APOA1		non-melter		0.72	TRUE	0.55
APOA1BP		non-melter		0.81	TRUE	0.16
APOA2	51.68	stable	51.92	0.72	TRUE	0.68
APOB	51.01	medium	50.99	0.62	TRUE	0.96
APOBEC3C	49.97	medium	49.65	0.49	TRUE	0.98
APOBEC3F	48.36	medium	47.94	0.4	TRUE	0.99
APOC2		non-melter		0.73	TRUE	0.42
APOC3		non-melter		0.75	TRUE	0.54
APOE	51.82	medium	52.14	0.63	TRUE	0.96
APOH	51.47	medium	51.63	0.61	TRUE	0.98
APOL1	51.3	medium	51.37	0.58	TRUE	0.99
APOL2	47.71	medium	47.28	0.39	TRUE	1
APOM	51.57	medium	51.78	0.6	TRUE	0.97
APOO		non-melter		0.81	TRUE	0.22
APOOL	51.04	medium	51.05	0.63	TRUE	0.87
APP	51.48	medium	51.64	0.62	TRUE	0.95
APPL1	49.16	medium	48.81	0.44	TRUE	1
APPL2	46.13	non-stable	45.77	0.33	TRUE	1
APRT	52.15	medium	52.6	0.58	TRUE	0.99
APTX	47.09	medium	46.66	0.35	TRUE	1
AQR	44.54	non-stable	44.27	0.28	TRUE	0.99
ARAP1	46.24	non-stable	45.89	0.34	TRUE	0.99
ARCN1	49.71	medium	49.38	0.44	TRUE	1
ARD1A	51.62	medium	51.85	0.53	TRUE	0.99
ARF3	52.42	medium	53	0.6	TRUE	0.99
ARF4	49.62	medium	49.29	0.43	TRUE	1
ARF5	52.12	medium	52.55	0.52	TRUE	1
ARF6	50.28	medium	50.05	0.46	TRUE	1
ARFGAP1	46.88	non-stable	46.49	0.34	TRUE	0.99
ARFGAP2	47.8	medium	47.35	0.38	TRUE	1
ARFGAP3	49.34	medium	49	0.43	TRUE	1
ARFGEF1	48.95	medium	48.57	0.41	TRUE	0.99
ARFGEF2	48.9	medium	48.51	0.41	TRUE	0.99
ARFIP1	49.27	medium	48.94	0.43	TRUE	1
ARFIP2	49.8	medium	49.47	0.45	TRUE	1
ARFRP1	50.95	medium	50.91	0.5	TRUE	0.99
ARG1	49.96	medium	49.64	0.65	TRUE	0.52
ARG2	51.49	medium	51.65	0.63	TRUE	0.9
ARGLU1	46.45	medium	46.1	0.46	TRUE	0.74
ARHGAP1	50.36	medium	50.15	0.46	TRUE	1
ARHGAP12	48.28	medium	47.85	0.39	TRUE	1
ARHGAP17	47.25	medium	46.79	0.36	TRUE	1
ARHGAP18	48.52	medium	48.12	0.4	TRUE	1
ARHGAP27	49.88	medium	49.56	0.46	TRUE	0.99
ARHGAP29	48.88	medium	48.49	0.43	TRUE	0.99
ARHGAP5	47.62	medium	47.2	0.38	TRUE	0.99
ARHGDIA	50.21	medium	49.97	0.45	TRUE	1
ARHGEF1	47.22	medium	46.76	0.36	TRUE	1
ARHGEF10L	48.94	medium	48.55	0.41	TRUE	0.99
ARHGEF11	46.12	non-stable	45.76	0.32	TRUE	0.99
ARHGEF12	46.47	non-stable	46.12	0.34	TRUE	0.99
ARHGEF16	48.06	medium	47.62	0.39	TRUE	1
ARHGEF18	46.9	non-stable	46.51	0.35	TRUE	0.99
ARHGEF2	46.17	non-stable	45.81	0.33	TRUE	0.98
ARHGEF7	47.17	medium	46.72	0.36	TRUE	1
ARID1A	46.31	non-stable	45.95	0.33	TRUE	0.99
ARID1B	46.34	non-stable	45.98	0.33	TRUE	0.99
ARID2	44.75	non-stable	44.47	0.29	TRUE	1
ARID3A	44.14	non-stable	43.85	0.26	TRUE	1
ARID3B	43.44	non-stable	43.17	0.25	TRUE	1
ARID4B	44.6	non-stable	44.32	0.26	TRUE	0.98
ARIH1	51.45	medium	51.58	0.51	TRUE	1
ARIH2	50.31	medium	50.09	0.48	TRUE	0.99
ARL1	48.56	medium	48.16	0.39	TRUE	1
ARL15	50.85	medium	50.78	0.56	TRUE	0.75
ARL2	50.13	medium	49.86	0.45	TRUE	1
ARL2BP	48.75	medium	48.34	0.42	TRUE	1
ARL3	51.79	medium	52.09	0.56	TRUE	0.99
ARL5B	48.38	medium	47.96	0.4	TRUE	1
ARL6	48.02	medium	47.58	0.39	TRUE	0.99
ARL6IP1		non-melter		1.04	TRUE	0.38
ARL6IP4	54.64	stable	59.52	0.66	TRUE	0.3
ARL6IP5		non-melter		0.74	TRUE	0.59
ARL8B		non-melter		0.72	TRUE	0.19
ARMC1	49.56	medium	49.23	0.43	TRUE	1
ARMC10	48.16	medium	47.73	0.4	TRUE	1
ARMC6	45.23	non-stable	44.93	0.3	TRUE	0.99
ARMC7	46.26	medium	45.92	0.38	TRUE	0.98
ARMC8	48.71	medium	48.31	0.41	TRUE	1
ARMC9	44.67	non-stable	44.38	0.27	TRUE	1
ARMCX3	47.94	medium	47.5	0.38	TRUE	1
ARMET		non-melter		0.89	TRUE	0.03
ARNT	48.35	medium	47.93	0.39	TRUE	1
ARPC1A	51.12	medium	51.15	0.63	TRUE	0.97
ARPC1B	51.12	medium	51.15	0.55	TRUE	0.99
ARPC2	52.58	medium	53.21	0.65	TRUE	0.97
ARPC3	52.06	medium	52.48	0.54	TRUE	0.99
ARPC4	51.77	medium	52.04	0.59	TRUE	0.98
ARPC5	50.38	medium	50.18	0.56	TRUE	0.99
ARPC5L	50.79	medium	50.69	0.61	TRUE	0.99
ARPP-19	51.01	medium	51	0.6	TRUE	0.92
ARRB1	52.21	medium	52.71	0.52	TRUE	0.99
ARRB2	49.23	medium	48.89	0.42	TRUE	0.99
ARRDC1	50.77	medium	50.68	0.51	TRUE	0.99
ARS2	47.12	medium	46.68	0.35	TRUE	0.99
ARSA		non-melter		0.82	TRUE	0.13
ARSB		non-melter		0.75	TRUE	0.49
ARSE	50.2	medium	49.96	0.54	TRUE	0.98
ARV1	50.63	medium	50.47	0.48	TRUE	0.99
ARVCF	47.57	medium	47.14	0.39	TRUE	0.99
AS3MT	45.22	non-stable	44.92	0.3	TRUE	1
ASAH1		non-melter		0.77	TRUE	0.29
ASAP1	48.54	medium	48.14	0.4	TRUE	0.98
ASAP2	49.02	medium	48.64	0.47	TRUE	0.94
ASAP3	45.99	non-stable	45.6	0.32	TRUE	1
ASB9	50.69	medium	50.55	0.51	TRUE	0.99
ASCC1	50.19	medium	49.95	0.45	TRUE	0.99
ASCC2	48.76	medium	48.35	0.43	TRUE	0.99
ASCC3	48.85	medium	48.45	0.43	TRUE	1
ASF1A	49.92	medium	49.6	0.49	TRUE	0.98
ASF1B	49.07	medium	48.71	0.44	TRUE	0.99
ASGR1	51.56	stable	51.75	0.67	TRUE	0.73
ASGR2		non-melter		0.74	TRUE	0.49
ASH2L	47.66	medium	47.23	0.36	TRUE	0.99
ASL	52.16	medium	52.62	0.6	TRUE	0.98
ASMTL	49.69	medium	49.35	0.45	TRUE	0.99
ASNA1	51.58	medium	51.79	0.54	TRUE	0.99
ASNS	49.3	medium	48.97	0.42	TRUE	1
ASNSD1	45.39	non-stable	45.04	0.34	TRUE	0.98
ASPH	51.22	medium	51.29	0.53	TRUE	0.99
ASPHD1	48.69	medium	48.29	0.42	TRUE	0.94
ASPSCR1	50.46	medium	50.28	0.48	TRUE	1
ASRGL1	51.56	medium	51.76	0.65	TRUE	0.93
ASS1	50.63	medium	50.47	0.5	TRUE	1
ASXL2	46.49	medium	46.15	0.35	TRUE	0.98
ATAD1	48.52	medium	48.11	0.4	TRUE	1
ATAD2	48.45	medium	48.05	0.44	TRUE	0.96
ATAD3A	49.05	medium	48.69	0.44	TRUE	0.98
ATAD3B	49.38	medium	49.05	0.45	TRUE	1
ATE1	50.37	medium	50.16	0.46	TRUE	1
ATF2	53.79	stable	57.31	0.7	TRUE	0.53
ATF7	50.29	medium	50.06	0.52	TRUE	0.97
ATF7IP	46.28	non-stable	45.93	0.32	TRUE	0.98
ATG12	50.41	medium	50.22	0.46	TRUE	0.99
ATG16L1	51.65	medium	51.88	0.52	TRUE	1
ATG2A	50.32	medium	50.11	0.55	TRUE	0.97
ATG2B	50.1	medium	49.82	0.46	TRUE	0.99
ATG3	50.29	medium	50.07	0.48	TRUE	0.99
ATG4B	47.46	medium	47.02	0.36	TRUE	0.99
ATG5	50.6	medium	50.43	0.47	TRUE	0.99
ATG7	50.11	medium	49.84	0.45	TRUE	1
ATG9A	50.41	medium	50.21	0.47	TRUE	1
ATIC	51.71	medium	51.97	0.52	TRUE	1
ATL2	50.05	medium	49.77	0.44	TRUE	1
ATM	49.55	medium	49.22	0.43	TRUE	1
ATOX1	53.02	stable	54.26	0.7	TRUE	0.58
ATP11A	52.38	medium	52.94	0.58	TRUE	0.97
ATP11B	50.51	medium	50.33	0.5	TRUE	0.99
ATP11C	52.41	medium	52.99	0.58	TRUE	0.99
ATP13A1	50.49	medium	50.31	0.46	TRUE	1
ATP13A3	50.84	medium	50.76	0.5	TRUE	0.99
ATP1A1	52.57	medium	53.2	0.54	TRUE	0.99
ATP1A2	50.9	medium	50.84	0.53	TRUE	0.99
ATP1B1	50.44	stable	50.25	0.68	TRUE	0.68
ATP1B3		non-melter		0.76	TRUE	0.53
ATP2A2	50.15	medium	49.87	0.45	TRUE	1
ATP2B1	51.14	medium	51.17	0.49	TRUE	0.99
ATP2B4	51.48	medium	51.64	0.52	TRUE	0.99
ATP2C1	51.2	medium	51.25	0.49	TRUE	1
ATP5A1	51.94	stable	52.3	0.66	TRUE	0.9
ATP5B	52.21	stable	52.72	0.69	TRUE	0.87
ATP5C1	51.82	medium	52.14	0.65	TRUE	0.9
ATP5D	50.62	stable	50.45	0.7	TRUE	0.8
ATP5F1	52.58	stable	53.21	0.68	TRUE	0.91
ATP5G3		non-melter		0.76	TRUE	0.65
ATP5H	51.91	stable	52.26	0.69	TRUE	0.96
ATP5I	51.45	medium	51.58	0.64	TRUE	0.97
ATP5J	53.71	medium	56.82	0.64	TRUE	0.83
ATP5L	51.65	medium	51.89	0.63	TRUE	0.97
ATP5O	52.01	medium	52.39	0.64	TRUE	0.91
ATP5S	49.59	medium	49.26	0.45	TRUE	0.99
ATP6	51.14	stable	51.18	0.72	TRUE	0.87
ATP6AP1	50.5	medium	50.32	0.54	TRUE	0.96
ATP6AP2	50.8	medium	50.71	0.5	TRUE	1
ATP6V0A1		non-melter		0.73	TRUE	0.71
ATP6V0A2	51.69	medium	51.93	0.63	TRUE	0.95
ATP6V0C		non-melter		0.73	TRUE	0.55
ATP6V0D1	51.24	medium	51.31	0.62	TRUE	0.93
ATP6V1A	50.82	medium	50.74	0.53	TRUE	0.99
ATP6V1B2	51.3	medium	51.38	0.55	TRUE	0.99
ATP6V1C1	49.05	medium	48.68	0.42	TRUE	1
ATP6V1D	52.18	medium	52.66	0.64	TRUE	0.95
ATP6V1E1	50.65	medium	50.5	0.49	TRUE	1
ATP6V1F	51.8	medium	52.11	0.64	TRUE	0.98
ATP6V1G1	51.04	medium	51.03	0.59	TRUE	0.94
ATP6V1H	51.11	medium	51.13	0.49	TRUE	1
ATP7A	48.18	medium	47.74	0.39	TRUE	0.98
ATP7B	50.73	medium	50.62	0.51	TRUE	0.99
ATP9A	51.3	stable	51.38	0.66	TRUE	0.76
ATP9B	51.87	medium	52.21	0.53	TRUE	1
ATPAF1	49.02	medium	48.64	0.41	TRUE	1
ATPAF2	52.2	medium	52.69	0.58	TRUE	0.98
ATPBD3	50.18	medium	49.93	0.48	TRUE	0.99
ATPIF1		non-melter		1.04	TRUE	0.25
ATR	48.43	medium	48.02	0.4	TRUE	1
ATRN	50.34	stable	50.13	0.65	TRUE	0.83
ATRX	44.04	non-stable	43.78	0.29	TRUE	0.98
ATXN1	49.24	medium	48.91	0.47	TRUE	0.99
ATXN1L	47.64	medium	47.21	0.4	TRUE	0.98
ATXN2	50.16	medium	49.91	0.48	TRUE	0.99
ATXN2L	50.53	medium	50.35	0.48	TRUE	0.99
ATXN3	47.82	medium	47.38	0.39	TRUE	1
AUH	50.25	medium	50.02	0.45	TRUE	1
AUP1	49.62	medium	49.29	0.43	TRUE	0.98
AURKA	50.13	medium	49.85	0.45	TRUE	1
AURKB	47.7	medium	47.27	0.37	TRUE	0.97
AVEN	50.67	medium	50.53	0.57	TRUE	0.94
AVL9	51.42	medium	51.54	0.51	TRUE	1
AXIN1	48.89	medium	48.5	0.43	TRUE	1
AZI1	47.02	medium	46.61	0.37	TRUE	0.98
AZI2	46.68	medium	46.32	0.35	TRUE	1
Ataxin-10	48.55	medium	48.14	0.39	TRUE	0.99
B2M		non-melter		0.82	TRUE	0.44
B3GALNT2	51.22	medium	51.28	0.55	TRUE	0.97
B3GALT6	52.01	medium	52.4	0.58	TRUE	0.95
B3GALTL	52.13	medium	52.56	0.6	TRUE	0.99
B3GAT3	50.34	medium	50.13	0.48	TRUE	0.99
B3GNT1	51.12	medium	51.15	0.5	TRUE	1
B3GNTL1	52.87	medium	53.72	0.61	TRUE	0.97
B4DEP8_HUMAN	51.78	medium	52.08	0.57	TRUE	0.95
B4DIQ5_HUMAN	50.59	medium	50.42	0.58	TRUE	0.93
B4DJ98_HUMAN	49.45	medium	49.12	0.55	TRUE	0.83
B4E0S5_HUMAN	51.87	medium	52.21	0.52	TRUE	1
B4E171_HUMAN	47.65	medium	47.22	0.5	TRUE	0.87
B4GALT1	51.23	medium	51.29	0.51	TRUE	1
B4GALT2	50.41	medium	50.22	0.48	TRUE	1
B4GALT4	49.6	medium	49.27	0.43	TRUE	0.99
B4GALT7	51.52	medium	51.7	0.53	TRUE	0.98
BACH1	48.69	medium	48.29	0.48	TRUE	0.95
BAD		non-melter		0.78	TRUE	0.49
BAG1	49.52	medium	49.18	0.48	TRUE	0.99
BAG2	48.65	medium	48.24	0.43	TRUE	0.99
BAG3		non-melter		0.76	TRUE	0.27
BAG4	49.68	medium	49.35	0.46	TRUE	0.99
BAG5	46.58	non-stable	46.22	0.33	TRUE	1
BAIAP2	49.28	medium	48.95	0.44	TRUE	1
BAIAP2L1	51.06	medium	51.08	0.52	TRUE	1
BAK1		non-melter		0.75	TRUE	0.4
BANF1	56.03	stable	63.32	0.75	TRUE	-0.06
BAP1	45.93	non-stable	45.53	0.32	TRUE	0.99
BARD1	44.54	non-stable	44.29	0.28	TRUE	1
BAT1	50.39	medium	50.2	0.46	TRUE	1
BAT2	50.49	stable	50.31	0.68	TRUE	0.63
BAT2D1		non-melter		0.73	TRUE	0.4
BAT2L	50.85	medium	50.79	0.65	TRUE	0.75
BAT3	49.2	medium	48.86	0.43	TRUE	1
BAT5	49.35	medium	49.02	0.44	TRUE	1
BAX		non-melter		0.76	TRUE	0.43
BAZ1A	42.45	non-stable	42.02	0.21	TRUE	1
BAZ1B	47.91	medium	47.46	0.4	TRUE	0.98
BBS7	47.73	medium	47.3	0.43	TRUE	0.98
BCAM	50.52	stable	50.34	0.7	TRUE	0.67
BCAP29	50.6	stable	50.43	0.7	TRUE	0.59
BCAP31		non-melter		0.87	TRUE	0.04
BCAR1	45.87	non-stable	45.46	0.33	TRUE	0.99
BCAS1		non-melter		0.79	TRUE	0.26
BCAS3	50.05	medium	49.77	0.45	TRUE	1
BCAT1		non-melter		0.81	TRUE	0.38
BCCIP	49.74	medium	49.4	0.43	TRUE	1
BCKDHA	50.18	medium	49.93	0.45	TRUE	1
BCKDHB	50	medium	49.7	0.45	TRUE	1
BCKDK	49.41	medium	49.08	0.44	TRUE	1
BCL10	47.36	medium	46.91	0.37	TRUE	1
BCL2L1		non-melter		0.72	TRUE	0.41
BCL2L11	50.89	medium	50.83	0.58	TRUE	0.95
BCL2L12	47.44	medium	46.99	0.45	TRUE	0.94
BCL2L13	51.33	medium	51.42	0.52	TRUE	0.99
BCL2L2	47.56	medium	47.13	0.38	TRUE	0.99
BCL9L	51.24	medium	51.31	0.65	TRUE	0.93
BCLAF1	48.67	medium	48.27	0.46	TRUE	0.98
BCR	46.51	non-stable	46.17	0.34	TRUE	0.99
BCS1L	52.14	medium	52.57	0.52	TRUE	1
BDH1	49.36	medium	49.02	0.42	TRUE	1
BDH2	50.19	medium	49.94	0.45	TRUE	1
BECN1	50.29	medium	50.06	0.45	TRUE	0.99
BEND3	41.72	non-stable	41.67	0.2	TRUE	0.99
BET1L		non-melter		1.04	TRUE	0.23
BGLAP	48.75	medium	48.34	0.41	TRUE	0.99
BHMT		non-melter		1.04	TRUE	0.22
BICD2	48.05	medium	47.61	0.39	TRUE	1
BID		non-melter		0.74	TRUE	0.45
BIN1	50.69	medium	50.56	0.53	TRUE	0.97
BIRC2	49.15	medium	48.8	0.44	TRUE	0.99
BIRC6	49.63	medium	49.3	0.44	TRUE	0.99
BLMH		non-melter		0.77	TRUE	0.53
BLOC1S1	51.18	medium	51.23	0.53	TRUE	1
BLOC1S3	51.47	medium	51.63	0.57	TRUE	0.99
BLVRA	51.65	medium	51.88	0.51	TRUE	1
