Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
E7EUM5_NUP54	52.69	medium	0.59	TRUE	0.99
E7EUU4_EIF4G1	50.49	medium	0.51	TRUE	1
E7EUY3_PCCB		non-melter	0.74	TRUE	0.15
E7EV56_PCM1	57.46	stable	0.68	TRUE	0.99
E7EVA0_MAP4		non-melter	0.75	TRUE	0.94
E7EVC7_ATG16L1	58.06	stable	0.7	TRUE	0.97
E7EVD6_LPHN3	57.93	stable	0.68	TRUE	0.98
E7EVH7_KLC1	51.85	medium	0.58	TRUE	0.9
E7EVH9_HDHD1	54.86	medium	0.59	TRUE	0.96
E7EVJ5_CYFIP2	58.53	stable	0.74	TRUE	0.86
E7EVX8_PRPF31	47.84	medium	0.44	TRUE	0.98
E7EW05_SDAD1	51.49	medium	0.56	TRUE	0.94
E7EW20_MYO6	55.4	stable	0.66	TRUE	0.97
E7EW32_MON1B	52.14	medium	0.53	TRUE	0.86
E7EW59_SALL2	51.43	medium	0.56	TRUE	0.82
E7EW69_SEPT10	61.69	stable	0.83	TRUE	0.94
E7EW77_ABI2		non-melter	0.82	TRUE	0.19
E7EW84_EXOC6	50.33	medium	0.48	TRUE	0.98
E7EWM3_ZMIZ2	55.9	medium	0.64	TRUE	0.96
E7EWP0_NDUFB5	66.68	stable	0.74	TRUE	0.79
E7EX01_MPP2	51.42	medium	0.54	TRUE	1
E7EX53_RPL15		non-melter	0.89	TRUE	0.46
E7EX90_DCTN1	65.12	stable	0.72	TRUE	0.81
E9PAU2_RAVER1	49.5	medium	0.48	TRUE	0.99
E9PAV9_GPATCH4	48.78	medium	0.48	TRUE	0.98
E9PB28_HES4		non-melter	0.64	TRUE	0.73
E9PB61_ALYREF	57.4	stable	0.77	TRUE	0.97
E9PB90_HK2	49.71	medium	0.48	TRUE	0.99
E9PC15_AGK	56.84	stable	0.67	TRUE	0.97
E9PC47_LIMK1	51.57	medium	0.55	TRUE	0.99
E9PC74_EIF2B5	54.88	medium	0.6	TRUE	0.85
E9PC84_TNC	51.44	medium	0.55	TRUE	0.98
E9PCH4_FNIP1	50.55	medium	0.5	TRUE	0.97
E9PCN2_GUCY1B3	55.56	medium	0.61	TRUE	0.93
E9PCW1_GOSR1	51.15	stable	0.71	TRUE	0.67
E9PCX3_ELF2	48.54	medium	0.44	TRUE	0.99
E9PCY7_HNRNPH1	51.22	medium	0.53	TRUE	1
E9PD53_SMC4	50.56	medium	0.48	TRUE	0.99
E9PD90_CKAP2	51.33	medium	0.53	TRUE	0.98
E9PD99_LRCH3	48.94	medium	0.44	TRUE	0.99
E9PDF6_MYO1B	51.73	medium	0.55	TRUE	1
E9PDJ1_CACNA1C	51.78	medium	0.53	TRUE	0.99
E9PE47_SLC2A13		non-melter	0.81	TRUE	0.75
E9PE82_ACADS	59.92	stable	0.72	TRUE	0.95
E9PEJ6_ATP11A	58.26	stable	0.68	TRUE	0.9
E9PEK8_ATF2	59.55	stable	0.68	TRUE	0.88
E9PEN8_XPO7	53.81	medium	0.58	TRUE	1
E9PEP6_NRP1	61.06	stable	0.65	TRUE	0.83
E9PER1_DIP2A		non-melter	0.83	TRUE	0.47
E9PER6_PDPK1	52.94	medium	0.61	TRUE	1
E9PEZ3_DIAPH1	52.07	medium	0.56	TRUE	0.98
E9PEZ5_KIAA1107	50.84	medium	0.5	TRUE	0.87
E9PF10_NUP155	51.01	medium	0.51	TRUE	0.99
E9PF16_ACSF2	51.77	medium	0.55	TRUE	0.99
E9PF18_HADH	56.72	stable	0.69	TRUE	0.95
E9PF19_TBL2	51.35	medium	0.56	TRUE	0.97
E9PFD7_EGFR	53.38	medium	0.57	TRUE	0.98
E9PFN5_GSTK1	52.82	medium	0.57	TRUE	0.99
E9PFR3_PPP2R5D	51.33	medium	0.54	TRUE	0.99
E9PFW2_MANBA	60.43	stable	0.73	TRUE	0.95
E9PFW8_SQSTM1	55.28	medium	0.62	TRUE	0.94
E9PG19_FCHSD2	52.23	medium	0.54	TRUE	0.78
E9PG22_CEP97	51.03	medium	0.52	TRUE	0.98
E9PG40_APP	60.89	stable	0.75	TRUE	0.91
E9PG71_EPHA4	52.43	medium	0.56	TRUE	0.98
E9PGC0_RASA1	52.14	medium	0.58	TRUE	0.99
E9PGQ0_SLC25A44		non-melter	0.85	TRUE	0.69
E9PGT1_TSN		non-melter	0.89	TRUE	0.26
E9PGT3_RPS6KA1	52.24	medium	0.55	TRUE	0.99
E9PGT6_COPS8		non-melter	1.15	TRUE	0.47
E9PGW7_MED22	54.65	medium	0.62	TRUE	0.95
E9PH29_PRDX3	64.4	stable	0.93	TRUE	0.6
E9PHA2_NCAPH	52.52	medium	0.57	TRUE	0.96
E9PHG5_CYP20A1	58.7	stable	0.73	TRUE	0.94
E9PHK9_TCOF1	56.23	stable	0.68	TRUE	0.93
E9PHN7_GSTM2	54.8	medium	0.64	TRUE	0.99
E9PHV4_POLR2D		non-melter	0.88	TRUE	0.52
E9PIE4_MTCH2	65.97	stable	0.77	TRUE	0.57
E9PIN3_NXF1	55.56	medium	0.63	TRUE	0.97
E9PIR7_TXNRD1	57.64	stable	0.78	TRUE	0.86
E9PJ55_TCP11L1	52.62	medium	0.56	TRUE	0.95
E9PJ81_UBXN1	54.62	stable	0.66	TRUE	0.9
E9PJB8_VIMP		non-melter	0.69	TRUE	0.92
E9PJD7_CYHR1	55.1	medium	0.61	TRUE	0.99
E9PJH1_MKNK1	53.24	medium	0.58	TRUE	0.96
E9PJK1_CD81		non-melter	0.72	TRUE	0.97
E9PJW9_OSBPL9	50.87	medium	0.52	TRUE	1
E9PK01_EEF1D		non-melter	0.79	TRUE	0.57
E9PK12_FUZ	54.11	medium	0.6	TRUE	0.95
E9PK91_BCLAF1	52.27	medium	0.54	TRUE	0.97
E9PKA7_RCE1	59.05	stable	0.65	TRUE	0.76
E9PKG1_PRMT1	57.32	stable	0.76	TRUE	0.93
E9PKS9_TRAPPC4	55.96	medium	0.64	TRUE	0.93
E9PKT4_TMEM123	59.42	stable	0.67	TRUE	0.96
E9PKV8_TTC9C	52.01	medium	0.54	TRUE	0.99
E9PKZ0_RPL8	57.76	stable	0.81	TRUE	0.76
E9PL01_SPCS2	55.43	stable	0.65	TRUE	0.93
E9PL10_BTF3L4		non-melter	0.78	TRUE	0.4
E9PL17_CLP1	48.09	medium	0.39	TRUE	0.99
E9PL22_HYOU1	52.19	medium	0.59	TRUE	0.99
E9PL40_TSPAN18	62.05	stable	0.73	TRUE	0.97
E9PL57_NEDD8-MDP1	59.85	stable	0.71	TRUE	0.96
E9PLB8_EI24	55.19	medium	0.6	TRUE	0.95
E9PLK3_NPEPPS	60.08	stable	0.74	TRUE	0.95
E9PLL6_RPL27A	52.68	medium	0.54	TRUE	0.96
E9PLV6_GPAA1	57.69	stable	0.68	TRUE	0.95
E9PM46_USP47	51.43	medium	0.57	TRUE	0.98
E9PMI6_CLNS1A	53.54	medium	0.65	TRUE	0.99
E9PMJ2_FAM118B	51.93	medium	0.53	TRUE	0.92
E9PMQ6_HSF1	49.99	medium	0.48	TRUE	0.98
E9PMR5_MBP	55.64	stable	0.68	TRUE	0.6
E9PND3_EBAG9	62.15	stable	0.7	TRUE	0.91
E9PNK6_TPD52L1		non-melter	0.75	TRUE	0.89
E9PNN3_PTS	56.26	medium	0.63	TRUE	0.9
E9PNP3_AAMDC	61.7	stable	0.67	TRUE	0.92
E9PNT2_ARHGAP27	53.71	stable	0.65	TRUE	0.97
E9PNW4_CD59		non-melter	0.74	TRUE	0.49
E9PPM8_DERA	59.01	medium	0.63	TRUE	0.34
E9PPU0_EPPK1	48.55	medium	0.44	TRUE	0.98
E9PQ61_ZC3H11A	50.33	medium	0.52	TRUE	1
E9PQQ5_GNPTG	62.3	stable	0.75	TRUE	0.85
E9PQR7_VPS28	52.59	medium	0.56	TRUE	0.98
E9PQY3_ACP2	59.33	stable	0.69	TRUE	0.96
E9PR30_FAU		non-melter	0.76	TRUE	0.83
E9PR76_MAF1	49.42	medium	0.45	TRUE	0.94
E9PRJ3_CD151		non-melter	0.83	TRUE	0.02
E9PS17_SCYL1	53.37	medium	0.59	TRUE	0.99
E9PS38_NEDD8-MDP1	59.85	stable	0.7	TRUE	0.92
E9PS97_PARVA	53.57	medium	0.63	TRUE	0.97
E9PSD7_UPRT	60.08	stable	0.67	TRUE	0.89
E9PSI1_TM9SF1		non-melter	0.75	TRUE	0.71
F2Z2A7_KDM1B	50.73	medium	0.49	TRUE	0.93
F2Z2E2_IQGAP3	55.34	stable	0.68	TRUE	0.72
F2Z2U8_MYH14	57.71	stable	0.75	TRUE	0.93
F2Z2W6_HMGN1		non-melter	0.86	TRUE	0.21
F2Z2W7_TRMT2A	50.7	medium	0.52	TRUE	0.98
F2Z2X4_XPO4	56.93	stable	0.67	TRUE	1
F5GWE5_PITPNA	55.33	medium	0.61	TRUE	0.96
F5GWI9_CCDC53		non-melter	1.06	TRUE	0.17
F5GWU7_SMAD5	52.14	medium	0.57	TRUE	1
F5GWX5_CHD4	50.78	medium	0.51	TRUE	0.99
F5GWY5_PODXL		non-melter	0.84	TRUE	0.7
F5GX09_FAM76B	53.85	medium	0.59	TRUE	0.96
F5GXC8_SUCLA2	51.41	medium	0.54	TRUE	1
F5GXE4_ATE1	56.33	stable	0.66	TRUE	0.99
F5GXI4_PTPRK	52.15	medium	0.6	TRUE	0.95
F5GXX5_DAD1	57.21	stable	0.67	TRUE	1
F5GY92_GPBP1	51.02	medium	0.65	TRUE	0.88
F5GY99_GALNT1	54.25	medium	0.6	TRUE	0.93
F5GYC1_ABCD3	55.65	medium	0.63	TRUE	0.96
F5GYE8_CEP112	49.98	medium	0.5	TRUE	0.98
F5GYJ5_	64.65	stable	0.86	TRUE	0.89
F5GYK2_STRN4	53.33	medium	0.58	TRUE	0.97
F5GYN4_OTUB1	54.35	medium	0.61	TRUE	0.99
F5GYQ1_ATP6V0D1	54.72	stable	0.66	TRUE	0.98
F5GZ78_PXN	61.63	stable	0.69	TRUE	0.89
F5GZ84_FARP2	48.84	medium	0.44	TRUE	1
F5GZN3_MFGE8	53.47	medium	0.6	TRUE	0.99
F5GZP3_TRIM59	53.89	medium	0.56	TRUE	0.92
F5GZS0_DHX36	54.21	medium	0.61	TRUE	0.98
F5GZS6_SLC3A2		non-melter	0.79	TRUE	0.75
F5GZU5_MED15	54.22	medium	0.59	TRUE	0.88
F5GZX9_FAM120B	50.79	medium	0.56	TRUE	0.99
F5GZZ0_ALKBH2	50.48	medium	0.52	TRUE	0.83
F5H012_TRIM21	52.94	medium	0.59	TRUE	0.99
F5H0L8_SEC23IP	53.67	medium	0.58	TRUE	0.99
F5H0R1_TUT1	55.18	medium	0.62	TRUE	0.99
F5H0U5_GLTP	54.64	stable	0.67	TRUE	0.89
F5H156_ARMC5	47.81	medium	0.42	TRUE	0.95
F5H1G9_ABI1		non-melter	0.77	TRUE	0.62
F5H1H0_L1CAM		non-melter	0.69	TRUE	0.69
F5H1L4_TXNRD2	58.13	stable	0.75	TRUE	0.97
F5H1N7_KIAA1211	50.48	medium	0.5	TRUE	0.94
F5H1U9_MPDZ	48.9	medium	0.47	TRUE	0.99
F5H1X8_LRBA	55.66	stable	0.65	TRUE	0.98
F5H2H5_ANKLE2	48.79	medium	0.48	TRUE	0.99
F5H2J3_VMP1	58.06	stable	0.7	TRUE	0.92
F5H2M7_WNK1	54.5	medium	0.62	TRUE	0.99
F5H2Q7_KIAA1715		non-melter	0.82	TRUE	0.41
F5H2S7_DCTN2		non-melter	0.78	TRUE	0.86
F5H2U7_NECAP1	54.11	medium	0.59	TRUE	0.99
F5H2U8_HMGA2	47.62	medium	0.41	TRUE	0.92
F5H2V5_FADS3	54.15	medium	0.61	TRUE	0.99
F5H2X3_NRP2	53.16	medium	0.56	TRUE	0.96
F5H365_SEC23A	53.22	medium	0.6	TRUE	0.99
F5H450_FZD10		non-melter	0.86	TRUE	0.05
F5H4F1_RAD9A	57.84	stable	0.7	TRUE	0.95
F5H4G7_KPNA6	52.14	medium	0.57	TRUE	0.94
F5H4I5_ITM2C	55.19	medium	0.64	TRUE	0.91
F5H4J2_PEX14	52.8	medium	0.6	TRUE	0.95
F5H4K0_WLS		non-melter	0.83	TRUE	0.09
F5H4Q5_VPS37C	53.07	medium	0.65	TRUE	0.99
F5H4R0_EVI5	51.4	medium	0.52	TRUE	0.98
F5H4V9_PDCD2	49.5	medium	0.47	TRUE	0.95
F5H4Z3_PSMF1	54.78	medium	0.61	TRUE	0.99
F5H527_SSH2	55.54	medium	0.61	TRUE	0.96
F5H564_EIF4G3	49.38	medium	0.5	TRUE	0.99
F5H569_ATP6V0A1		non-melter	0.9	TRUE	0.11
F5H5D3_TUBA1C	58.58	stable	0.72	TRUE	0.99
F5H5K6_NOC4L	51.98	medium	0.53	TRUE	0.95
F5H5N1_NDUFS7	59.05	stable	0.74	TRUE	0.94
F5H5P2_BCKDHA	55.01	medium	0.61	TRUE	0.99
F5H5R8_NAT1	51.66	medium	0.53	TRUE	1
F5H620_OXNAD1	54.36	medium	0.59	TRUE	0.99
F5H648_TAP1	50.24	medium	0.5	TRUE	0.97
F5H685_MED23	53.83	medium	0.59	TRUE	0.99
F5H698_LARS	51	medium	0.54	TRUE	0.99
F5H6I7_ATL3	50.9	medium	0.52	TRUE	1
F5H702_MRPL48	53.7	medium	0.59	TRUE	0.98
F5H715_AIDA	52.99	medium	0.6	TRUE	1
F5H721_WBP11	54.86	stable	0.67	TRUE	0.94
F5H7C4_MSRB3		non-melter	0.74	TRUE	0.76
F5H7J5_RPTOR	53.5	medium	0.57	TRUE	0.97
F5H7K3_EFCAB14	62.49	stable	0.7	TRUE	0.73
F5H7M3_DLAT	58.82	stable	0.65	TRUE	0.19
F5H7Q8_MICB	54.46	stable	0.72	TRUE	0.76
F5H7W5_EPB41L3	48.53	medium	0.44	TRUE	0.85
F5H843_SLC16A7		non-melter	1.19	TRUE	0.33
F5H860_INPP4A	54.22	medium	0.59	TRUE	0.95
F5H897_TRAP1	54.23	medium	0.6	TRUE	0.99
F5H8D7_XRCC1	53.6	medium	0.62	TRUE	0.96
F5H8G1_STARD10	52.05	medium	0.54	TRUE	0.97
F5H8J3_CLPTM1	51.51	medium	0.53	TRUE	0.99
F5H8L0_RABGAP1L	53.62	medium	0.58	TRUE	0.98
F6PQP6_EPN2	56.35	medium	0.63	TRUE	0.94
F6RY50_SIPA1	55.37	medium	0.64	TRUE	0.95
F6S0T5_KDM1A	52.15	medium	0.57	TRUE	0.99
F6SS63_TAB3	55.33	medium	0.61	TRUE	0.97
F6T1Q0_PDE12	55.07	medium	0.63	TRUE	1
F6XY72_NME2		non-melter	0.8	TRUE	0.51
F6YA60_ITFG2	52.15	medium	0.53	TRUE	0.84
F8VP89_EIF4B	51.92	medium	0.63	TRUE	0.92
F8VPD4_CAD	52.55	medium	0.56	TRUE	0.95
F8VQ10_DDX39B	55.21	medium	0.64	TRUE	0.98
F8VQD4_C12orf75		non-melter	0.69	TRUE	0.53
F8VQX6_METTL7A	59.64	stable	0.73	TRUE	0.86
F8VQY2_UIMC1	50	medium	0.49	TRUE	0.95
F8VQZ7_METAP2	50.89	medium	0.63	TRUE	0.83
F8VR76_PPP1R1A	52.23	medium	0.53	TRUE	0.91
F8VS47_NEK3	56.08	stable	0.67	TRUE	0.89
F8VSL3_NFYB		non-melter	0.8	TRUE	0.86
F8VSZ4_PLXNA1	54.34	medium	0.59	TRUE	0.94
F8VUA7_OSBPL8	48.81	medium	0.51	TRUE	0.9
F8VUY8_SLC38A2	54.96	medium	0.63	TRUE	0.96
F8VVA7_COPZ1	53.57	medium	0.57	TRUE	1
F8VW96_CSRP2		non-melter	0.77	TRUE	0.86
F8VWA5_CASP9	51.95	medium	0.58	TRUE	0.99
F8VWA9_ALG10B	55.78	medium	0.62	TRUE	0.96
F8VWE0_TSPAN31		non-melter	0.73	TRUE	0.72
F8VWH9_ARFGAP1	52.1	medium	0.56	TRUE	0.98
F8VWL0_TFCP2	52.7	medium	0.56	TRUE	0.96
F8VX04_SLC38A1		non-melter	0.71	TRUE	0.83
F8VXC8_SMARCC2	53.6	medium	0.64	TRUE	0.98
F8VXG7_SCAF11	55.17	medium	0.63	TRUE	0.99
F8VYZ4_COPZ1	52.43	medium	0.54	TRUE	0.97
F8VZ44_AAAS	54.82	medium	0.61	TRUE	0.97
F8VZJ2_NACA		non-melter	0.82	TRUE	0.77
F8W038_C17orf49	57.98	stable	0.66	TRUE	0.97
F8W0J4_YEATS4	55.85	medium	0.64	TRUE	0.89
F8W0J6_NAP1L1	55.27	medium	0.64	TRUE	0.99
F8W0W8_PPP1CC	55.92	medium	0.64	TRUE	0.98
F8W145_CNOT2	57.58	medium	0.62	TRUE	0.89
F8W181_RPL6		non-melter	0.72	TRUE	0.67
F8W1R0_FGD4	53.08	medium	0.56	TRUE	0.87
F8W1T9_RFX4		non-melter	1.02	TRUE	0.34
F8W681_DPAGT1		non-melter	0.75	TRUE	0.55
F8W6I7_HNRNPA1	59.37	stable	0.76	TRUE	0.86
F8W6N3_BAP1	54.95	medium	0.61	TRUE	0.85
F8W6N6_MYBL2	52.59	medium	0.63	TRUE	0.91
F8W6T6_TLE4	63.09	stable	0.87	TRUE	0.87
F8W6X9_SDK1	50.33	medium	0.5	TRUE	0.98
F8W717_EML1	53.66	medium	0.62	TRUE	0.98
F8W726_UBAP2L		non-melter	0.75	TRUE	0.77
F8W782_ADIPOR1	56.14	medium	0.65	TRUE	0.92
F8W7D6_GPHN	66.75	stable	0.99	TRUE	0.44
F8W7Q4_FAM162A		non-melter	1.45	TRUE	0.06
F8W7S1_FAM73A	50.87	medium	0.63	TRUE	0.91
F8W810_	53.56	stable	0.66	TRUE	0.97
F8W8I6_TIA1	54.42	medium	0.6	TRUE	0.93
F8W8M4_ABLIM1	52.42	medium	0.61	TRUE	0.98
F8W8P5_CADPS2	52.94	medium	0.59	TRUE	0.8
F8W8Q9_STX5	50.74	medium	0.51	TRUE	0.99
F8W8R3_POLD2	53.03	medium	0.6	TRUE	0.98
F8W8Z9_TOMM5		non-melter	1.03	TRUE	0.52
F8W930_IGF2BP2	53.75	medium	0.59	TRUE	0.86
F8W9B8_EXOC5	52.09	medium	0.58	TRUE	0.93
F8W9F9_WNK2	50.85	medium	0.57	TRUE	0.97
F8W9R9_MED24	49.66	medium	0.48	TRUE	0.99
F8W9Z6_STX16	52.12	medium	0.56	TRUE	0.95
F8WA11_CLASP1	51.52	medium	0.57	TRUE	1
F8WA86_CNN3	52.2	medium	0.56	TRUE	0.99
F8WAC3_UCKL1	52.16	medium	0.57	TRUE	0.99
F8WAD8_ADAM22	57.51	medium	0.63	TRUE	0.9
F8WAE5_EIF2A	52.43	medium	0.57	TRUE	0.99
F8WAK8_STAG2	53.38	medium	0.56	TRUE	0.85
F8WAN1_	52.74	medium	0.57	TRUE	0.98
F8WBH3_ALDH16A1		non-melter	1.13	TRUE	0.45
F8WBK5_MRPL40		non-melter	0.95	TRUE	0.6
F8WC68_DOM3Z	53.55	medium	0.59	TRUE	0.95
F8WC89_SAC3D1	51.38	medium	0.54	TRUE	0.98
F8WCX2_ZNF687	52.59	medium	0.59	TRUE	0.63
F8WE91_DNMT3A	59.45	stable	0.69	TRUE	0.64
F8WEE4_ZFAND2B		non-melter	0.9	TRUE	0.05
F8WEG4_CBWD2	53.55	medium	0.59	TRUE	0.95
F8WF93_ALG3	54.62	medium	0.6	TRUE	0.94
G3V0I5_NDUFV1	60.85	stable	0.84	TRUE	0.81
G3V0I6_OTUD4	52.87	medium	0.55	TRUE	0.95
G3V130_MTERFD1	50.81	medium	0.5	TRUE	0.99
G3V1D3_DPP3	55.1	medium	0.62	TRUE	0.99
G3V1K3_PON2	51.85	medium	0.54	TRUE	0.98
G3V1N2_HBA2	64.36	stable	0.92	TRUE	0.29
G3V1P3_LOH12CR1	60.2	stable	0.73	TRUE	0.95
G3V1R3_ZEB1	50.94	medium	0.59	TRUE	0.86
G3V1R9_ISYNA1		non-melter	0.88	TRUE	0.15
G3V1S6_GALNT2	53.62	medium	0.6	TRUE	0.99
G3V1U0_ATF7IP	50.43	medium	0.54	TRUE	0.98
G3V1U5_GOLT1B		non-melter	0.78	TRUE	0.87
G3V203_RPL18	56.88	stable	0.72	TRUE	0.97
G3V238_METTL10	52.06	medium	0.54	TRUE	0.99
G3V2F7_TMEM189	54.45	medium	0.59	TRUE	0.92
G3V2J7_CDKN3	49.84	medium	0.45	TRUE	0.95
G3V2N2_SIX4	50.82	medium	0.57	TRUE	0.89
G3V325_ATP5J2-PTCD1	50.1	medium	0.62	TRUE	0.97
G3V3G9_DCAF8	55.2	medium	0.61	TRUE	0.85
G3V3M6_APEX1	51.46	medium	0.53	TRUE	0.99
G3V3R7_ATXN3	52.07	medium	0.55	TRUE	0.97
G3V439_SIVA1	49.8	medium	0.49	TRUE	0.99
G3V541_HAUS4	52.46	medium	0.56	TRUE	0.95
G3V578_NDRG2	57.73	stable	0.71	TRUE	0.96
G3V583_FAM177A1	52.83	stable	0.68	TRUE	0.97
G3V599_CTAGE5	52.6	medium	0.57	TRUE	0.97
G3V5E1_CCNK	57.72	stable	0.7	TRUE	0.98
G3V5T0_GSTZ1	56.69	stable	0.66	TRUE	0.99
G3V5T9_CDK2	55.22	medium	0.63	TRUE	0.99
G3V5X4_SYNE2	52.66	medium	0.57	TRUE	0.98
G3V5Z7_PSMA6		non-melter	1.15	TRUE	0.74
G3XA81_TMEM48	55.01	medium	0.61	TRUE	0.98
G3XAA0_ARID1B	54.26	stable	0.67	TRUE	0.71
G3XAA2_MAP4K4	52.42	medium	0.57	TRUE	0.97
G3XAI2_LAMB1	57.64	stable	0.67	TRUE	1
G3XAN8_TIMM8B		non-melter	0.94	TRUE	0.08
G3XAP3_ABCB8	52.02	medium	0.53	TRUE	0.98
G5E979_ATG4A	51.75	medium	0.56	TRUE	0.97
G5E994_GPR107	60.04	stable	0.67	TRUE	0.94
G5E9A6_USP11	50.36	medium	0.52	TRUE	0.99
G5E9C8_SOS1	52.4	medium	0.63	TRUE	0.98
G5E9E7_TJP1	54.62	medium	0.62	TRUE	0.98
G5E9T8_GOSR1	57.16	stable	0.66	TRUE	0.96
G5E9Z4_PI4K2B	52.44	medium	0.6	TRUE	0.99
G5EA30_CELF1	50.41	medium	0.5	TRUE	1
G5EA42_TMOD2	49.2	medium	0.45	TRUE	0.8
G5EA52_PDIA3	52.21	medium	0.57	TRUE	1
G5EA54_MIPOL1	49.4	medium	0.49	TRUE	0.96
G8JL86_COBLL1	51.27	medium	0.57	TRUE	0.96
G8JL98_TDG	47.01	medium	0.45	TRUE	0.96
G8JLA2_MYL6		non-melter	1.07	TRUE	0.59
G8JLB3_PUS1	49.34	medium	0.48	TRUE	1
G8JLC6_MIA3	54.33	medium	0.63	TRUE	0.99
G8JLD3_ERC1	52.26	medium	0.58	TRUE	0.99
G8JLH2_CDC25B	50.39	medium	0.54	TRUE	0.87
G8JLI5_WDR45	53.65	medium	0.57	TRUE	0.99
G8JLI6_LEPREL2	56.89	stable	0.7	TRUE	0.98
G8JLK4_TACC1	57.19	stable	0.69	TRUE	0.96
G8JLL2_PPT2	58.79	stable	0.7	TRUE	0.91
G8JLL7_MVB12B	51.43	medium	0.54	TRUE	0.96
H0UI80_TH1L	52.27	medium	0.57	TRUE	0.98
H0Y2L5_ARFRP1	53.79	medium	0.57	TRUE	0.98
H0Y2P9_PIGX	55.01	medium	0.6	TRUE	0.94
H0Y2V6_CEP170	56.92	stable	0.7	TRUE	0.65
H0Y327_MTHFD1L	50.4	medium	0.5	TRUE	0.98
H0Y360_AMPD2	64.21	stable	0.93	TRUE	0.72
H0Y362_SLC30A7	62.42	stable	0.75	TRUE	0.75
H0Y384_ODF2	52.95	medium	0.57	TRUE	0.97
H0Y3A0_RPL35	54.99	medium	0.63	TRUE	0.94
H0Y3A3_DAB2IP		non-melter	0.84	TRUE	0.74
H0Y3P2_EIF4G2	50.37	medium	0.52	TRUE	0.98
H0Y3X6_NELFA	50.47	medium	0.5	TRUE	1
H0Y4M8_ZNF185	54.8	medium	0.62	TRUE	0.95
H0Y4R1_IMPDH2		non-melter	0.87	TRUE	0.49
H0Y544_SLC23A2	51.87	medium	0.57	TRUE	0.98
H0Y5C0_LPHN2	63.37	stable	0.74	TRUE	0.97
H0Y5Y0_PREP	52.05	medium	0.52	TRUE	0.96
H0Y612_TRIM33	55.29	medium	0.63	TRUE	0.89
H0Y614_UFM1	63.17	stable	0.82	TRUE	0.8
H0Y6A0_ARFGAP3	52.21	medium	0.56	TRUE	0.99
H0Y6F5_ZHX3	55.37	stable	0.66	TRUE	0.98
H0Y6I0_GOLGA4	49.85	medium	0.54	TRUE	0.98
H0Y6J0_NME4		non-melter	0.76	TRUE	0.74
H0Y6K2_BRD2	49.42	medium	0.51	TRUE	0.98
H0Y6K5_SP3	52.7	medium	0.56	TRUE	0.92
H0Y7L9_ABCD1	50.55	medium	0.51	TRUE	0.98
H0Y860_STIM2	51.86	medium	0.56	TRUE	0.9
H0Y8C3_MTCH1	55.16	medium	0.62	TRUE	0.99
H0Y9S9_PPIP5K2	52.36	medium	0.55	TRUE	0.99
H0Y9V2_UBE2B	57.98	stable	0.75	TRUE	0.81
H0Y9X1_TMA16	53.39	medium	0.59	TRUE	0.99
H0YA61_RBM24	50.64	medium	0.55	TRUE	0.9
H0YAJ5_APBB2	54.54	medium	0.6	TRUE	0.87
H0YAT2_MRPS28	57.84	stable	0.71	TRUE	0.98
H0YB09_C14orf159	53.48	medium	0.57	TRUE	0.99
H0YBS1_INTS8	50.43	medium	0.46	TRUE	0.96
H0YCG2_LAMP2		non-melter	0.88	TRUE	0.44
H0YCK3_ADAR	53.2	medium	0.62	TRUE	0.99
H0YDQ1_ALG8	55.45	medium	0.63	TRUE	0.97
H0YDR5_SIGIRR	54.47	medium	0.63	TRUE	0.98
H0YDU8_PPP5C	55.99	stable	0.66	TRUE	0.95
H0YE23_CD40		non-melter	0.82	TRUE	0.17
H0YEB6_SSSCA1		non-melter	1.16	TRUE	0.91
H0YEF3_RNASEH2C	51.4	medium	0.57	TRUE	1
H0YEN5_RPS2	50.96	medium	0.52	TRUE	0.99
H0YF29_C8orf82	55.33	medium	0.62	TRUE	0.96
H0YGA7_CADM1		non-melter	0.87	TRUE	0.35
H0YGR4_REXO2		non-melter	0.75	TRUE	0.66
H0YGT9_JOSD1	51.13	medium	0.51	TRUE	0.95
H0YH87_ATXN2	53.22	medium	0.58	TRUE	0.99
H0YI02_RAB3IP	56.35	stable	0.68	TRUE	0.99
H0YIE9_FBXO21	55.59	medium	0.61	TRUE	0.84
H0YIV5_LETMD1	52.32	medium	0.54	TRUE	0.95
H0YIV9_	50.64	stable	0.67	TRUE	0.94
H0YK61_EMC4	62.39	stable	0.9	TRUE	0.62
H0YKT5_TLE3	59.09	stable	0.7	TRUE	0.95
H0YL72_IDH3A	58.65	stable	0.72	TRUE	0.96
H0YLB5_POU2F1	52.18	medium	0.55	TRUE	0.98
H0YLY9_PIGH	54.94	medium	0.62	TRUE	0.99
H0YMB3_GMPR2		non-melter	1.22	TRUE	0.68
H0YMF4_RPL28	57.1	stable	0.67	TRUE	0.95
H0YMI8_TRAF3	52.86	medium	0.62	TRUE	0.99
H0YMJ1_ASB7	50.65	medium	0.48	TRUE	0.97
H0YMW2_AKAP13	51.02	medium	0.5	TRUE	0.97
H0YNG3_SEC11A	54.41	medium	0.61	TRUE	1
H2N331_ITGA7		non-melter	0.76	TRUE	0.91
H3BLU7_AKR7A2	55.23	medium	0.63	TRUE	0.98
H3BLW6_TMEM63B	63.8	stable	0.76	TRUE	0.7
H3BLW9_SWI5		non-melter	0.74	TRUE	0.83
