Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
Q96T76_MMS19	47.43	non-stable	0.29	TRUE	0.98
Q96T88_UHRF1	55.58	medium	0.6	TRUE	-0.03
Q96TA1_FAM129B	51.89	medium	0.44	TRUE	1
Q99081_TCF12	59.22	medium	0.64	TRUE	0.95
Q99417_MYCBP		non-melter	0.83	TRUE	0.97
Q99418-2_CYTH2	52.22	medium	0.53	TRUE	0.9
Q99426_TBCB	55.27	medium	0.55	TRUE	0.89
Q99436_PSMB7		non-melter	1.34	TRUE	0.2
Q99447_PCYT2	55.08	medium	0.55	TRUE	1
Q99459_CDC5L	52.05	medium	0.48	TRUE	0.99
Q99460_PSMD1	58.04	stable	0.66	TRUE	0.91
Q99470_SDF2	57.49	medium	0.59	TRUE	0.98
Q99471_PFDN5	68.1	stable	0.91	TRUE	0.87
Q99487_PAFAH2	52.16	medium	0.44	TRUE	1
Q99496_RNF2	63.13	stable	0.74	TRUE	0.99
Q99497_PARK7	64.52	stable	0.83	TRUE	0.96
Q99501_GAS2L1	69.02	stable	0.87	TRUE	0.91
Q99504-2_EYA3	47.03	non-stable	0.28	TRUE	1
Q99519_NEU1	51.2	medium	0.43	TRUE	0.99
Q99536_VAT1	61.47	stable	0.73	TRUE	0.99
Q99541_PLIN2	51.38	medium	0.44	TRUE	0.99
Q99543_DNAJC2	47.89	medium	0.38	TRUE	0.98
Q99543-2_DNAJC2	60.08	stable	0.68	TRUE	0.98
Q99549_MPHOSPH8	59.04	medium	0.64	TRUE	0.99
Q99567_NUP88	53.32	medium	0.51	TRUE	0.99
Q99569-2_PKP4		non-melter	0.84	TRUE	0.41
Q99570_PIK3R4	53.08	medium	0.5	TRUE	0.98
Q99575_POP1	61.78	stable	0.78	TRUE	0.86
Q99583_MNT		non-melter	0.85	TRUE	0.63
Q99584_S100A13		non-melter	0.91	TRUE	0.49
Q99598_TSNAX	66.51	stable	0.89	TRUE	0.87
Q99611_SEPHS2	59.92	stable	0.66	TRUE	0.93
Q99614_TTC1		non-melter	0.89	TRUE	0.73
Q99615_DNAJC7	50.19	medium	0.4	TRUE	0.99
Q99618_CDCA3		non-melter	0.84	TRUE	0.76
Q99622_C12orf57		non-melter	0.87	TRUE	0.77
Q99627-2_COPS8	63.94	stable	0.81	TRUE	0.89
Q99633_PRPF18	50.55	medium	0.46	TRUE	0.98
Q99638_RAD9A	58.51	stable	0.65	TRUE	0.99
Q99653_CHP1	56.07	medium	0.57	TRUE	0.99
Q99661_KIF2C	56.99	medium	0.62	TRUE	0.97
Q99674_CGREF1		non-melter	0.86	TRUE	0.73
Q99685_MGLL	54.73	medium	0.52	TRUE	0.98
Q99700-4_ATXN2	57.21	stable	0.65	TRUE	1
Q99707_MTR	50.71	medium	0.41	TRUE	0.96
Q99708_RBBP8		non-melter	0.8	TRUE	0.96
Q99714_HSD17B10	51.17	medium	0.4	TRUE	0.99
Q99729-3_HNRNPAB		non-melter	1.14	TRUE	0.23
Q99733_NAP1L4	56.43	medium	0.62	TRUE	0.98
Q99747_NAPG	53.76	medium	0.53	TRUE	0.96
Q99757_TXN2	66.77	stable	0.73	TRUE	0.83
Q99766_ATP5S	53.9	medium	0.51	TRUE	0.99
Q99767-2_APBA2	50.23	medium	0.43	TRUE	0.97
Q99797_MIPEP	51.36	medium	0.44	TRUE	0.99
Q99798_ACO2	53.93	medium	0.51	TRUE	0.98
Q99816_TSG101	54.09	medium	0.51	TRUE	0.98
Q99829_CPNE1	49.54	medium	0.36	TRUE	0.92
Q99832_CCT7	57.94	medium	0.63	TRUE	0.88
Q99871-3_HAUS7	48.36	non-stable	0.33	TRUE	1
Q99878_HIST1H2AJ	49.15	non-stable	0.34	TRUE	0.67
Q99879_HIST1H2BM	50.84	medium	0.4	TRUE	0.99
Q99933-4_BAG1	62.77	stable	0.69	TRUE	0.95
Q99941-2_ATF6B	62.59	stable	0.73	TRUE	0.97
Q99961_SH3GL1	53.46	medium	0.55	TRUE	1
Q99986_VRK1	46.9	non-stable	0.32	TRUE	0.99
Q99996-5_AKAP9	55.62	medium	0.58	TRUE	0.95
Q9BPU6_DPYSL5	52.48	medium	0.47	TRUE	0.98
Q9BPW8_NIPSNAP1	49.54	medium	0.39	TRUE	0.98
Q9BPX3_NCAPG	49.01	non-stable	0.35	TRUE	0.98
Q9BPX5_ARPC5L	61.73	stable	0.74	TRUE	0.98
Q9BPX6-2_MICU1		non-melter	0.65	TRUE	0.87
Q9BPX7_C7orf25	49.46	medium	0.39	TRUE	0.99
Q9BPZ3_PAIP2	55.97	medium	0.65	TRUE	0.97
Q9BQ24_ZFYVE21	51.31	medium	0.43	TRUE	0.98
Q9BQ39_DDX50		non-melter	0.75	TRUE	0.74
Q9BQ52_ELAC2	63.32	stable	0.77	TRUE	0.92
Q9BQ61_C19orf43		non-melter	0.96	TRUE	0
Q9BQ67_GRWD1	52.94	medium	0.47	TRUE	0.99
Q9BQ69_MACROD1	51.38	medium	0.43	TRUE	0.99
Q9BQ70_TCF25	62.13	stable	0.66	TRUE	0.96
Q9BQA1_WDR77	54.53	medium	0.54	TRUE	0.89
Q9BQC3_DPH2	56.94	medium	0.58	TRUE	1
Q9BQE3_TUBA1C	52.95	medium	0.47	TRUE	0.98
Q9BQE5_APOL2	50.14	medium	0.41	TRUE	0.99
Q9BQE6-2_C11orf48	53.91	medium	0.64	TRUE	0.89
Q9BQE9-4_BCL7B		non-melter	0.8	TRUE	0.91
Q9BQG0_MYBBP1A	57.18	stable	0.74	TRUE	0.86
Q9BQI3-2_EIF2AK1	54.12	medium	0.51	TRUE	0.99
Q9BQK8-2_LPIN3	53.17	medium	0.5	TRUE	0.99
Q9BQL6_FERMT1	51.9	medium	0.45	TRUE	0.99
Q9BQP7_MGME1	52.61	medium	0.44	TRUE	0.96
Q9BQS8_FYCO1	54.23	medium	0.55	TRUE	0.98
Q9BR61_ACBD6	50.83	medium	0.42	TRUE	0.98
Q9BR76_CORO1B	53.03	medium	0.49	TRUE	1
Q9BRA0-2_LSMD1	56.06	medium	0.63	TRUE	0.97
Q9BRA2_TXNDC17	69.04	stable	0.83	TRUE	0.65
Q9BRD0_BUD13		non-melter	0.73	TRUE	0.81
Q9BRF8_CPPED1	66.13	stable	0.83	TRUE	0.96
Q9BRG1_VPS25	53.67	medium	0.53	TRUE	0.99
Q9BRG2_SH2D3A	52.69	medium	0.47	TRUE	0.99
Q9BRK5_SDF4		non-melter	0.82	TRUE	0.68
Q9BRP1_PDCD2L	51.51	medium	0.43	TRUE	0.99
Q9BRP4_PAAF1	60.94	stable	0.72	TRUE	0.93
Q9BRP8-2_WIBG		non-melter	1.05	TRUE	0.19
Q9BRQ8_AIFM2	50.43	medium	0.4	TRUE	0.99
Q9BRR6-2_ADPGK	58.79	stable	0.67	TRUE	0.98
Q9BRR8_GPATCH1		non-melter	0.88	TRUE	0.95
Q9BRS2_RIOK1	52.09	medium	0.47	TRUE	0.99
Q9BRS8_LARP6	54.76	medium	0.56	TRUE	0.98
Q9BRT3_MIEN1	66.3	stable	0.87	TRUE	0.54
Q9BRT9_GINS4	53.39	medium	0.51	TRUE	0.89
Q9BRV8_SIKE1		non-melter	0.89	TRUE	0.65
Q9BRX2_PELO	46.26	non-stable	0.28	TRUE	0.99
Q9BRX5_GINS3	51.93	medium	0.45	TRUE	0.99
Q9BRX9_WDR83	60.76	stable	0.7	TRUE	0.99
Q9BRZ2_TRIM56	55.26	medium	0.6	TRUE	0.95
Q9BS26_ERP44	55.39	medium	0.58	TRUE	0.98
Q9BS40_LXN	58.34	medium	0.64	TRUE	0.96
Q9BSB4_ATG101	60.18	medium	0.64	TRUE	0.89
Q9BSD7_NTPCR	44.83	non-stable	0.21	TRUE	0.99
Q9BSE4_HERPUD2		non-melter	0.95	TRUE	0.6
Q9BSE5_AGMAT		non-melter	0.87	TRUE	0.49
Q9BSH4_TACO1	51.24	medium	0.42	TRUE	0.8
Q9BSH5_HDHD3	61.16	stable	0.71	TRUE	0.98
Q9BSJ2_TUBGCP2	51	medium	0.41	TRUE	0.99
Q9BSJ5-3_C17orf80	51.15	medium	0.4	TRUE	0.99
Q9BSJ6_FAM64A		non-melter	0.77	TRUE	0.88
Q9BSJ8_ESYT1	56.51	medium	0.59	TRUE	0.99
Q9BSL1_UBAC1	60.82	stable	0.7	TRUE	1
Q9BSQ5_CCM2	59.7	stable	0.66	TRUE	0.97
Q9BST9-2_RTKN	51.13	medium	0.41	TRUE	0.99
Q9BSU1_C16orf70	56.5	medium	0.58	TRUE	0.98
Q9BSV6_TSEN34	49.85	medium	0.37	TRUE	1
Q9BSY4_CHCHD5		non-melter	0.92	TRUE	0.45
Q9BT09_CNPY3		non-melter	0.85	TRUE	0.89
Q9BT17_MTG1	49.82	medium	0.38	TRUE	0.99
Q9BT25-3_HAUS8	50.14	medium	0.43	TRUE	0.95
Q9BT30_ALKBH7	49.03	medium	0.37	TRUE	0.98
Q9BT73_PSMG3	67.07	stable	0.92	TRUE	0.79
Q9BT78_COPS4	59.02	stable	0.66	TRUE	0.9
Q9BTA9_WAC	62.8	stable	0.68	TRUE	0.96
Q9BTC0_DIDO1	68.96	stable	0.77	TRUE	0.98
Q9BTD8-4_RBM42	68.09	stable	0.89	TRUE	0.83
Q9BTE1-2_DCTN5	64.98	stable	0.84	TRUE	0.56
Q9BTE3-2_MCMBP	50.68	medium	0.4	TRUE	0.96
Q9BTE6_AARSD1	49.24	medium	0.35	TRUE	0.99
Q9BTE7_DCUN1D5	46.88	non-stable	0.26	TRUE	0.99
Q9BTF0_THUMPD2	62.29	stable	0.75	TRUE	0.98
Q9BTL3_FAM103A1		non-melter	0.81	TRUE	0.93
Q9BTM9_URM1	61.06	stable	0.7	TRUE	0.99
Q9BTP7_FAAP24	52.86	medium	0.48	TRUE	0.98
Q9BTT0_ANP32E		non-melter	0.82	TRUE	0.88
Q9BTT4_MED10	69.21	stable	0.88	TRUE	0.82
Q9BTT6_LRRC1	52.6	medium	0.48	TRUE	0.99
Q9BTV5_FSD1	51.71	medium	0.45	TRUE	0.99
Q9BTV6_WDR85	59.65	stable	0.66	TRUE	0.98
Q9BTW9_TBCD	49.46	medium	0.36	TRUE	0.96
Q9BTX7_TTPAL	63.52	stable	0.78	TRUE	0.96
Q9BTY2_FUCA2	60.72	stable	0.7	TRUE	0.98
Q9BTY7_FAM203A	49.04	medium	0.37	TRUE	0.99
Q9BTZ2_DHRS4	50.96	medium	0.42	TRUE	0.99
Q9BU02_THTPA	58.64	stable	0.65	TRUE	0.96
Q9BU64_CENPO		non-melter	0.79	TRUE	0.74
Q9BU76-4_MMTAG2		non-melter	0.75	TRUE	0.88
Q9BU89_DOHH	52.76	medium	0.5	TRUE	0.99
Q9BUA3_C11orf84		non-melter	0.97	TRUE	0.69
Q9BUB4_ADAT1	49.29	medium	0.38	TRUE	0.97
Q9BUB5-2_MKNK1	52.82	medium	0.45	TRUE	0.99
Q9BUE0_MED18	56.59	medium	0.59	TRUE	0.96
Q9BUF5_TUBB6	53.78	medium	0.5	TRUE	0.99
Q9BUH6_C9orf142	66.54	stable	0.84	TRUE	0.9
Q9BUI4_POLR3C	55.16	medium	0.53	TRUE	1
Q9BUJ2-2_HNRNPUL1	63.11	stable	0.73	TRUE	0.99
Q9BUK6-3_MSTO1	52.55	medium	0.45	TRUE	1
Q9BUL9_RPP25		non-melter	0.91	TRUE	0.48
Q9BUP3_HTATIP2	47.62	non-stable	0.29	TRUE	1
Q9BUQ8_DDX23	53.08	medium	0.54	TRUE	0.95
Q9BUR4_WRAP53	55.81	medium	0.56	TRUE	1
Q9BUT1_BDH2	51.08	medium	0.42	TRUE	1
Q9BUT9_FAM195A		non-melter	0.73	TRUE	0.86
Q9BUW7_C9orf16		non-melter	0.88	TRUE	0.67
Q9BV19_C1orf50		non-melter	0.79	TRUE	0.89
Q9BV20_MRI1	59.65	stable	0.7	TRUE	0.99
Q9BV36_MLPH	69.14	stable	0.8	TRUE	0.89
Q9BV36-2_MLPH	69.41	stable	0.77	TRUE	0.92
Q9BV44_THUMPD3	60.24	stable	0.7	TRUE	0.95
Q9BV57_ADI1	54.2	medium	0.5	TRUE	0.94
Q9BV68-2_RNF126	63.23	stable	0.69	TRUE	0.99
Q9BV73-2_CEP250	54.21	medium	0.56	TRUE	0.93
Q9BV79_MECR	50.45	medium	0.39	TRUE	0.99
Q9BV86_NTMT1	45.21	non-stable	0.21	TRUE	0.99
Q9BVA0_KATNB1	53.63	medium	0.49	TRUE	0.99
Q9BVA1_TUBB2B	57.87	medium	0.61	TRUE	0.98
Q9BVC3_DSCC1	50.83	medium	0.44	TRUE	0.96
Q9BVC4_MLST8	58.16	stable	0.66	TRUE	0.97
Q9BVC5_C2orf49		non-melter	0.8	TRUE	0.38
Q9BVG4_PBDC1	61.11	stable	0.74	TRUE	0.97
Q9BVG8-2_KIFC3	49.78	medium	0.41	TRUE	0.96
Q9BVI4_NOC4L	55.63	medium	0.57	TRUE	0.96
Q9BVJ6_UTP14A		non-melter	0.94	TRUE	0.85
Q9BVJ7_DUSP23	57.83	medium	0.62	TRUE	0.97
Q9BVL4_SELO	45.68	non-stable	0.25	TRUE	0.99
Q9BVM2_DPCD	51.19	medium	0.43	TRUE	0.97
Q9BVM4_GGACT	54.66	medium	0.52	TRUE	0.96
Q9BVQ7_SPATA5L1	57.44	stable	0.67	TRUE	0.75
Q9BVR6_TUBGCP4	57.45	medium	0.6	TRUE	0.98
Q9BVS4_RIOK2	48.95	medium	0.39	TRUE	0.99
Q9BVS5_TRMT61B	60	stable	0.72	TRUE	0.95
Q9BVV6-2_KIAA0586	62.97	stable	0.71	TRUE	0.98
Q9BVW5_TIPIN		non-melter	0.98	TRUE	0.75
Q9BW04_SARG		non-melter	0.85	TRUE	0.71
Q9BW19_KIFC1	48.91	medium	0.44	TRUE	0.98
Q9BW27_NUP85	56.37	medium	0.58	TRUE	0.97
Q9BW30_TPPP3		non-melter	0.96	TRUE	0.57
Q9BW61_DDA1	64.43	stable	0.78	TRUE	0.92
Q9BW62_KATNAL1	50.35	medium	0.39	TRUE	0.99
Q9BW71_HIRIP3		non-melter	0.92	TRUE	0.19
Q9BW83_IFT27	51.44	medium	0.43	TRUE	0.99
Q9BW85_CCDC94	62.68	stable	0.75	TRUE	0.98
Q9BW91-2_NUDT9	58.68	stable	0.66	TRUE	0.98
Q9BW92_TARS2	50.01	medium	0.36	TRUE	0.98
Q9BWD1_ACAT2	61.8	stable	0.73	TRUE	0.91
Q9BWE0_REPIN1	63.73	stable	0.8	TRUE	0.97
Q9BWF3_RBM4	65.2	stable	0.76	TRUE	0.96
Q9BWH2_FUNDC2		non-melter	1.09	TRUE	0.65
Q9BWH6_RPAP1	55.23	medium	0.58	TRUE	0.98
Q9BWJ5_SF3B5	57.61	stable	0.73	TRUE	0.89
Q9BWK5_MRI		non-melter	0.87	TRUE	0.14
Q9BWS9-3_CHID1	51.02	medium	0.41	TRUE	0.99
Q9BWT3_PAPOLG		non-melter	0.7	TRUE	0.77
Q9BWT6_MND1	60.6	medium	0.64	TRUE	0.96
Q9BWU0_SLC4A1AP	58.97	stable	0.7	TRUE	0.96
Q9BWW5_SSDP4	62.17	stable	0.76	TRUE	0.95
Q9BX40_LSM14B		non-melter	0.75	TRUE	0.94
Q9BX63_BRIP1	55.31	medium	0.53	TRUE	0.91
Q9BX66-4_SORBS1		non-melter	0.81	TRUE	0.07
Q9BX68_HINT2	65.61	stable	0.78	TRUE	0.82
Q9BX95_SGPP1		non-melter	1.09	TRUE	0.36
Q9BXB4_OSBPL11	54.96	medium	0.55	TRUE	0.99
Q9BXB5-2_OSBPL10	52.7	medium	0.5	TRUE	1
Q9BXF6_RAB11FIP5	60.92	medium	0.63	TRUE	0.87
Q9BXI6_TBC1D10A	56.4	medium	0.61	TRUE	0.97
Q9BXJ9_NAA15	52.95	medium	0.49	TRUE	0.98
Q9BXK1_KLF16		non-melter	0.84	TRUE	0.92
Q9BXL8_CDCA4	61.65	stable	0.7	TRUE	0.95
Q9BXP5-4_SRRT	47.74	non-stable	0.31	TRUE	1
Q9BXR0_QTRT1	55.43	medium	0.54	TRUE	0.98
Q9BXS5_AP1M1	58.15	medium	0.62	TRUE	0.95
Q9BXS6-2_NUSAP1		non-melter	0.83	TRUE	0.86
Q9BXV9_C14orf142		non-melter	0.91	TRUE	0.84
Q9BXW6_OSBPL1A	57	medium	0.59	TRUE	1
Q9BXW7-2_CECR5	47.46	medium	0.37	TRUE	0.95
Q9BXW9-2_FANCD2	48.63	medium	0.36	TRUE	0.99
Q9BXY0_MAK16	59.41	stable	0.7	TRUE	0.82
Q9BY32_ITPA	65.18	stable	0.83	TRUE	0.42
Q9BY42_RTFDC1	53.24	medium	0.47	TRUE	0.84
Q9BY43_CHMP4A		non-melter	0.97	TRUE	0.01
Q9BY67-2_CADM1		non-melter	0.8	TRUE	0.43
Q9BY77_POLDIP3	62.78	stable	0.73	TRUE	0.94
Q9BY89_KIAA1671		non-melter	0.93	TRUE	0.67
Q9BYB4_GNB1L	61.01	stable	0.71	TRUE	0.98
Q9BYC8_MRPL32	66.16	stable	0.84	TRUE	0.94
Q9BYD1_MRPL13	56.54	medium	0.64	TRUE	0.99
Q9BYD6_MRPL1	45.14	non-stable	0.24	TRUE	0.97
Q9BYG5_PARD6B	51.95	medium	0.47	TRUE	0.99
Q9BYJ9_YTHDF1		non-melter	0.92	TRUE	0.04
Q9BYM8_RBCK1	58.01	medium	0.65	TRUE	0.99
Q9BYN0_SRXN1	56.25	medium	0.58	TRUE	0.96
Q9BYN8_MRPS26	58.95	medium	0.64	TRUE	0.97
Q9BYT8_NLN	55.66	medium	0.54	TRUE	0.99
Q9BYV8_CEP41	51.8	medium	0.49	TRUE	0.99
Q9BYW2_SETD2		non-melter	0.76	TRUE	0.93
Q9BYX2-4_TBC1D2	49.8	medium	0.37	TRUE	0.96
Q9BZ23-3_PANK2	51.05	medium	0.44	TRUE	1
Q9BZ29-3_DOCK9	59.55	stable	0.66	TRUE	0.9
Q9BZ67-2_FRMD8	56.21	medium	0.56	TRUE	1
Q9BZ95-4_WHSC1L1	55.39	medium	0.61	TRUE	0.96
Q9BZA5_TXLNG2P		non-melter	0.87	TRUE	0.72
Q9BZD4_NUF2	47.03	non-stable	0.3	TRUE	0.96
Q9BZE4_GTPBP4	53.07	medium	0.47	TRUE	0.98
Q9BZE9_ASPSCR1	55.71	medium	0.58	TRUE	0.95
Q9BZG1_RAB34	52.29	medium	0.44	TRUE	1
Q9BZH6_WDR11	59.12	stable	0.69	TRUE	0.77
Q9BZI7-2_UPF3B	53.3	medium	0.64	TRUE	0.97
Q9BZJ0-2_CRNKL1	49.12	medium	0.36	TRUE	0.99
Q9BZK7_TBL1XR1	60.5	stable	0.7	TRUE	0.99
Q9BZL1_UBL5	55.16	medium	0.53	TRUE	0.91
Q9BZL4_PPP1R12C		non-melter	0.74	TRUE	0.33
Q9BZL4-3_PPP1R12C		non-melter	0.88	TRUE	0.79
Q9BZL6_PRKD2	48.42	non-stable	0.34	TRUE	0.97
Q9BZX2_UCK2	48.37	non-stable	0.32	TRUE	0.99
Q9BZZ5-2_API5	56.85	medium	0.61	TRUE	0.99
Q9C005_DPY30		non-melter	1.05	TRUE	0.43
Q9C026-5_TRIM9	58.88	medium	0.64	TRUE	0.93
Q9C029-1_TRIM7	53.14	medium	0.58	TRUE	0.8
Q9C035-2_TRIM5	46.34	non-stable	0.33	TRUE	0.95
Q9C073_FAM117A	62.02	stable	0.71	TRUE	0.97
Q9C0B0_UNK	60.04	stable	0.71	TRUE	0.97
Q9C0B1_FTO	56.46	medium	0.6	TRUE	0.98
Q9C0B5-2_ZDHHC5		non-melter	1.05	TRUE	0.34
Q9C0B7_TANGO6	51.39	medium	0.44	TRUE	0.99
Q9C0C2_TNKS1BP1		non-melter	1.09	TRUE	0.39
Q9C0C7-4_AMBRA1		non-melter	0.79	TRUE	0.84
Q9C0C9_UBE2O	55.46	medium	0.58	TRUE	0.93
Q9C0D3_ZYG11B	55.17	medium	0.55	TRUE	0.98
Q9C0D5_TANC1	54.36	medium	0.59	TRUE	0.99
Q9C0F1_CEP44	53.63	medium	0.51	TRUE	1
Q9C0H5_ARHGAP39	63.28	stable	0.71	TRUE	0.8
Q9C0I1_MTMR12	60.66	stable	0.7	TRUE	0.98
Q9C0J8_WDR33		non-melter	0.85	TRUE	0.67
Q9GZL7_WDR12	69.99	stable	0.99	TRUE	0.52
Q9GZN8_C20orf27	60.77	stable	0.71	TRUE	0.98
Q9GZP4_PITHD1	66.31	stable	0.86	TRUE	0.89
Q9GZQ3_COMMD5	57.06	medium	0.62	TRUE	0.89
Q9GZR1-2_SENP6	51.41	medium	0.45	TRUE	0.97
Q9GZS1-2_POLR1E	49.94	medium	0.4	TRUE	1
Q9GZS3_WDR61	57.08	medium	0.6	TRUE	0.94
Q9GZT3-2_SLIRP	46.08	medium	0.46	TRUE	0.94
Q9GZT4_SRR	50.58	medium	0.4	TRUE	0.98
Q9GZT8_NIF3L1	67.9	stable	0.94	TRUE	0.47
Q9GZT9_EGLN1	49.89	medium	0.46	TRUE	0.95
Q9GZU8_FAM192A		non-melter	0.95	TRUE	0.02
Q9GZV1_ANKRD2	52.45	medium	0.48	TRUE	0.98
Q9GZV5_WWTR1		non-melter	0.83	TRUE	0.96
Q9GZY8-2_MFF		non-melter	0.87	TRUE	0.37
Q9GZZ9_UBA5	52.16	medium	0.44	TRUE	1
Q9H008_LHPP	58.95	medium	0.64	TRUE	0.98
Q9H074_PAIP1	61.65	stable	0.73	TRUE	0.99
Q9H078-2_CLPB	52.9	medium	0.52	TRUE	0.99
Q9H081_MIS12	52.28	medium	0.48	TRUE	0.97
Q9H098_FAM107B		non-melter	1.03	TRUE	0.19
Q9H0A8_COMMD4	56.15	medium	0.57	TRUE	1
Q9H0B6_KLC2	51.92	medium	0.52	TRUE	0.97
Q9H0C8_ILKAP	50.02	medium	0.37	TRUE	0.92
Q9H0D6_XRN2	63.6	stable	0.8	TRUE	0.98
Q9H0E2_TOLLIP	54.8	medium	0.56	TRUE	1
Q9H0E3-3_SAP130	56.72	medium	0.62	TRUE	0.98
Q9H0E9-2_BRD8	64.7	stable	0.81	TRUE	0.95
Q9H0F6_SHARPIN	54.33	medium	0.53	TRUE	1
Q9H0F7_ARL6	49	medium	0.4	TRUE	0.78
Q9H0G5_NSRP1		non-melter	0.97	TRUE	0.01
Q9H0H3_KLHL25	53.07	medium	0.54	TRUE	0.51
Q9H0H5_RACGAP1	53.06	medium	0.51	TRUE	0.99
Q9H0K1_SIK2	58.01	medium	0.61	TRUE	0.98
Q9H0K6_PUS7L	55.06	medium	0.56	TRUE	0.95
Q9H0L4_CSTF2T	60.11	stable	0.75	TRUE	0.97
Q9H0P0-1_NT5C3A	50.13	medium	0.38	TRUE	0.99
Q9H0R1_AP5M1	51.52	medium	0.45	TRUE	1
Q9H0R4_HDHD2	67.65	stable	0.88	TRUE	0.81
Q9H0S4-2_DDX47	51.57	medium	0.44	TRUE	0.94
Q9H0U4_RAB1B	59.32	stable	0.68	TRUE	0.99
Q9H0U9_TSPYL1	69.86	stable	0.73	TRUE	0.88
Q9H0W8_SMG9		non-melter	0.63	TRUE	0.87
Q9H0W9-2_C11orf54	58.87	stable	0.65	TRUE	0.99
Q9H147_DNTTIP1	49.54	medium	0.37	TRUE	0.99
Q9H173_SIL1	52.89	medium	0.54	TRUE	0.99
Q9H1A4_ANAPC1	56.84	stable	0.65	TRUE	0.86
Q9H1B7_IRF2BPL	53.44	medium	0.56	TRUE	0.99
Q9H1D9_POLR3F	57.21	medium	0.62	TRUE	0.96
Q9H1E3_NUCKS1		non-melter	0.91	TRUE	0
Q9H1H9-3_KIF13A	53.41	medium	0.6	TRUE	0.98
Q9H1I8-3_ASCC2	55.23	medium	0.55	TRUE	0.99
Q9H1J1-2_UPF3A		non-melter	1.01	TRUE	0.04
Q9H1K0_ZFYVE20		non-melter	0.71	TRUE	0.95
Q9H1K1_ISCU		non-melter	0.95	TRUE	0.54
Q9H1K6_MESDC1	57.49	medium	0.6	TRUE	0.98
Q9H1P3-2_OSBPL2	50.97	medium	0.4	TRUE	0.99
Q9H1U4_MEGF9		non-melter	1.05	TRUE	0.24
Q9H1Y0_ATG5	56.62	medium	0.59	TRUE	0.98
Q9H1Z4_WDR13	58.05	medium	0.61	TRUE	0.98
Q9H204_MED28		non-melter	1.31	TRUE	0.5
Q9H211_CDT1	52.72	medium	0.49	TRUE	0.99
Q9H223_EHD4	48.03	non-stable	0.32	TRUE	0.99
Q9H267_VPS33B	50.9	medium	0.4	TRUE	0.99
Q9H269_VPS16	52.29	medium	0.49	TRUE	0.96
Q9H270_VPS11	52.34	medium	0.47	TRUE	0.95
Q9H2C0_GAN	56.43	medium	0.58	TRUE	0.99
Q9H2D6-3_TRIOBP	61.55	stable	0.78	TRUE	0.76
Q9H2G2_SLK	52.04	medium	0.47	TRUE	0.99
Q9H2H8_PPIL3	51.65	medium	0.44	TRUE	0.87
Q9H2J4_PDCL3	62.26	stable	0.77	TRUE	0.91
Q9H2K8_TAOK3	52.88	medium	0.54	TRUE	0.99
Q9H2M9_RAB3GAP2	51.84	medium	0.47	TRUE	0.99
Q9H2P0_ADNP	57.74	stable	0.67	TRUE	0.93
Q9H2P9-3_DPH5	53.73	medium	0.49	TRUE	1
Q9H2U1-3_DHX36	52.97	medium	0.53	TRUE	0.88
Q9H2U2_PPA2	52.83	medium	0.46	TRUE	0.97
Q9H2W6_MRPL46	47.51	non-stable	0.29	TRUE	1
Q9H2Y7_ZNF106		non-melter	0.75	TRUE	0.91
Q9H307_PNN		non-melter	0.88	TRUE	0.85
Q9H3F6_KCTD10	57.41	medium	0.59	TRUE	0.96
Q9H3H1-4_TRIT1	49.49	medium	0.38	TRUE	0.95
Q9H3H3-2_C11orf68	56.15	medium	0.57	TRUE	0.99
Q9H3K6_BOLA2	64.09	stable	0.74	TRUE	0.86
Q9H3L0_MMADHC	53.45	medium	0.48	TRUE	0.99
Q9H3N1_TMX1		non-melter	1.03	TRUE	0.29
Q9H3P2_NELFA		non-melter	0.7	TRUE	0.9
Q9H3P7_ACBD3	51.61	medium	0.45	TRUE	0.99
Q9H3Q1_CDC42EP4		non-melter	0.93	TRUE	0.79
Q9H3S7_PTPN23	52.42	medium	0.47	TRUE	0.99
Q9H3U1_UNC45A	48.61	non-stable	0.33	TRUE	0.99
Q9H3Y8_PPDPF		non-melter	1.08	TRUE	0.08
Q9H410_DSN1	50.9	medium	0.46	TRUE	0.99
Q9H425_C1orf198		non-melter	0.88	TRUE	0.68
Q9H444_CHMP4B		non-melter	0.96	TRUE	0.19
Q9H461_FZD8		non-melter	0.99	TRUE	0.35
Q9H467_CUEDC2		non-melter	0.84	TRUE	0.72
Q9H479_FN3K	60.06	stable	0.69	TRUE	0.98
Q9H488_POFUT1	56.54	medium	0.57	TRUE	0.99
Q9H492_MAP1LC3A	54.49	medium	0.51	TRUE	0.95
Q9H496_IFRG15	49.73	medium	0.37	TRUE	0.99
Q9H497-2_TOR3A	52.13	medium	0.44	TRUE	0.99
Q9H4A4_RNPEP	52.95	medium	0.49	TRUE	1
Q9H4A5_GOLPH3L	49.46	medium	0.35	TRUE	0.98
Q9H4A6_GOLPH3	54.14	medium	0.53	TRUE	0.99
Q9H4B0_OSGEPL1	49.75	medium	0.39	TRUE	0.99
Q9H4B6_SAV1	64.42	stable	0.84	TRUE	0.96
Q9H4G0_EPB41L1	53.32	medium	0.62	TRUE	0.92
Q9H4G0-2_EPB41L1		non-melter	0.76	TRUE	0.69
Q9H4G0-4_EPB41L1		non-melter	0.8	TRUE	0.74
